#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_57	92.2982	35519	0.3786	100.0000	35519	10581	10552	0.3859	97	27.23
scaffold_58	80.1789	35129	0.3774	100.0000	35129	9397	9381	0.3951	82	31.18
scaffold_59	80.9998	34971	0.3515	100.0000	34971	9133	9349	0.3608	75	83.43
scaffold_60	86.1921	34714	0.3760	100.0000	34714	9970	9925	0.3889	92	31.39
scaffold_61	77.0132	34618	0.3595	100.0000	34618	8740	8769	0.3726	78	30.28
scaffold_62	80.6166	34385	0.3762	99.9942	34383	9233	9234	0.3891	82	27.03
scaffold_63	77.1120	33967	0.3637	100.0000	33967	8687	8721	0.3760	82	27.41
scaffold_64	83.9314	33873	0.3787	100.0000	33873	9440	9426	0.3934	88	30.73
scaffold_65	72.4716	33679	0.3627	100.0000	33679	8122	8115	0.3811	76	32.89
scaffold_66	78.0061	33464	0.3620	100.0000	33464	8669	8729	0.3754	79	27.98
scaffold_67	87.0421	33426	0.3771	100.0000	33426	9660	9742	0.3860	91	26.58
scaffold_68	73.6453	33300	0.3644	100.0000	33300	8174	8168	0.3776	74	26.92
scaffold_69	81.0445	33205	0.3686	100.0000	33205	8851	8882	0.3825	85	28.90
scaffold_70	79.8785	33137	0.3634	100.0000	33137	8830	8776	0.3762	84	28.21
scaffold_71	75.2967	32917	0.3649	100.0000	32917	8200	8207	0.3847	76	32.30
scaffold_72	70.0434	32760	0.3552	100.0000	32760	7576	7617	0.3747	70	31.63
scaffold_73	80.3092	32564	0.3592	100.0000	32564	8697	8699	0.3713	86	29.39
scaffold_74	76.4769	32476	0.3593	100.0000	32476	8223	8256	0.3741	78	29.20
scaffold_75	68.6118	32327	0.3449	100.0000	32327	7428	7358	0.3548	69	26.84
scaffold_76	74.5672	32320	0.3654	100.0000	32320	8001	8056	0.3807	78	29.26
scaffold_77	79.3003	32293	0.3694	100.0000	32293	8486	8541	0.3805	82	26.17
scaffold_78	78.5721	32256	0.3620	100.0000	32256	8425	8384	0.3736	83	27.45
scaffold_79	78.7287	32100	0.3695	100.0000	32100	8397	8260	0.3854	82	33.13
scaffold_80	84.0413	31710	0.3636	100.0000	31710	8828	8868	0.3721	88	25.97
scaffold_81	83.1691	31680	0.3667	100.0000	31680	8773	8777	0.3788	83	29.34
scaffold_82	77.6476	31466	0.3623	100.0000	31466	8097	8105	0.3771	79	29.90
scaffold_83	74.3555	31464	0.3581	100.0000	31464	7773	7729	0.3746	78	28.37
scaffold_84	76.9661	31432	0.3691	100.0000	31432	8052	8078	0.3814	76	29.43
scaffold_85	95.1050	31311	0.3718	100.0000	31311	9836	9948	0.3880	92	46.03
scaffold_86	72.2921	31296	0.3624	100.0000	31296	7535	7552	0.3833	72	31.15
scaffold_87	78.6028	31170	0.3736	100.0000	31170	8124	8221	0.3881	82	30.65
scaffold_88	80.6519	31163	0.3581	100.0000	31163	8369	8384	0.3717	83	31.13
scaffold_89	72.6247	31129	0.3564	100.0000	31129	7535	7534	0.3730	73	29.29
scaffold_90	79.6919	30881	0.3738	100.0000	30881	8150	8162	0.3876	82	26.92
scaffold_91	77.3724	30672	0.3552	100.0000	30672	7900	7920	0.3652	79	23.87
scaffold_92	72.9220	30624	0.3601	100.0000	30624	7417	7465	0.3767	76	32.02
scaffold_93	73.5599	30468	0.3709	100.0000	30468	7481	7458	0.3889	74	30.34
scaffold_94	82.6785	30461	0.3607	100.0000	30461	8338	8383	0.3739	86	28.63
scaffold_95	88.7143	30435	0.3732	100.0000	30435	8944	8962	0.3880	93	31.71
scaffold_96	74.6167	30402	0.3610	100.0000	30402	7505	7492	0.3750	74	27.72
scaffold_97	85.9752	30283	0.3671	100.0000	30283	8559	8645	0.3762	89	26.55
scaffold_98	74.6754	30123	0.3598	100.0000	30123	7455	7522	0.3772	75	30.29
scaffold_99	72.8599	30114	0.3600	100.0000	30114	7285	7348	0.3701	73	26.10
scaffold_100	74.2206	30108	0.3568	100.0000	30108	7477	7374	0.3709	75	28.82
scaffold_101	76.0533	30050	0.3604	100.0000	30050	7640	7599	0.3721	77	25.15
scaffold_102	86.0376	29986	0.3797	100.0000	29986	8603	8598	0.3896	92	26.06
scaffold_103	79.9631	29932	0.3621	100.0000	29932	7968	7995	0.3741	80	26.95
scaffold_104	81.4457	29762	0.3745	100.0000	29762	8063	8084	0.3845	85	28.05
scaffold_105	81.8484	29573	0.3615	100.0000	29573	8072	8068	0.3759	83	31.20
scaffold_106	72.6008	29487	0.3648	100.0000	29487	7109	7157	0.3791	73	28.09
scaffold_107	70.9188	29434	0.3547	100.0000	29434	6902	6962	0.3740	70	29.93
scaffold_108	84.8226	29411	0.3747	100.0000	29411	8259	8306	0.3854	87	35.05
scaffold_109	74.7740	29304	0.3524	100.0000	29304	7301	7228	0.3658	77	28.63
scaffold_110	79.9162	29138	0.3713	100.0000	29138	7740	7708	0.3824	82	27.65
scaffold_111	78.8124	29038	0.3707	100.0000	29038	7687	7576	0.3836	83	27.62
scaffold_112	72.5459	29003	0.3635	100.0000	29003	7010	7022	0.3768	73	27.48
scaffold_113	73.1447	28998	0.3556	100.0000	28998	7048	7016	0.3731	76	29.34
scaffold_114	75.6661	28725	0.3633	100.0000	28725	7134	7209	0.3789	76	29.94
scaffold_115	74.9609	28721	0.3588	100.0000	28721	7154	7140	0.3721	77	27.96
scaffold_116	79.7365	28501	0.3592	100.0000	28501	7610	7541	0.3750	84	33.53
scaffold_117	84.7992	28479	0.3741	100.0000	28479	8018	8019	0.3834	86	26.38
scaffold_118	83.1658	28395	0.3669	100.0000	28395	7818	7864	0.3786	83	27.22
scaffold_119	75.9571	28381	0.3546	100.0000	28381	7163	7197	0.3651	73	32.13
scaffold_120	79.3505	28272	0.3669	100.0000	28272	7479	7482	0.3771	79	26.34
scaffold_121	72.1935	28253	0.3625	100.0000	28253	6826	6771	0.3755	73	27.78
scaffold_122	75.5459	28238	0.3645	100.0000	28238	7037	7074	0.3762	78	28.39
scaffold_123	84.6037	28156	0.3763	100.0000	28156	7938	7947	0.3882	89	29.37
scaffold_124	84.2820	28126	0.3676	100.0000	28126	7874	7921	0.3824	90	31.59
scaffold_125	77.3139	28076	0.3665	100.0000	28076	7124	7208	0.3812	80	31.58
scaffold_126	81.3659	28040	0.3637	100.0000	28040	7588	7622	0.3770	85	31.55
scaffold_127	76.0917	28024	0.3595	100.0000	28024	7076	7086	0.3712	73	27.43
scaffold_128	73.9775	27970	0.3608	100.0000	27970	6869	6855	0.3787	76	32.15
scaffold_129	74.1738	27843	0.3600	100.0000	27843	6870	6902	0.3830	75	32.69
scaffold_130	73.7861	27840	0.3594	100.0000	27840	6820	6852	0.3760	76	29.88
scaffold_131	73.9344	27832	0.3562	100.0000	27832	6882	6834	0.3690	78	27.08
scaffold_132	79.1935	27805	0.3635	100.0000	27805	7334	7349	0.3752	82	30.32
scaffold_133	76.8759	27760	0.3629	100.0000	27760	7093	7135	0.3750	80	27.55
scaffold_134	76.9115	27739	0.3689	100.0000	27739	7060	7060	0.3815	80	27.36
scaffold_135	81.3061	27718	0.3729	100.0000	27718	7445	7437	0.3807	85	24.68
scaffold_136	66.2306	27699	0.3541	99.7942	27642	6058	6032	0.3684	69	27.38
scaffold_137	76.2564	27675	0.3609	100.0000	27675	7012	7035	0.3756	78	29.20
scaffold_138	80.9601	27598	0.3640	100.0000	27598	7419	7370	0.3803	82	32.84
scaffold_139	77.7310	27420	0.3613	100.0000	27420	7052	7064	0.3781	82	30.27
scaffold_140	83.2925	27201	0.3601	100.0000	27201	7615	7489	0.3751	89	35.78
scaffold_141	81.9306	27187	0.3659	100.0000	27187	7444	7401	0.3795	82	28.14
scaffold_142	67.0096	27129	0.3594	100.0000	27129	5993	6002	0.3800	66	31.65
scaffold_143	82.1334	27121	0.3639	100.0000	27121	7247	7352	0.3767	78	32.92
scaffold_144	87.8682	27096	0.3721	100.0000	27096	7894	7916	0.3850	92	30.21
scaffold_145	98.0459	27039	0.3640	100.0000	27039	8952	8733	0.3840	82	112.36
scaffold_146	76.6519	27019	0.3544	100.0000	27019	6889	6888	0.3632	79	27.37
scaffold_147	80.9183	26999	0.3563	100.0000	26999	7091	7068	0.3718	83	32.92
scaffold_148	76.8408	26959	0.3624	100.0000	26959	6884	6930	0.3778	78	29.96
scaffold_149	74.3536	26657	0.3565	100.0000	26657	6597	6617	0.3723	76	28.48
scaffold_150	77.4957	26652	0.3626	100.0000	26652	6870	6860	0.3730	78	24.22
scaffold_151	72.2756	26516	0.3602	99.9246	26496	6411	6373	0.3714	74	25.26
scaffold_152	84.6767	26495	0.3733	100.0000	26495	7391	7371	0.3897	89	32.30
scaffold_153	72.2767	26361	0.3663	100.0000	26361	6350	6356	0.3811	74	26.57
scaffold_154	67.4856	26322	0.3508	100.0000	26322	5903	5896	0.3713	65	31.40
scaffold_155	85.0115	26280	0.3607	100.0000	26280	6293	6317	0.3718	88	25.45
scaffold_156	80.3902	26267	0.3681	100.0000	26267	7017	7048	0.3812	87	28.67
scaffold_157	68.5313	26223	0.3358	100.0000	26223	5651	5626	0.3520	65	29.96
scaffold_158	89.9348	26193	0.3782	100.0000	26193	7849	7655	0.3932	91	42.57
scaffold_159	76.5884	26189	0.3653	100.0000	26189	6668	6710	0.3823	79	31.74
scaffold_160	78.1647	26146	0.3692	100.0000	26146	6800	6807	0.3876	80	31.89
scaffold_161	74.2503	25938	0.3578	100.0000	25938	6409	6429	0.3725	77	30.61
scaffold_162	78.1656	25918	0.3724	100.0000	25918	6765	6748	0.3834	81	26.77
scaffold_163	82.3526	25899	0.3686	100.0000	25899	7092	7127	0.3890	87	34.73
scaffold_164	81.9203	25863	0.3807	100.0000	25863	7037	7079	0.3956	84	31.15
scaffold_165	120.8686	25837	0.3604	100.0000	25837	10456	10134	0.4064	80	266.57
scaffold_166	75.1943	25764	0.3607	100.0000	25764	6459	6464	0.3742	78	27.36
scaffold_167	82.3741	25695	0.3664	100.0000	25695	6966	6914	0.3858	80	49.51
scaffold_168	85.8375	25626	0.3725	100.0000	25626	7233	7291	0.3854	88	31.05
scaffold_169	77.6669	25544	0.3680	100.0000	25544	6594	6631	0.3874	75	31.20
scaffold_170	310.5694	25499	0.3782	100.0000	25499	24715	26880	0.4190	88	1162.18
scaffold_171	77.7555	25430	0.3740	100.0000	25430	6563	6601	0.3882	82	28.86
scaffold_172	69.2492	25361	0.3481	100.0000	25361	5871	5844	0.3636	70	30.69
scaffold_173	76.6274	25339	0.3631	99.8737	25307	6471	6476	0.3809	80	30.20
scaffold_174	86.1459	25290	0.3779	100.0000	25290	7283	7245	0.3888	90	27.52
scaffold_175	75.1655	25240	0.3550	100.0000	25240	6310	6310	0.3688	79	28.16
scaffold_176	82.3449	25096	0.3629	100.0000	25096	6890	6885	0.3769	83	30.03
scaffold_177	77.8574	25092	0.3632	100.0000	25092	6469	6524	0.3797	78	33.36
scaffold_178	74.8020	25001	0.3662	100.0000	25001	6202	6176	0.3828	75	29.90
scaffold_179	79.1510	24943	0.3661	100.0000	24943	6553	6607	0.3792	81	27.49
scaffold_180	76.9524	24907	0.3626	100.0000	24907	6380	6400	0.3747	79	25.21
scaffold_181	78.1730	24896	0.3612	100.0000	24896	6494	6480	0.3774	75	30.93
scaffold_182	88.2958	24821	0.3777	100.0000	24821	7242	7276	0.3971	88	38.19
scaffold_183	73.4894	24785	0.3501	100.0000	24785	6068	6080	0.3613	75	26.12
scaffold_184	83.7778	24784	0.3781	100.0000	24784	6914	6935	0.3930	87	29.85
scaffold_185	81.5868	24767	0.3556	100.0000	24767	6665	6715	0.3767	83	32.60
scaffold_186	73.4180	24716	0.3541	100.0000	24716	6032	6040	0.3670	76	27.62
scaffold_187	80.0668	24690	0.3682	100.0000	24690	6560	6620	0.3770	83	25.08
scaffold_188	86.9463	24667	0.3769	100.0000	24667	7132	7147	0.3851	90	24.60
scaffold_189	82.3171	24667	0.3748	100.0000	24667	6793	6741	0.3869	87	28.89
scaffold_190	84.1433	24613	0.3680	100.0000	24613	6888	6922	0.3803	91	31.93
scaffold_191	80.8386	24603	0.3629	100.0000	24603	6545	6510	0.3816	81	33.21
scaffold_192	78.5807	24493	0.3675	100.0000	24493	6344	6404	0.3826	81	30.97
scaffold_193	81.2228	24481	0.3764	100.0000	24481	6625	6622	0.3906	87	29.13
scaffold_194	78.4530	24468	0.3687	100.0000	24468	6421	6368	0.3824	79	29.50
scaffold_195	82.5798	24447	0.3780	100.0000	24447	6755	6707	0.3915	88	29.24
scaffold_196	68.3401	24379	0.3627	100.0000	24379	5549	5553	0.3816	70	30.14
scaffold_197	75.7827	24367	0.3717	99.9877	24364	6147	6166	0.3882	81	28.31
scaffold_198	81.3483	24284	0.3714	100.0000	24284	6486	6559	0.3846	82	31.11
scaffold_199	89.7015	24274	0.3801	100.0000	24274	7250	7241	0.3934	99	30.85
scaffold_200	84.3719	24264	0.3793	100.0000	24264	6812	6788	0.3938	85	30.44
scaffold_201	77.6233	24232	0.3637	100.0000	24232	6225	6264	0.3766	80	29.99
scaffold_202	76.1105	24219	0.3715	100.0000	24219	6145	6148	0.3919	80	33.09
scaffold_203	71.0957	24179	0.3513	100.0000	24179	5735	5725	0.3637	74	26.41
scaffold_204	68.1062	24173	0.3559	100.0000	24173	5489	5482	0.3772	67	30.80
scaffold_205	74.8688	24131	0.3585	100.0000	24131	5989	6020	0.3735	74	30.15
scaffold_206	73.8099	24117	0.3665	100.0000	24117	5911	5945	0.3821	73	27.40
scaffold_207	70.6664	24096	0.3499	100.0000	24096	5678	5679	0.3680	71	32.57
scaffold_208	79.0099	24065	0.3651	100.0000	24065	6354	6318	0.3767	83	27.65
scaffold_209	86.9494	24063	0.3656	100.0000	24063	6991	6953	0.3787	86	44.97
scaffold_210	81.5418	23992	0.3708	100.0000	23992	6473	6492	0.3829	85	28.75
scaffold_211	79.4988	23958	0.3584	99.8289	23917	6305	6320	0.3711	82	30.11
scaffold_212	75.7894	23945	0.3624	100.0000	23945	6079	6015	0.3757	78	26.52
scaffold_213	77.6607	23943	0.3601	100.0000	23943	6153	6190	0.3662	80	23.90
scaffold_214	70.2393	23943	0.3530	100.0000	23943	5583	5632	0.3684	71	27.13
scaffold_215	84.7291	23942	0.3778	100.0000	23942	6688	6710	0.3926	90	30.40
scaffold_216	85.4080	23933	0.3779	100.0000	23933	6817	6808	0.3896	88	27.67
scaffold_217	77.5994	23807	0.3640	100.0000	23807	6153	6168	0.3753	77	26.85
scaffold_218	79.3767	23802	0.3639	100.0000	23802	6225	6235	0.3756	84	27.20
scaffold_219	80.1986	23768	0.3586	100.0000	23768	6319	6387	0.3728	84	28.69
scaffold_220	80.4219	23704	0.3684	100.0000	23704	6331	6323	0.3818	81	28.33
scaffold_221	78.2373	23686	0.3578	100.0000	23686	6135	6176	0.3700	77	28.89
scaffold_222	85.7732	23681	0.3803	100.0000	23681	6781	6770	0.3866	87	22.16
scaffold_223	81.8809	23666	0.3601	100.0000	23666	6478	6447	0.3751	84	29.56
scaffold_224	73.7008	23620	0.3572	100.0000	23620	5813	5794	0.3743	76	28.40
scaffold_225	78.4188	23617	0.3677	100.0000	23617	6133	6181	0.3868	81	31.73
scaffold_226	78.5925	23559	0.3550	100.0000	23559	6169	6177	0.3722	78	33.10
scaffold_227	77.1654	23515	0.3630	100.0000	23515	6055	6028	0.3770	76	36.83
scaffold_228	71.5405	23508	0.3484	100.0000	23508	5571	5646	0.3604	72	27.18
scaffold_229	74.0704	23433	0.3666	100.0000	23433	5741	5755	0.3814	76	27.47
scaffold_230	77.7517	23412	0.3634	100.0000	23412	6031	6046	0.3759	77	29.97
scaffold_231	81.7662	23400	0.3785	100.0000	23400	6321	6392	0.3961	85	31.46
scaffold_232	88.2123	23354	0.3737	100.0000	23354	6869	6874	0.3816	91	23.59
scaffold_233	74.1506	23333	0.3521	100.0000	23333	5764	5775	0.3639	75	27.78
scaffold_234	73.3729	23245	0.3509	99.8150	23202	5724	5647	0.3605	73	31.90
scaffold_235	74.7133	23232	0.3645	100.0000	23232	5792	5787	0.3830	80	31.31
scaffold_236	80.3391	23223	0.3697	100.0000	23223	6232	6201	0.3821	82	28.92
scaffold_237	78.4486	23222	0.3541	100.0000	23222	6079	6069	0.3678	80	27.27
scaffold_238	78.7431	23196	0.3550	100.0000	23196	6008	6059	0.3681	80	29.45
scaffold_239	73.2165	23095	0.3532	100.0000	23095	5601	5624	0.3712	78	31.63
scaffold_240	78.3869	23052	0.3577	100.0000	23052	6018	6036	0.3707	80	29.88
scaffold_241	80.0965	23019	0.3684	100.0000	23019	6162	6129	0.3789	83	27.93
scaffold_242	76.1031	22979	0.3620	100.0000	22979	5808	5850	0.3760	75	27.99
scaffold_243	75.9964	22944	0.3630	100.0000	22944	5720	5744	0.3793	77	30.43
scaffold_244	76.5970	22921	0.3594	100.0000	22921	5852	5815	0.3702	78	24.16
scaffold_245	89.4735	22917	0.3755	100.0000	22917	6777	6781	0.3909	94	33.30
scaffold_246	79.9325	22893	0.3647	100.0000	22893	6104	6033	0.3752	81	26.19
scaffold_247	75.9747	22854	0.3621	100.0000	22854	5781	5798	0.3739	76	27.96
scaffold_248	78.4458	22775	0.3576	100.0000	22775	5955	5943	0.3747	79	31.13
scaffold_249	71.1515	22759	0.3614	100.0000	22759	5408	5393	0.3789	77	30.13
scaffold_250	89.2294	22755	0.3805	100.0000	22755	6745	6796	0.3925	92	29.47
scaffold_251	78.2581	22744	0.3744	100.0000	22744	5873	5903	0.3911	81	32.54
scaffold_252	77.6780	22709	0.3602	100.0000	22709	5817	5878	0.3705	80	27.75
scaffold_253	76.7798	22599	0.3597	100.0000	22599	5764	5808	0.3706	77	27.62
scaffold_254	75.5849	22589	0.3653	100.0000	22589	5663	5716	0.3850	75	29.55
scaffold_255	71.8569	22576	0.3460	100.0000	22576	5389	5426	0.3613	74	29.82
scaffold_256	80.5834	22485	0.3594	100.0000	22485	5974	6089	0.3748	76	45.76
scaffold_257	84.1692	22477	0.3568	99.7286	22416	6561	6236	0.3661	76	114.90
scaffold_258	76.6909	22470	0.3574	100.0000	22470	5734	5739	0.3691	80	26.04
scaffold_259	76.3053	22355	0.3713	100.0000	22355	5661	5710	0.3833	80	25.68
scaffold_260	77.1708	22298	0.3634	100.0000	22298	5720	5693	0.3775	79	30.98
scaffold_261	80.1848	22289	0.3681	100.0000	22289	5941	5951	0.3821	82	31.90
scaffold_262	77.7803	22289	0.3566	100.0000	22289	5649	5774	0.3686	79	30.31
scaffold_263	72.8815	22246	0.3715	100.0000	22246	5374	5420	0.3884	76	28.96
scaffold_264	69.0380	22206	0.3500	100.0000	22206	5113	5108	0.3638	72	26.07
scaffold_265	73.7130	22168	0.3667	100.0000	22168	5444	5438	0.3855	75	30.74
scaffold_266	86.3475	22161	0.3784	100.0000	22161	6399	6266	0.4046	83	53.80
scaffold_267	74.8385	22140	0.3629	100.0000	22140	5507	5512	0.3823	77	34.29
scaffold_268	69.3897	22105	0.3501	100.0000	22105	5118	5106	0.3686	72	28.57
scaffold_269	78.9015	22051	0.3708	100.0000	22051	5833	5774	0.3847	81	28.68
scaffold_270	79.7650	22010	0.3678	100.0000	22010	5870	5835	0.3831	82	33.06
scaffold_271	69.0851	21970	0.3512	100.0000	21970	5033	5046	0.3691	68	29.76
scaffold_272	78.9567	21943	0.3663	100.0000	21943	5717	5821	0.3811	77	26.54
scaffold_273	73.8764	21940	0.3696	100.0000	21940	5398	5408	0.3843	75	27.78
scaffold_274	68.6713	21940	0.3588	100.0000	21940	4960	4993	0.3762	67	28.88
scaffold_275	78.4594	21933	0.3617	100.0000	21933	5725	5693	0.3776	80	32.00
scaffold_276	80.9866	21863	0.3712	100.0000	21863	5884	5920	0.3869	81	39.53
scaffold_277	76.5830	21824	0.3616	100.0000	21824	5586	5556	0.3804	79	32.92
scaffold_278	79.9056	21762	0.3747	100.0000	21762	5780	5807	0.3868	83	23.56
scaffold_279	80.0064	21747	0.3703	100.0000	21747	5788	5782	0.3870	81	29.85
scaffold_280	92.4613	21714	0.3763	100.0000	21714	6477	6675	0.3838	97	30.41
scaffold_281	73.9708	21674	0.3582	100.0000	21674	5332	5356	0.3715	76	28.28
scaffold_282	76.8124	21672	0.3618	100.0000	21672	5576	5533	0.3778	80	30.41
scaffold_283	72.9138	21659	0.3604	100.0000	21659	5264	5269	0.3758	74	28.69
scaffold_284	85.4584	21650	0.3728	100.0000	21650	6145	6151	0.3853	92	29.64
scaffold_285	73.7998	21628	0.3662	100.0000	21628	5314	5282	0.3815	76	28.52
scaffold_286	78.3262	21611	0.3631	100.0000	21611	5659	5619	0.3750	77	31.49
scaffold_287	75.3704	21596	0.3600	100.0000	21596	5417	5426	0.3759	78	28.72
scaffold_288	92.1684	21465	0.3828	100.0000	21465	6598	6594	0.3962	98	30.95
scaffold_289	82.9486	21464	0.3719	100.0000	21464	5927	5941	0.3846	88	32.25
scaffold_290	75.8099	21460	0.3650	100.0000	21460	5380	5380	0.3812	79	29.98
scaffold_291	73.5710	21425	0.3617	100.0000	21425	5247	5261	0.3776	78	29.30
scaffold_292	69.1903	21378	0.3560	100.0000	21378	4941	4915	0.3730	70	29.42
scaffold_293	81.6997	21355	0.3729	100.0000	21355	5829	5772	0.3837	81	26.04
scaffold_294	75.0437	21338	0.3688	100.0000	21338	5326	5324	0.3832	82	31.43
scaffold_295	78.1953	21257	0.3676	100.0000	21257	5517	5565	0.3866	82	33.34
scaffold_296	74.6827	21254	0.3706	100.0000	21254	5226	5291	0.3850	78	29.93
scaffold_297	98.1712	21213	0.3977	100.0000	21213	6938	6945	0.4067	104	28.76
scaffold_298	71.0941	21195	0.3707	100.0000	21195	4996	5051	0.3909	72	32.05
scaffold_299	76.8643	21032	0.3640	100.0000	21032	5400	5386	0.3731	76	27.93
scaffold_300	81.6785	20985	0.3657	100.0000	20985	5726	5707	0.3793	86	29.29
scaffold_301	80.2834	20937	0.3585	100.0000	20937	5610	5587	0.3680	80	32.54
scaffold_302	78.8277	20889	0.3717	100.0000	20889	5501	5482	0.3859	84	29.94
scaffold_303	68.6480	20882	0.3523	100.0000	20882	4766	4790	0.3707	68	27.75
scaffold_304	68.0012	20849	0.3539	100.0000	20849	4717	4715	0.3783	67	32.00
scaffold_305	77.6527	20725	0.3550	100.0000	20725	5345	5385	0.3697	79	30.06
scaffold_306	72.8889	20716	0.3739	100.0000	20716	4988	5005	0.3946	75	30.45
scaffold_307	76.2402	20678	0.3605	99.9710	20672	5258	5252	0.3782	80	33.39
scaffold_308	68.7167	20664	0.3421	100.0000	20664	4732	4732	0.3610	70	29.89
