#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_88	73.9763	51789	0.4149	100.0000	51789	12492	12622	0.4250	77	20.71
scaffold_89	76.8973	51635	0.4058	100.0000	51635	13052	13037	0.4131	79	18.67
scaffold_90	76.6029	51358	0.4088	100.0000	51358	12955	12948	0.4163	78	17.85
scaffold_91	90.2458	51334	0.4148	100.0000	51334	14964	15021	0.4147	82	121.87
scaffold_92	90.5127	51274	0.4013	100.0000	51274	12314	12353	0.4100	87	27.82
scaffold_93	74.3365	51167	0.3962	100.0000	51167	12570	12600	0.4044	77	19.38
scaffold_94	79.8781	50718	0.4232	100.0000	50718	13383	13383	0.4289	81	16.50
scaffold_95	81.1778	50669	0.4377	100.0000	50669	13652	13657	0.4424	82	16.66
scaffold_96	74.0716	50526	0.4059	100.0000	50526	12398	12390	0.4159	77	20.00
scaffold_97	74.6036	50286	0.4092	100.0000	50286	12266	12225	0.4180	76	18.38
scaffold_98	77.0202	50223	0.4084	100.0000	50223	12791	12742	0.4162	78	18.02
scaffold_99	79.8853	50109	0.4158	100.0000	50109	12932	12898	0.4218	81	17.90
scaffold_100	74.4112	49973	0.4002	100.0000	49973	12261	12239	0.4069	76	19.16
scaffold_101	79.6919	49542	0.3957	100.0000	49542	12958	13022	0.4018	79	33.50
scaffold_102	75.8785	48765	0.4136	100.0000	48765	12351	12301	0.4202	78	16.93
scaffold_103	80.0227	48618	0.4109	100.0000	48618	12462	12413	0.4202	81	19.16
scaffold_104	73.1150	48490	0.4176	100.0000	48490	11775	11739	0.4272	75	19.07
scaffold_105	77.3761	48464	0.4156	100.0000	48464	12518	12481	0.4236	80	19.42
scaffold_106	76.0430	48445	0.4141	99.9938	48442	12289	12224	0.4241	79	18.47
scaffold_107	79.3034	48431	0.4262	100.0000	48431	12694	12736	0.4318	80	17.97
scaffold_108	77.1160	48214	0.4078	100.0000	48214	12231	12260	0.4135	78	19.06
scaffold_109	77.4631	47800	0.4171	100.0000	47800	12332	12327	0.4246	80	18.73
scaffold_110	73.1950	47601	0.4197	100.0000	47601	11580	11546	0.4285	75	18.22
scaffold_111	77.7316	47575	0.4129	100.0000	47575	12214	12184	0.4184	80	19.28
scaffold_112	85.9824	47486	0.4346	100.0000	47486	13670	13647	0.4339	80	125.51
scaffold_113	73.7714	47482	0.4058	100.0000	47482	11464	11437	0.4139	75	17.51
scaffold_114	82.5368	46693	0.4215	100.0000	46693	12836	12862	0.4291	85	21.35
scaffold_115	74.7580	46507	0.4142	100.0000	46507	11556	11607	0.4216	76	17.78
scaffold_116	76.9951	46303	0.4083	100.0000	46303	11836	11836	0.4151	79	17.41
scaffold_117	74.3942	46230	0.3927	100.0000	46230	11389	11356	0.3993	73	31.14
scaffold_118	76.3825	46118	0.4228	100.0000	46118	11519	11504	0.4305	78	17.75
scaffold_119	76.7142	45999	0.4272	100.0000	45999	11569	11555	0.4336	78	16.86
scaffold_120	89.7429	45801	0.4130	100.0000	45801	13162	12932	0.4136	82	63.68
scaffold_121	74.9869	45780	0.4009	100.0000	45780	11393	11450	0.4080	77	16.58
scaffold_122	75.3749	45660	0.4096	100.0000	45660	11509	11386	0.4190	77	19.40
scaffold_123	75.6424	45568	0.4162	100.0000	45568	11457	11360	0.4248	76	18.31
scaffold_124	72.5630	45485	0.3985	99.9714	45472	10825	10778	0.4066	74	19.55
scaffold_125	80.9236	45467	0.4070	100.0000	45467	11671	11640	0.4137	83	23.61
scaffold_126	75.2124	45465	0.3954	100.0000	45465	11391	11409	0.4023	77	19.77
scaffold_127	74.7897	45404	0.4024	100.0000	45404	11193	11189	0.4119	77	18.33
scaffold_128	82.2551	45354	0.4213	100.0000	45354	12036	12040	0.4266	83	17.01
scaffold_129	83.1748	45312	0.4131	100.0000	45312	11719	11724	0.4212	83	19.54
scaffold_130	74.0947	45217	0.4054	100.0000	45217	11064	11046	0.4144	75	18.39
scaffold_131	74.1379	44951	0.3963	100.0000	44951	11021	10960	0.4031	75	17.92
scaffold_132	72.7876	44794	0.4033	100.0000	44794	10835	10823	0.4125	76	21.30
scaffold_133	106.4153	44791	0.3992	100.0000	44791	16070	15609	0.4131	74	250.66
scaffold_134	76.1212	44596	0.4252	100.0000	44596	11278	11255	0.4326	78	17.58
scaffold_135	82.5034	44541	0.4146	100.0000	44541	12241	12135	0.4211	83	30.22
scaffold_136	74.7745	44516	0.4134	100.0000	44516	11176	11011	0.4205	77	19.56
scaffold_137	75.8358	44452	0.4052	100.0000	44452	11184	11210	0.4117	77	17.39
scaffold_138	73.6308	44431	0.3876	100.0000	44431	10707	10748	0.3965	73	18.86
scaffold_139	78.2892	44148	0.4128	100.0000	44148	11437	11465	0.4185	80	18.12
scaffold_140	76.3791	44079	0.4034	100.0000	44079	11035	11017	0.4123	76	18.42
scaffold_141	77.0740	43987	0.4163	100.0000	43987	10675	10772	0.4239	78	19.33
scaffold_142	76.1927	43956	0.4022	100.0000	43956	11003	11005	0.4107	77	17.86
scaffold_143	73.6818	43883	0.4024	100.0000	43883	10805	10754	0.4109	75	18.21
scaffold_144	103.5588	43865	0.3984	100.0000	43865	14174	15027	0.3908	77	250.07
scaffold_145	78.1750	43451	0.4192	100.0000	43451	11289	11359	0.4262	80	19.06
scaffold_146	74.1738	42763	0.4068	100.0000	42763	10521	10484	0.4142	76	18.78
scaffold_147	77.0552	42700	0.3985	100.0000	42700	10974	10730	0.4048	75	48.55
scaffold_148	74.2591	42348	0.3967	100.0000	42348	10436	10423	0.4027	73	25.35
scaffold_149	73.8361	42265	0.3971	100.0000	42265	10243	10278	0.4056	75	19.12
scaffold_150	74.0955	42250	0.4042	100.0000	42250	10445	10434	0.4129	76	20.00
scaffold_151	76.7737	42221	0.4189	100.0000	42221	10793	10660	0.4277	78	19.65
scaffold_152	75.6674	42054	0.4195	100.0000	42054	10399	10456	0.4279	77	18.69
scaffold_153	76.3806	42024	0.4141	99.9500	42003	10686	10698	0.4242	79	19.34
scaffold_154	77.0067	41914	0.4047	100.0000	41914	10412	10436	0.4107	79	18.32
scaffold_155	78.0089	41886	0.4163	100.0000	41886	10659	10636	0.4250	80	18.79
scaffold_156	82.7154	41882	0.4196	100.0000	41882	11098	11106	0.4247	81	35.43
scaffold_157	76.3742	41854	0.4249	100.0000	41854	10649	10552	0.4340	79	18.72
scaffold_158	84.3223	41705	0.4072	99.8082	41625	10984	10844	0.4144	86	21.65
scaffold_159	76.8033	41663	0.4064	100.0000	41663	10562	10621	0.4138	77	17.57
scaffold_160	78.8863	41607	0.4231	100.0000	41607	10933	10963	0.4299	77	59.17
scaffold_161	76.5775	41473	0.4017	100.0000	41473	10397	10349	0.4093	77	20.72
scaffold_162	77.7802	41445	0.4036	100.0000	41445	10472	10438	0.4149	76	24.70
scaffold_163	74.4292	41196	0.3921	100.0000	41196	9946	9989	0.3980	74	38.63
scaffold_164	77.1528	41121	0.4152	100.0000	41121	10586	10567	0.4232	79	18.67
scaffold_165	79.8491	40993	0.4151	100.0000	40993	10702	10646	0.4225	82	18.76
scaffold_166	78.9787	40909	0.4204	100.0000	40909	10705	10519	0.4244	77	38.20
scaffold_167	73.3577	40871	0.4140	100.0000	40871	9968	9891	0.4268	76	20.01
scaffold_168	78.6673	40772	0.4100	100.0000	40772	10672	10670	0.4196	82	19.61
scaffold_169	77.7347	40614	0.4123	99.9951	40612	10362	10436	0.4174	79	17.32
scaffold_170	73.7695	40516	0.4136	100.0000	40516	9945	9908	0.4227	75	18.58
scaffold_171	74.6595	40502	0.3947	100.0000	40502	9952	10035	0.3999	75	17.84
scaffold_172	77.7201	40491	0.3996	100.0000	40491	10269	10258	0.4071	79	18.99
scaffold_173	76.4495	40397	0.4047	100.0000	40397	10362	10219	0.4110	77	17.62
scaffold_174	81.4221	40357	0.4059	100.0000	40357	10732	10802	0.4102	78	81.22
scaffold_175	72.8323	40161	0.3968	100.0000	40161	9628	9594	0.4032	74	18.90
scaffold_176	78.4745	40035	0.4191	100.0000	40035	10225	10228	0.4275	80	20.54
scaffold_177	77.5115	40016	0.3908	100.0000	40016	10322	10297	0.3951	75	44.86
scaffold_178	74.8597	39940	0.4113	100.0000	39940	9976	9956	0.4190	77	18.70
scaffold_179	76.4161	39883	0.3938	100.0000	39883	9902	9941	0.3995	75	33.27
scaffold_180	74.3604	39848	0.4033	100.0000	39848	9744	9732	0.4141	76	20.89
scaffold_181	76.9243	39842	0.4063	100.0000	39842	10085	9970	0.4133	79	26.03
scaffold_182	74.2680	39665	0.4046	100.0000	39665	9508	9587	0.4139	74	20.72
scaffold_183	81.6247	39350	0.4248	100.0000	39350	10729	10665	0.4310	81	30.08
scaffold_184	76.0323	39267	0.4193	100.0000	39267	9844	9847	0.4278	78	18.34
scaffold_185	77.6081	39190	0.4239	100.0000	39190	10051	10075	0.4313	79	17.20
scaffold_186	77.1985	39185	0.4030	100.0000	39185	9972	9988	0.4082	78	17.55
scaffold_187	70.4554	39141	0.3986	100.0000	39141	9172	9222	0.4079	72	18.81
scaffold_188	73.7383	39080	0.3943	99.9360	39055	9447	9533	0.4028	76	19.95
scaffold_189	73.6650	38747	0.3981	100.0000	38747	9434	9402	0.4047	74	16.47
scaffold_190	74.6889	38725	0.4006	99.9458	38704	9547	9519	0.4092	76	20.14
scaffold_191	75.9769	38605	0.3947	100.0000	38605	9590	9582	0.4024	78	19.37
scaffold_192	73.8967	38360	0.3946	100.0000	38360	9247	9141	0.3995	71	39.61
scaffold_193	75.2645	38337	0.4146	100.0000	38337	9613	9627	0.4221	76	18.06
scaffold_194	79.1505	38302	0.4137	100.0000	38302	10000	10047	0.4189	80	17.50
scaffold_195	75.9310	38284	0.4049	100.0000	38284	9480	9494	0.4113	79	19.28
scaffold_196	74.5633	38171	0.4060	100.0000	38171	9203	9354	0.4132	76	18.89
scaffold_197	73.5613	38122	0.4054	100.0000	38122	9263	9295	0.4133	74	18.62
scaffold_198	77.7530	38085	0.3927	100.0000	38085	9267	9284	0.3998	78	17.13
scaffold_199	75.4873	38078	0.4185	100.0000	38078	9549	9454	0.4265	77	19.41
scaffold_200	75.9974	37989	0.4000	100.0000	37989	9551	9466	0.4078	77	22.34
scaffold_201	74.3838	37947	0.4020	100.0000	37947	9353	9296	0.4114	75	18.37
scaffold_202	75.4745	37775	0.4085	100.0000	37775	9292	9317	0.4177	78	19.03
scaffold_203	76.4598	37741	0.4040	100.0000	37741	9647	9574	0.4128	79	18.63
scaffold_204	75.5323	37737	0.4090	100.0000	37737	9473	9474	0.4167	76	17.09
scaffold_205	74.1842	37729	0.4054	100.0000	37729	9230	9269	0.4142	75	19.49
scaffold_206	72.0272	37603	0.4029	100.0000	37603	8813	8724	0.4129	73	20.41
scaffold_207	90.0450	37435	0.4015	100.0000	37435	11136	11004	0.3956	78	123.23
scaffold_208	72.3432	37217	0.4038	100.0000	37217	8921	8840	0.4130	72	18.91
scaffold_209	73.7232	37166	0.4003	100.0000	37166	9123	9089	0.4092	75	19.12
scaffold_210	78.4414	37159	0.4259	100.0000	37159	9643	9549	0.4311	80	29.53
scaffold_211	74.9660	37124	0.3952	100.0000	37124	9241	9259	0.4071	75	24.48
scaffold_212	76.7097	37113	0.4060	100.0000	37113	9317	9311	0.4105	78	15.38
scaffold_213	76.5949	37049	0.4078	100.0000	37049	9419	9404	0.4167	78	19.29
scaffold_214	78.2657	36968	0.4281	100.0000	36968	9439	9442	0.4387	82	19.84
scaffold_215	76.5785	36950	0.4070	100.0000	36950	9163	9105	0.4144	76	28.29
scaffold_216	72.9307	36909	0.4012	100.0000	36909	8855	8885	0.4102	76	20.83
scaffold_217	76.3708	36826	0.4078	100.0000	36826	9369	9388	0.4175	78	20.41
scaffold_218	79.7179	36818	0.4178	100.0000	36818	9737	9717	0.4220	81	15.55
scaffold_219	73.3185	36600	0.4059	100.0000	36600	8925	8849	0.4136	75	19.27
scaffold_220	73.3126	36512	0.3978	100.0000	36512	8912	8887	0.4067	74	19.49
scaffold_221	72.4039	36506	0.3946	100.0000	36506	8855	8762	0.4058	74	19.94
scaffold_222	74.6872	36487	0.4172	100.0000	36487	8996	8988	0.4242	76	17.86
scaffold_223	75.1271	36358	0.4164	100.0000	36358	8987	9024	0.4267	76	19.71
scaffold_224	77.3414	36093	0.4126	100.0000	36093	9255	9159	0.4198	79	18.73
scaffold_225	80.7995	36011	0.4197	100.0000	36011	9478	9424	0.4261	82	16.09
scaffold_226	78.4132	36001	0.4348	100.0000	36001	9332	9381	0.4424	80	17.14
scaffold_227	77.5022	35734	0.4320	100.0000	35734	9178	9130	0.4396	79	17.80
scaffold_228	74.3354	35734	0.4028	100.0000	35734	8811	8803	0.4099	76	19.08
scaffold_229	74.6945	35436	0.4122	100.0000	35436	8798	8864	0.4195	76	17.10
scaffold_230	74.0375	35369	0.4199	100.0000	35369	8697	8658	0.4296	76	19.69
scaffold_231	76.1815	35148	0.4078	100.0000	35148	8903	8908	0.4177	77	22.33
scaffold_232	79.5844	35145	0.4053	100.0000	35145	9296	9310	0.4121	78	32.06
scaffold_233	78.7746	34989	0.4122	99.8943	34952	9100	9254	0.4184	79	22.21
scaffold_234	79.8682	34947	0.4128	100.0000	34947	9234	9292	0.4235	79	40.82
scaffold_235	75.7402	34723	0.4185	100.0000	34723	8775	8774	0.4260	78	18.74
scaffold_236	76.7364	34663	0.4048	100.0000	34663	8801	8796	0.4129	77	18.87
scaffold_237	75.2436	34431	0.4060	100.0000	34431	8510	8557	0.4137	76	18.51
scaffold_238	75.9735	34288	0.4234	100.0000	34288	8633	8627	0.4308	77	17.57
scaffold_239	76.3445	34225	0.4115	100.0000	34225	8627	8604	0.4209	79	20.19
scaffold_240	74.1695	34149	0.4130	100.0000	34149	8209	8200	0.4203	75	20.64
scaffold_241	72.1129	33981	0.4064	100.0000	33981	8051	8061	0.4142	75	19.07
scaffold_242	78.5953	33967	0.4147	100.0000	33967	8738	8766	0.4203	80	16.72
scaffold_243	77.1771	33925	0.3961	100.0000	33925	8343	8280	0.3991	77	34.64
scaffold_244	77.6687	33889	0.4286	100.0000	33889	8595	8579	0.4352	78	16.61
scaffold_245	73.5954	33883	0.4003	100.0000	33883	8201	8213	0.4074	76	19.29
scaffold_246	76.6971	33871	0.4118	99.7107	33773	8450	8442	0.4206	78	21.11
scaffold_247	75.4907	33850	0.4148	100.0000	33850	8532	8444	0.4241	77	19.55
scaffold_248	77.1729	33809	0.4038	100.0000	33809	8625	8631	0.4090	77	17.40
scaffold_249	76.3559	33778	0.4016	100.0000	33778	8544	8605	0.4096	77	18.38
scaffold_250	75.3223	33733	0.4115	100.0000	33733	8413	8478	0.4206	77	18.55
scaffold_251	77.0334	33695	0.4161	100.0000	33695	8526	8554	0.4232	78	18.29
scaffold_252	73.2843	33433	0.4021	100.0000	33433	8096	8089	0.4092	75	18.02
scaffold_253	77.9066	33418	0.4282	100.0000	33418	8649	8609	0.4337	80	17.10
scaffold_254	75.0198	33334	0.4002	100.0000	33334	8345	8276	0.4068	75	18.14
scaffold_255	78.4742	33176	0.4174	99.9910	33173	8595	8598	0.4243	81	18.64
scaffold_256	74.4414	33052	0.3973	100.0000	33052	8224	8162	0.4046	76	19.09
scaffold_257	78.6834	32958	0.4028	100.0000	32958	8700	8545	0.4092	80	19.48
scaffold_258	84.8625	32820	0.4007	99.9695	32810	9052	8999	0.4040	76	78.21
scaffold_259	77.2083	32750	0.4103	100.0000	32750	8329	8326	0.4188	79	20.01
scaffold_260	75.5423	32719	0.4206	100.0000	32719	8133	8142	0.4284	78	18.79
scaffold_261	78.3014	32649	0.4218	100.0000	32649	8517	8532	0.4280	79	17.02
scaffold_262	81.4066	32648	0.4131	100.0000	32648	8775	8728	0.4179	82	16.64
scaffold_263	81.6908	32646	0.4436	100.0000	32646	8677	8758	0.4487	83	16.95
scaffold_264	71.8169	32620	0.3944	100.0000	32620	7824	7812	0.4035	74	19.49
scaffold_265	72.8067	32602	0.4000	100.0000	32602	7832	7854	0.4107	75	18.91
scaffold_266	76.3770	32531	0.4083	100.0000	32531	8285	8293	0.4157	76	22.95
scaffold_267	76.0591	32461	0.4027	100.0000	32461	8005	8063	0.4105	78	19.43
scaffold_268	74.5212	32438	0.3946	100.0000	32438	7907	7943	0.4008	75	18.01
scaffold_269	79.3696	32402	0.4047	100.0000	32402	8321	8363	0.4105	80	18.00
scaffold_270	74.2248	32301	0.4035	100.0000	32301	7858	7824	0.4128	76	19.37
scaffold_271	78.0496	32269	0.4019	100.0000	32269	8210	8309	0.4091	77	21.27
scaffold_272	72.1646	32204	0.4139	100.0000	32204	7674	7641	0.4252	75	19.93
scaffold_273	79.3332	32171	0.4270	100.0000	32171	8515	8503	0.4329	80	17.25
scaffold_274	72.7732	32159	0.4188	100.0000	32159	7786	7823	0.4277	74	18.82
scaffold_275	72.0128	32064	0.3991	100.0000	32064	7718	7683	0.4072	72	30.64
scaffold_276	87.9325	31936	0.3883	100.0000	31936	9111	9239	0.3826	75	144.30
scaffold_277	72.7668	31876	0.4014	100.0000	31876	7620	7585	0.4084	73	17.26
scaffold_278	74.3469	31807	0.4247	100.0000	31807	7891	7867	0.4338	77	18.36
scaffold_279	76.2304	31790	0.3964	100.0000	31790	8089	8051	0.4008	75	25.89
scaffold_280	75.1874	31672	0.4135	100.0000	31672	7821	7761	0.4238	77	18.72
scaffold_281	76.3539	31663	0.4249	100.0000	31663	7964	7927	0.4306	77	15.97
scaffold_282	75.3605	31661	0.4179	100.0000	31661	7858	7904	0.4272	76	18.19
scaffold_283	78.3861	31544	0.4135	100.0000	31544	8020	8099	0.4201	79	17.28
scaffold_284	89.3646	31504	0.4071	100.0000	31504	9221	9267	0.4089	81	84.60
scaffold_285	83.2493	31498	0.4038	100.0000	31498	7811	7824	0.4108	85	18.81
scaffold_286	74.4708	31437	0.4165	100.0000	31437	7708	7685	0.4281	76	21.79
scaffold_287	74.2795	31417	0.4111	100.0000	31417	7737	7682	0.4224	77	20.39
scaffold_288	77.1446	31287	0.4246	100.0000	31287	7965	8110	0.4305	78	16.58
scaffold_289	74.7673	31169	0.4115	100.0000	31169	7553	7491	0.4216	75	20.17
scaffold_290	72.6445	31078	0.4076	100.0000	31078	7521	7544	0.4162	75	20.66
scaffold_291	75.5311	31056	0.4203	100.0000	31056	7778	7762	0.4291	77	18.89
scaffold_292	89.8484	30962	0.4152	100.0000	30962	9159	9134	0.4211	89	23.59
scaffold_293	98.5236	30955	0.3874	100.0000	30955	7550	7520	0.3942	99	18.17
scaffold_294	76.1259	30810	0.4311	100.0000	30810	7788	7817	0.4386	79	20.54
scaffold_295	76.7703	30777	0.3920	100.0000	30777	7833	7823	0.4000	78	22.84
scaffold_296	74.7405	30704	0.4128	100.0000	30704	7445	7470	0.4229	76	18.00
scaffold_297	76.9381	30615	0.4120	100.0000	30615	7772	7672	0.4205	77	18.17
scaffold_298	76.6819	30571	0.4153	100.0000	30571	7772	7708	0.4207	77	16.20
scaffold_299	79.2719	30437	0.4185	100.0000	30437	8014	7970	0.4242	80	16.11
scaffold_300	77.4604	30409	0.4185	100.0000	30409	7815	7804	0.4244	80	18.20
scaffold_301	74.4428	30356	0.3998	100.0000	30356	7536	7523	0.4061	76	17.88
scaffold_302	79.4576	30354	0.4123	100.0000	30354	7451	7429	0.4196	82	16.35
scaffold_303	75.5801	30216	0.4264	100.0000	30216	7594	7526	0.4351	79	19.43
scaffold_304	73.8198	30074	0.4122	100.0000	30074	7339	7351	0.4169	76	16.52
scaffold_305	81.6615	30072	0.4103	100.0000	30072	8360	8036	0.4100	78	45.41
scaffold_306	75.8070	30071	0.3984	100.0000	30071	7597	7455	0.4068	76	17.68
scaffold_307	77.4910	30015	0.4117	100.0000	30015	7679	7674	0.4195	79	19.86
scaffold_308	80.3844	30010	0.4163	100.0000	30010	7805	7842	0.4212	82	22.62
