#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_33	94.9948	8954	0.3192	100.0000	8954	2789	2848	0.3399	107	45.64
scaffold_34	95.6029	8918	0.3039	100.0000	8918	2844	2838	0.3101	97	29.82
scaffold_35	85.6594	8890	0.3070	100.0000	8890	2537	2538	0.3246	94	43.53
scaffold_36	116.3293	8776	0.3519	100.0000	8776	3381	3424	0.3639	129	43.55
scaffold_37	87.3531	8755	0.3114	100.0000	8755	2567	2484	0.3306	95	52.76
scaffold_38	62.3386	8692	0.3106	100.0000	8692	1801	1786	0.3374	55	41.80
scaffold_39	122.5442	8652	0.3485	100.0000	8652	3542	3528	0.3660	139	50.36
scaffold_40	112.0974	8613	0.3482	100.0000	8613	3201	3240	0.3643	124	47.48
scaffold_41	46.0810	8602	0.2949	99.5117	8560	978	1014	0.3054	46	38.25
scaffold_42	169.1321	8488	0.3358	100.0000	8488	4756	4819	0.3422	131	131.99
scaffold_43	158.9726	8438	0.3842	100.0000	8438	4515	4429	0.3921	169	64.07
scaffold_44	71.2418	8426	0.3024	100.0000	8426	1992	1995	0.3219	70	38.60
scaffold_45	78.9578	8390	0.3113	100.0000	8390	2201	2201	0.3396	75	50.43
scaffold_46	86.9257	8354	0.3100	100.0000	8354	2411	2434	0.3325	94	52.86
scaffold_47	107.9837	8244	0.3216	100.0000	8244	2956	2976	0.3355	119	45.09
scaffold_48	76.1753	8238	0.3089	100.0000	8238	2086	2090	0.3459	60	56.19
scaffold_49	98.2740	8198	0.3420	100.0000	8198	2680	2686	0.3701	104	58.39
scaffold_50	102.7057	8180	0.3297	100.0000	8180	2806	2796	0.3477	122	53.61
scaffold_51	79.4096	8127	0.3116	100.0000	8127	2182	2120	0.3394	81	50.70
scaffold_52	63.0291	8075	0.2986	100.0000	8075	1705	1686	0.3344	50	47.34
scaffold_53	65.9449	7984	0.2967	100.0000	7984	1770	1739	0.3258	37	66.03
scaffold_54	79.4216	7970	0.3040	100.0000	7970	2109	2114	0.3245	85	50.54
scaffold_55	103.1173	7969	0.3445	100.0000	7969	2726	2717	0.3897	109	65.10
scaffold_56	64.9558	7961	0.3040	100.0000	7961	1717	1728	0.3298	69	41.02
scaffold_57	95.7808	7958	0.3189	100.0000	7958	2556	2526	0.3368	110	48.89
scaffold_58	64.2217	7956	0.2931	100.0000	7956	1726	1680	0.3155	59	41.08
scaffold_59	192.8973	7936	0.3954	100.0000	7936	5058	5144	0.3948	172	69.95
scaffold_60	111.9745	7934	0.3355	100.0000	7934	2967	2956	0.3509	127	52.18
scaffold_61	59.6943	7878	0.3007	100.0000	7878	1561	1572	0.3264	44	44.71
scaffold_62	56.4154	7877	0.2983	100.0000	7877	1493	1471	0.3270	46	39.27
scaffold_63	79.0233	7868	0.3240	100.0000	7868	2062	2064	0.3560	74	52.48
scaffold_64	81.8609	7845	0.3185	100.0000	7845	2139	2123	0.3444	85	45.66
scaffold_65	41.3726	7839	0.2958	100.0000	7839	1056	1034	0.3256	35	30.03
scaffold_66	98.4258	7816	0.3351	100.0000	7816	2569	2558	0.3537	103	51.58
scaffold_67	65.1513	7786	0.2959	100.0000	7786	1688	1695	0.3216	69	40.36
scaffold_68	109.9356	7779	0.3257	100.0000	7779	2853	2850	0.3295	115	35.48
scaffold_69	52.5042	7705	0.3008	100.0000	7705	1337	1359	0.3327	48	36.24
scaffold_70	74.0060	7680	0.3121	100.0000	7680	1888	1900	0.3398	70	53.10
scaffold_71	64.8820	7645	0.3134	99.7122	7623	1621	1618	0.3500	57	46.45
scaffold_72	49.0700	7628	0.2879	100.0000	7628	1254	1240	0.3260	41	37.30
scaffold_73	71.9142	7626	0.3076	100.0000	7626	1838	1822	0.3382	57	54.79
scaffold_74	71.2480	7590	0.3199	100.0000	7590	1802	1799	0.3474	62	46.36
scaffold_75	54.4660	7573	0.2953	100.0000	7573	1372	1379	0.3312	44	42.11
scaffold_76	72.2512	7565	0.2940	100.0000	7565	1822	1823	0.3009	76	29.35
scaffold_77	100.3457	7549	0.3350	100.0000	7549	2528	2520	0.3665	128	60.98
scaffold_78	66.1414	7540	0.3178	100.0000	7540	1639	1682	0.3473	59	41.54
scaffold_79	69.2720	7497	0.3201	100.0000	7497	1743	1720	0.3657	59	56.18
scaffold_80	91.0691	7472	0.3434	100.0000	7472	2267	2254	0.3638	90	53.07
scaffold_81	124.8895	7447	0.3419	100.0000	7447	3095	3111	0.3494	140	43.59
scaffold_82	125.3666	7441	0.3365	99.9462	7437	3065	3110	0.3521	128	52.47
scaffold_83	67.6375	7437	0.2970	100.0000	7437	1672	1679	0.3252	60	47.67
scaffold_84	60.7045	7394	0.3016	100.0000	7394	1495	1493	0.3738	32	62.55
scaffold_85	74.7370	7389	0.3190	100.0000	7389	1834	1850	0.3471	71	48.59
scaffold_86	60.6928	7344	0.2933	100.0000	7344	1485	1485	0.3124	58	35.46
scaffold_87	90.2058	7341	0.3302	100.0000	7341	2216	2199	0.3579	82	54.20
scaffold_88	212.6434	7300	0.3168	100.0000	7300	5337	4995	0.3445	171	165.13
scaffold_89	100.4127	7282	0.3384	100.0000	7282	2398	2473	0.3785	100	67.18
scaffold_90	49.9333	7224	0.2944	100.0000	7224	1195	1206	0.3268	36	36.97
scaffold_91	83.8396	7215	0.3347	100.0000	7215	2003	2025	0.3758	49	62.30
scaffold_92	61.4314	7213	0.2910	100.0000	7213	1475	1471	0.2960	62	28.41
scaffold_93	102.2822	7208	0.3411	100.0000	7208	2428	2488	0.3578	118	46.97
scaffold_94	101.1831	7199	0.3344	100.0000	7199	2429	2427	0.3664	104	59.60
scaffold_95	111.3607	7198	0.3266	100.0000	7198	2720	2619	0.3340	121	38.25
scaffold_96	79.9967	7176	0.3194	100.0000	7176	1943	1884	0.3488	84	54.86
scaffold_97	85.3484	7175	0.3225	100.0000	7175	2029	2052	0.3413	88	39.70
scaffold_98	137.8792	7161	0.3604	100.0000	7161	3294	3288	0.3748	150	52.09
scaffold_99	143.6324	7159	0.3734	100.0000	7159	3437	3420	0.3864	162	49.74
scaffold_100	278.8473	7133	0.3349	100.0000	7133	6277	6080	0.3570	119	555.30
scaffold_101	113.8670	7106	0.3300	100.0000	7106	2672	2696	0.3507	127	56.37
scaffold_102	120.8884	7090	0.3279	100.0000	7090	2858	2841	0.3325	134	40.96
scaffold_103	47.9933	7061	0.3004	100.0000	7061	1126	1133	0.3281	37	35.67
scaffold_104	123.1543	7059	0.3002	100.0000	7059	2704	3061	0.3119	104	87.34
scaffold_105	63.4899	7026	0.2985	100.0000	7026	1484	1489	0.3396	53	49.30
scaffold_106	64.1805	7018	0.3032	100.0000	7018	1502	1501	0.3282	57	43.62
scaffold_107	110.6892	7008	0.3283	100.0000	7008	2591	2580	0.3510	124	54.04
scaffold_108	100.7160	7008	0.3336	100.0000	7008	2340	2366	0.3470	107	39.19
scaffold_109	82.8480	6995	0.3169	99.7713	6979	1928	1926	0.3304	79	50.77
scaffold_110	191.8522	6983	0.3589	100.0000	6983	4426	4508	0.4029	245	138.25
scaffold_111	86.4578	6977	0.3158	100.0000	6977	1995	2024	0.3335	90	44.66
scaffold_112	50.9930	6971	0.2967	100.0000	6971	1187	1182	0.3252	41	39.28
scaffold_113	57.7762	6969	0.3028	100.0000	6969	1342	1327	0.3279	49	37.97
scaffold_114	53.9743	6967	0.2942	100.0000	6967	1257	1248	0.3241	37	45.80
scaffold_115	82.5304	6955	0.3186	100.0000	6955	1914	1915	0.3292	83	37.27
scaffold_116	96.3094	6948	0.3166	100.0000	6948	2217	2227	0.3281	111	45.11
scaffold_117	162.1017	6880	0.3515	100.0000	6880	3556	3577	0.3577	167	41.10
scaffold_118	137.6205	6872	0.3647	100.0000	6872	2856	2871	0.3857	154	56.98
scaffold_119	145.9082	6860	0.3563	100.0000	6860	3334	3338	0.3627	154	37.83
scaffold_120	88.4228	6837	0.3320	100.0000	6837	2005	2028	0.3548	80	58.31
scaffold_121	64.7018	6831	0.3002	100.0000	6831	1498	1449	0.3211	62	38.19
scaffold_122	60.3109	6831	0.3077	100.0000	6831	1344	1398	0.3532	50	51.45
scaffold_123	100.3861	6830	0.3331	100.0000	6830	2270	2300	0.3589	86	71.12
scaffold_124	38.8178	6826	0.2924	100.0000	6826	875	892	0.3149	36	26.45
scaffold_125	47.6425	6819	0.2866	100.0000	6819	1062	1077	0.3345	34	41.92
scaffold_126	56.3966	6818	0.2936	100.0000	6818	1250	1314	0.3285	41	44.10
scaffold_127	74.7420	6798	0.3111	100.0000	6798	1689	1695	0.3304	76	47.39
scaffold_128	60.3707	6795	0.3132	100.0000	6795	1365	1371	0.3433	56	38.85
scaffold_129	124.4459	6790	0.3180	100.0000	6790	2634	2943	0.3404	123	106.33
scaffold_130	105.4140	6768	0.3418	100.0000	6768	2372	2384	0.3521	119	43.11
scaffold_131	94.5793	6749	0.3162	100.0000	6749	2099	2116	0.3311	110	44.70
scaffold_132	94.4615	6736	0.3438	100.0000	6736	2134	2094	0.3890	83	64.90
scaffold_133	357.6412	6722	0.3982	100.0000	6722	6062	6128	0.4130	262	258.29
scaffold_134	70.4658	6722	0.3045	100.0000	6722	1585	1580	0.3381	51	55.44
scaffold_135	87.3364	6716	0.3203	100.0000	6716	1975	1935	0.3373	85	45.69
scaffold_136	92.1051	6715	0.3242	100.0000	6715	1988	1975	0.3517	82	65.83
scaffold_137	55.2802	6702	0.2989	100.0000	6702	1225	1245	0.3157	57	29.95
scaffold_138	149.8832	6695	0.3760	100.0000	6695	3351	3342	0.3852	159	41.70
scaffold_139	98.2527	6687	0.3312	100.0000	6687	2176	2201	0.3441	113	44.53
scaffold_140	110.0241	6674	0.3611	100.0000	6674	2445	2443	0.3807	126	44.09
scaffold_141	124.7036	6663	0.3372	100.0000	6663	2857	2687	0.3546	133	76.98
scaffold_142	126.1297	6652	0.3361	100.0000	6652	2801	2786	0.3564	119	85.21
scaffold_143	112.9116	6649	0.3178	100.0000	6649	2511	2487	0.3290	113	39.57
scaffold_144	132.9798	6644	0.3314	100.0000	6644	2933	2954	0.3466	153	57.11
scaffold_145	8366.0429	6639	0.3561	100.0000	6639	180916	189043	0.4404	125	10622.71
scaffold_146	45.4946	6623	0.2842	100.0000	6623	1011	997	0.3109	35	40.99
scaffold_147	45.7397	6597	0.2913	100.0000	6597	1006	1002	0.3295	35	32.96
scaffold_148	55.6300	6589	0.3079	100.0000	6589	1231	1207	0.3357	42	43.97
scaffold_149	75.6237	6585	0.2907	100.0000	6585	1661	1655	0.3187	70	58.67
scaffold_150	59.6101	6581	0.2928	100.0000	6581	1349	1286	0.3101	49	41.41
scaffold_151	96.6944	6575	0.3110	100.0000	6575	2116	2116	0.3201	99	35.41
scaffold_152	32.9454	6574	0.2924	100.0000	6574	730	714	0.3167	18	31.77
scaffold_153	92.8681	6572	0.3162	100.0000	6572	2033	2036	0.3404	105	54.81
scaffold_154	95.1220	6568	0.3213	100.0000	6568	2097	2064	0.3359	98	41.86
scaffold_155	101.9154	6552	0.3516	100.0000	6552	2225	2227	0.3749	120	51.06
scaffold_156	62.5243	6548	0.3048	100.0000	6548	1349	1357	0.3337	49	45.39
scaffold_157	47.7834	6538	0.2888	100.0000	6538	1048	1034	0.3155	41	34.02
scaffold_158	38.8085	6537	0.2799	100.0000	6537	855	835	0.3143	28	32.21
scaffold_159	66.5467	6537	0.3000	100.0000	6537	1449	1455	0.3195	53	50.23
scaffold_160	76.4330	6529	0.3097	100.0000	6529	1654	1673	0.3373	80	47.21
scaffold_161	83.7466	6503	0.3146	100.0000	6503	1820	1810	0.3323	85	48.03
scaffold_162	133.9897	6502	0.3350	100.0000	6502	2908	2901	0.3401	138	34.05
scaffold_163	79.4952	6502	0.3121	100.0000	6502	1703	1695	0.3298	75	41.91
scaffold_164	81.6884	6476	0.3230	100.0000	6476	1771	1756	0.3487	89	47.09
scaffold_165	83.8881	6462	0.3126	100.0000	6462	1795	1816	0.3259	102	45.49
scaffold_166	105.1242	6457	0.3102	100.0000	6457	2286	2237	0.3432	98	79.27
scaffold_167	67.5166	6433	0.3117	100.0000	6433	1436	1461	0.3462	54	49.13
scaffold_168	63.6634	6420	0.3089	100.0000	6420	1356	1368	0.3412	60	44.36
scaffold_169	43.1305	6420	0.2780	100.0000	6420	916	931	0.3035	37	32.20
scaffold_170	80.1025	6418	0.3104	100.0000	6418	1723	1707	0.3405	59	60.42
scaffold_171	60.8418	6395	0.3101	99.5622	6367	1289	1306	0.3322	63	39.62
scaffold_172	72.1063	6390	0.3097	100.0000	6390	1538	1534	0.3241	71	38.39
scaffold_173	115.9097	6389	0.3382	100.0000	6389	2462	2471	0.3659	140	64.76
scaffold_174	102.7781	6386	0.3387	100.0000	6386	2198	2180	0.3506	114	41.35
scaffold_175	104.7712	6369	0.3228	100.0000	6369	2229	2207	0.3473	118	54.33
scaffold_176	117.3831	6367	0.3226	100.0000	6367	2477	2479	0.3283	119	33.16
scaffold_177	100.1355	6363	0.3327	100.0000	6363	2111	2136	0.3458	116	43.21
scaffold_178	78.1486	6347	0.3138	100.0000	6347	1654	1653	0.3343	69	48.49
scaffold_179	36.2046	6343	0.2745	100.0000	6343	771	759	0.3065	23	32.89
scaffold_180	74.9629	6335	0.3017	99.9684	6333	1580	1585	0.3229	76	44.47
scaffold_181	55.1197	6331	0.2935	100.0000	6331	1162	1165	0.3209	51	38.44
scaffold_182	133.9941	6323	0.3737	99.9842	6322	2856	2792	0.3865	144	45.52
scaffold_183	51.3473	6298	0.2864	100.0000	6298	1073	1083	0.3165	42	35.71
scaffold_184	45.7965	6291	0.2872	100.0000	6291	972	945	0.3093	42	34.06
scaffold_185	531.7014	6275	0.4064	100.0000	6275	5739	5844	0.3986	615	335.74
scaffold_186	98.3918	6268	0.3320	100.0000	6268	2041	2070	0.3520	107	50.73
scaffold_187	189.1832	6267	0.3167	100.0000	6267	4050	3851	0.3352	128	183.40
scaffold_188	51.1136	6267	0.2767	100.0000	6267	1065	1070	0.3113	33	44.91
scaffold_189	101.5835	6247	0.3326	100.0000	6247	2126	2106	0.3489	102	45.56
scaffold_190	51.5015	6237	0.2886	100.0000	6237	1075	1065	0.3277	34	42.09
scaffold_191	74.7702	6227	0.3151	100.0000	6227	1553	1553	0.3414	66	46.78
scaffold_192	67.6900	6217	0.3069	100.0000	6217	1411	1396	0.3255	65	43.83
scaffold_193	116.0398	6204	0.3364	100.0000	6204	2398	2402	0.3500	126	42.28
scaffold_194	59.3864	6201	0.2943	100.0000	6201	1226	1228	0.3158	58	34.72
scaffold_195	138.0998	6175	0.3482	100.0000	6175	2851	2856	0.3581	139	48.85
scaffold_196	92.9133	6170	0.3259	100.0000	6170	1907	1874	0.3389	100	40.34
scaffold_197	84.8994	6165	0.3139	100.0000	6165	1767	1721	0.3509	85	61.93
scaffold_198	57.7369	6158	0.2913	100.0000	6158	1160	1208	0.3161	43	44.08
scaffold_199	89.3156	6150	0.3208	100.0000	6150	1819	1842	0.3382	105	45.19
scaffold_200	89.5620	6148	0.3338	100.0000	6148	1834	1837	0.3856	71	71.52
scaffold_201	153.2827	6110	0.3946	100.0000	6110	2961	2950	0.4114	172	101.75
scaffold_202	87.8594	6101	0.3367	100.0000	6101	1807	1766	0.3682	93	56.31
scaffold_203	93.9260	6096	0.3214	100.0000	6096	1902	1895	0.3521	99	58.35
scaffold_204	73.1003	6073	0.3129	100.0000	6073	1480	1479	0.3451	67	50.84
scaffold_205	712.0545	6068	0.3243	100.0000	6068	14364	14427	0.3420	817	288.79
scaffold_206	74.1493	6068	0.2963	100.0000	6068	1481	1505	0.3207	75	47.86
scaffold_207	111.0043	6064	0.3262	100.0000	6064	2250	2235	0.3412	121	48.02
scaffold_208	82.1750	6056	0.3182	100.0000	6056	1659	1655	0.3341	92	42.30
scaffold_209	87.0766	6054	0.3314	100.0000	6054	1765	1751	0.3536	96	51.26
scaffold_210	55.4589	6052	0.2966	100.0000	6052	1118	1120	0.3263	48	41.06
scaffold_211	68.9568	6046	0.3088	100.0000	6046	1383	1387	0.3287	72	39.95
scaffold_212	85.9006	6044	0.3124	99.9338	6040	1716	1741	0.3270	94	38.61
scaffold_213	146.4125	6020	0.3083	100.0000	6020	3069	2825	0.3196	116	96.83
scaffold_214	80.7828	6018	0.3086	100.0000	6018	1627	1613	0.3371	88	50.67
scaffold_215	110.5802	5993	0.3391	100.0000	5993	2207	2213	0.3456	120	32.55
scaffold_216	78.1888	5992	0.2912	100.0000	5992	1558	1565	0.3079	83	41.45
scaffold_217	77.5814	5977	0.2909	100.0000	5977	1553	1543	0.3148	85	46.66
scaffold_218	83.2798	5976	0.3156	100.0000	5976	1651	1665	0.3392	74	54.05
scaffold_219	42.4036	5962	0.2903	100.0000	5962	846	839	0.3100	40	25.74
scaffold_220	55.9899	5953	0.3136	100.0000	5953	1108	1114	0.3359	49	38.66
scaffold_221	58.0435	5949	0.2945	100.0000	5949	1152	1150	0.3219	42	44.27
scaffold_222	61.2762	5941	0.2922	100.0000	5941	1205	1220	0.3192	64	45.10
scaffold_223	61.5026	5921	0.2976	100.0000	5921	1231	1196	0.3128	58	33.29
scaffold_224	86.1147	5918	0.3189	100.0000	5918	1692	1707	0.3291	92	38.36
scaffold_225	61.6966	5917	0.3098	100.0000	5917	1222	1213	0.3380	60	41.66
scaffold_226	83.9684	5915	0.3163	100.0000	5915	1669	1642	0.3375	80	52.31
scaffold_227	60.7091	5913	0.3093	99.9831	5912	1188	1202	0.3304	61	41.50
scaffold_228	38.9125	5910	0.2765	100.0000	5910	773	761	0.3045	34	29.12
scaffold_229	641.4851	5908	0.3766	100.0000	5908	12573	12805	0.3899	728	224.35
scaffold_230	73.3106	5907	0.2905	100.0000	5907	1441	1436	0.3220	70	61.07
scaffold_231	80.6756	5906	0.3134	100.0000	5906	1593	1583	0.3327	78	48.58
scaffold_232	55.1011	5906	0.2917	100.0000	5906	1083	1083	0.3062	47	39.26
scaffold_233	75.3782	5904	0.2903	100.0000	5904	1476	1473	0.3100	66	44.59
scaffold_234	63.7738	5901	0.3179	100.0000	5901	1261	1247	0.3527	45	51.67
scaffold_235	48.0102	5900	0.3151	100.0000	5900	937	940	0.3532	37	36.32
scaffold_236	31.2088	5897	0.2927	98.4908	5808	433	481	0.2952	23	25.86
scaffold_237	56.3177	5895	0.2880	100.0000	5895	1111	1101	0.3123	54	34.97
scaffold_238	68.0227	5894	0.2989	100.0000	5894	1337	1330	0.3159	72	35.78
scaffold_239	67.0457	5890	0.3065	100.0000	5890	1317	1317	0.3342	66	47.89
scaffold_240	102.6486	5883	0.3282	100.0000	5883	2005	2017	0.3459	86	98.10
scaffold_241	34.5553	5881	0.2821	100.0000	5881	687	668	0.3006	33	21.93
scaffold_242	81.9242	5869	0.3106	100.0000	5869	1604	1601	0.3248	84	34.19
scaffold_243	179.8832	5867	0.2896	100.0000	5867	3519	3502	0.3231	107	152.37
scaffold_244	122.8791	5862	0.3514	100.0000	5862	2406	2395	0.3572	136	43.58
scaffold_245	46.6400	5855	0.2791	100.0000	5855	908	913	0.2988	41	29.96
scaffold_246	67.0021	5849	0.3064	100.0000	5849	1292	1322	0.3382	61	43.75
scaffold_247	52.4735	5840	0.2774	100.0000	5840	1020	1021	0.2918	49	26.60
scaffold_248	72.6310	5837	0.2817	100.0000	5837	1395	1377	0.3453	43	118.70
scaffold_249	60.6298	5827	0.3175	100.0000	5827	1170	1187	0.3519	53	46.89
scaffold_250	77.3961	5825	0.3099	100.0000	5825	1474	1540	0.3282	83	44.38
scaffold_251	55.1430	5824	0.2893	100.0000	5824	1075	1064	0.3120	59	41.32
scaffold_252	73.2008	5823	0.3040	100.0000	5823	1429	1415	0.3198	68	41.46
scaffold_253	59.2232	5819	0.2794	100.0000	5819	1141	1154	0.3093	40	47.73
scaffold_254	79.3684	5814	0.3239	100.0000	5814	1533	1544	0.3492	81	48.90
scaffold_255	61.2847	5799	0.3018	100.0000	5799	1188	1180	0.3255	53	43.65
scaffold_256	385.9227	5794	0.3671	100.0000	5794	5300	5338	0.3699	399	171.93
scaffold_257	100.5837	5779	0.3364	100.0000	5779	1954	1922	0.3533	109	47.55
scaffold_258	57.8861	5778	0.2958	100.0000	5778	1119	1108	0.3209	52	37.39
scaffold_259	86.2464	5776	0.3214	100.0000	5776	1536	1553	0.3905	44	85.60
scaffold_260	99.0409	5772	0.3365	100.0000	5772	1924	1886	0.3665	81	72.88
scaffold_261	108.2209	5771	0.3355	100.0000	5771	2072	2092	0.3480	124	51.60
scaffold_262	66.5625	5771	0.3048	100.0000	5771	1269	1291	0.3209	69	39.60
scaffold_263	54.9587	5764	0.2627	100.0000	5764	1059	1047	0.2833	50	34.13
scaffold_264	109.9881	5737	0.3312	100.0000	5737	2114	2095	0.3443	113	38.78
scaffold_265	95.7324	5736	0.3389	100.0000	5736	1811	1815	0.3562	95	41.68
scaffold_266	66.6734	5723	0.2941	99.3884	5688	1266	1277	0.3103	68	36.52
scaffold_267	64.4666	5722	0.3221	100.0000	5722	1223	1237	0.3485	55	43.20
scaffold_268	57.4168	5712	0.2962	100.0000	5712	1089	1096	0.3236	45	38.00
scaffold_269	97.2243	5711	0.3227	100.0000	5711	1853	1849	0.3436	121	58.01
scaffold_270	72.2760	5707	0.2981	100.0000	5707	1389	1365	0.3384	62	53.01
scaffold_271	50.0500	5704	0.2908	100.0000	5704	948	956	0.3198	40	38.23
scaffold_272	131.8414	5699	0.3623	100.0000	5699	2482	2515	0.3790	144	56.37
scaffold_273	98.9471	5687	0.3207	100.0000	5687	1876	1876	0.3428	107	53.21
scaffold_274	91.3568	5684	0.3121	100.0000	5684	1735	1726	0.3203	87	41.47
scaffold_275	80.7312	5681	0.3029	100.0000	5681	1504	1556	0.3251	78	49.43
scaffold_276	85.5480	5672	0.3193	100.0000	5672	1616	1619	0.3321	97	39.02
scaffold_277	46.3313	5671	0.2869	100.0000	5671	878	868	0.3312	26	43.13
scaffold_278	70.7055	5661	0.3056	100.0000	5661	1334	1333	0.3383	60	52.00
scaffold_279	40.4881	5661	0.2613	100.0000	5661	757	766	0.2768	33	28.72
scaffold_280	64.8259	5659	0.3107	100.0000	5659	1225	1221	0.3538	56	48.53
scaffold_281	220.7861	5656	0.3423	100.0000	5656	4130	4199	0.3631	255	101.23
scaffold_282	141.3455	5655	0.3597	100.0000	5655	2796	2539	0.3667	143	59.96
scaffold_283	69.2940	5649	0.3103	100.0000	5649	1303	1303	0.3353	71	42.36
scaffold_284	59.7123	5648	0.3054	100.0000	5648	1126	1122	0.3478	45	48.66
scaffold_285	107.2670	5644	0.3425	100.0000	5644	2035	2001	0.3553	110	46.16
scaffold_286	69.2360	5632	0.3091	100.0000	5632	1293	1281	0.3248	72	28.44
scaffold_287	76.5545	5630	0.3069	100.0000	5630	1421	1402	0.3511	69	60.05
scaffold_288	49.7012	5626	0.2943	100.0000	5626	937	927	0.3260	36	39.81
scaffold_289	81.0622	5611	0.3114	100.0000	5611	1512	1504	0.3368	82	51.33
scaffold_290	51.7378	5595	0.2953	100.0000	5595	991	941	0.3214	38	38.57
scaffold_291	62.5081	5584	0.3116	100.0000	5584	1169	1158	0.3464	63	42.27
scaffold_292	51.4204	5583	0.2794	100.0000	5583	946	968	0.3176	32	45.17
scaffold_293	116.8871	5579	0.3493	100.0000	5579	2179	2162	0.3648	125	40.60
scaffold_294	135.4280	5573	0.3056	100.0000	5573	2583	2433	0.3976	36	181.02
scaffold_295	75.1226	5563	0.3088	100.0000	5563	1387	1391	0.3516	70	57.37
scaffold_296	76.5230	5562	0.3256	100.0000	5562	1417	1421	0.3747	49	64.84
scaffold_297	98.4650	5548	0.3243	100.0000	5548	1822	1821	0.3331	108	35.99
scaffold_298	55.4549	5537	0.3070	100.0000	5537	1023	1025	0.3386	48	37.11
scaffold_299	67.1339	5535	0.3041	100.0000	5535	1250	1230	0.3212	66	40.99
scaffold_300	49.6738	5534	0.2926	100.0000	5534	913	922	0.3125	41	34.99
scaffold_301	77.7348	5527	0.3199	100.0000	5527	1464	1400	0.3422	78	48.50
scaffold_302	81.2194	5524	0.3172	100.0000	5524	1481	1506	0.3446	78	56.88
scaffold_303	37.8286	5503	0.3029	100.0000	5503	683	707	0.3312	35	28.93
scaffold_304	103.9142	5499	0.3344	100.0000	5499	1848	1861	0.3500	109	45.79
scaffold_305	87.0720	5485	0.2819	100.0000	5485	1595	1602	0.2875	47	127.40
scaffold_306	46.4196	5477	0.3014	100.0000	5477	839	844	0.3381	32	39.82
scaffold_307	73.6418	5466	0.3026	100.0000	5466	1338	1345	0.3379	66	55.79
scaffold_308	1897.1368	5461	0.3693	100.0000	5461	34279	35249	0.3620	1898	1314.60
