#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_104	87.7060	44435	0.4205	100.0000	44435	12915	12903	0.4286	89	21.41
scaffold_105	88.4241	44376	0.4273	100.0000	44376	12860	12863	0.4387	88	33.74
scaffold_106	80.0853	44354	0.3961	100.0000	44354	11695	11722	0.4094	81	29.01
scaffold_107	80.7858	44290	0.4302	100.0000	44290	11887	11848	0.4436	85	23.35
scaffold_108	80.0665	44240	0.4005	100.0000	44240	11764	11697	0.4081	80	26.34
scaffold_109	85.2886	44095	0.4080	100.0000	44095	11791	11806	0.4196	81	38.09
scaffold_110	82.0677	44092	0.4176	100.0000	44092	11952	12031	0.4300	82	24.25
scaffold_111	79.2257	44049	0.4154	100.0000	44049	11618	11550	0.4262	83	21.94
scaffold_112	81.3611	44045	0.4062	100.0000	44045	11604	11698	0.4170	83	22.22
scaffold_113	84.9435	43915	0.4167	100.0000	43915	12266	12251	0.4249	86	21.72
scaffold_114	79.9463	43875	0.4134	100.0000	43875	11710	11654	0.4250	82	23.99
scaffold_115	78.2443	43819	0.4081	100.0000	43819	11249	11218	0.4181	79	23.63
scaffold_116	74.6697	43671	0.4025	100.0000	43671	10804	10751	0.4116	76	23.27
scaffold_117	79.8408	43588	0.4177	100.0000	43588	11477	11563	0.4270	82	21.41
scaffold_118	81.6717	43486	0.4063	100.0000	43486	11588	11494	0.4165	82	32.74
scaffold_119	82.2491	43448	0.4116	100.0000	43448	11935	11880	0.4199	85	22.82
scaffold_120	78.0238	43389	0.3955	100.0000	43389	10638	10633	0.4071	79	24.24
scaffold_121	81.6701	43327	0.4267	100.0000	43327	11482	11483	0.4395	86	23.58
scaffold_122	100.6445	43300	0.4094	100.0000	43300	14267	14225	0.4197	102	32.92
scaffold_123	82.6410	43271	0.4241	100.0000	43271	11656	11677	0.4360	84	22.39
scaffold_124	87.8277	43222	0.4091	100.0000	43222	12282	12575	0.4219	83	56.12
scaffold_125	79.0718	42733	0.4036	100.0000	42733	11116	11216	0.4139	81	23.41
scaffold_126	102.4100	42669	0.4093	100.0000	42669	14202	13713	0.4217	87	113.23
scaffold_127	79.5294	42618	0.4118	100.0000	42618	11278	11328	0.4233	82	24.14
scaffold_128	78.6456	42349	0.4162	100.0000	42349	10988	10985	0.4227	80	16.87
scaffold_129	78.3618	42134	0.4175	100.0000	42134	10876	10811	0.4289	80	24.05
scaffold_130	80.4593	41861	0.4166	100.0000	41861	10932	10934	0.4258	82	22.82
scaffold_131	78.0176	41770	0.3996	100.0000	41770	10368	10361	0.4094	76	33.53
scaffold_132	82.2318	41638	0.4119	100.0000	41638	11367	11302	0.4240	78	45.20
scaffold_133	83.3742	41333	0.4197	100.0000	41333	11347	11368	0.4299	85	22.47
scaffold_134	81.5894	41259	0.4179	100.0000	41259	11138	11091	0.4267	84	22.16
scaffold_135	77.2653	41163	0.4211	100.0000	41163	10627	10564	0.4325	79	23.78
scaffold_136	83.4039	41124	0.4167	100.0000	41124	11416	11309	0.4277	85	23.13
scaffold_137	91.7569	41083	0.4028	100.0000	41083	10171	10166	0.4208	91	30.91
scaffold_138	78.3310	41065	0.3995	100.0000	41065	10632	10531	0.4081	78	27.16
scaffold_139	82.0733	41047	0.4173	100.0000	41047	10985	10982	0.4271	83	21.71
scaffold_140	84.3417	40998	0.4144	100.0000	40998	11421	11443	0.4216	86	20.43
scaffold_141	87.6381	40661	0.4086	100.0000	40661	11446	11435	0.4184	91	25.98
scaffold_142	82.7653	40470	0.4259	100.0000	40470	10897	10965	0.4380	85	23.87
scaffold_143	77.3110	40398	0.4058	100.0000	40398	10362	10397	0.4172	78	22.93
scaffold_144	80.2254	40271	0.4158	100.0000	40271	10533	10649	0.4278	82	22.14
scaffold_145	78.0548	40186	0.4126	100.0000	40186	10434	10408	0.4233	80	23.03
scaffold_146	85.7226	40171	0.4208	100.0000	40171	11204	11278	0.4313	86	21.47
scaffold_147	79.8147	40045	0.4086	100.0000	40045	10570	10569	0.4195	81	23.92
scaffold_148	80.2312	39980	0.4177	100.0000	39980	10578	10540	0.4277	81	21.94
scaffold_149	77.9474	39974	0.4109	100.0000	39974	10128	10159	0.4197	79	21.13
scaffold_150	81.7848	39943	0.4225	100.0000	39943	10805	10809	0.4316	84	23.09
scaffold_151	88.2377	39786	0.4207	100.0000	39786	11574	11602	0.4316	89	24.57
scaffold_152	81.4264	39670	0.4108	100.0000	39670	10631	10691	0.4184	82	19.35
scaffold_153	82.4878	39669	0.4055	100.0000	39669	10776	10830	0.4121	83	21.20
scaffold_154	80.7222	39667	0.4034	100.0000	39667	10300	10335	0.4148	83	22.03
scaffold_155	76.1690	39490	0.4073	100.0000	39490	9959	9982	0.4176	78	24.26
scaffold_156	87.7044	39393	0.4236	100.0000	39393	11500	11540	0.4328	92	21.89
scaffold_157	93.4245	39353	0.4236	100.0000	39353	12135	12075	0.4336	96	25.15
scaffold_158	78.6771	39296	0.4023	100.0000	39296	10117	10231	0.4129	79	22.69
scaffold_159	75.4319	39168	0.4051	100.0000	39168	9831	9857	0.4172	77	23.27
scaffold_160	87.3908	39059	0.4024	100.0000	39059	9881	9801	0.4151	90	24.23
scaffold_161	87.8755	38778	0.4245	100.0000	38778	11102	11076	0.4350	91	23.90
scaffold_162	83.9968	38584	0.4299	100.0000	38584	10673	10669	0.4433	87	23.34
scaffold_163	96.5680	38581	0.4137	100.0000	38581	12461	12204	0.4280	85	109.11
scaffold_164	86.8452	37918	0.4216	100.0000	37918	10866	10751	0.4337	87	43.13
scaffold_165	51.5071	37676	0.3992	98.9383	37276	4919	4973	0.4087	32	41.04
scaffold_166	84.6726	37643	0.4181	100.0000	37643	10488	10427	0.4301	88	24.88
scaffold_167	82.8391	37632	0.4239	100.0000	37632	10345	10442	0.4337	85	25.92
scaffold_168	79.4632	37614	0.4121	100.0000	37614	9740	9730	0.4205	80	21.22
scaffold_169	79.6640	37590	0.4136	100.0000	37590	10000	9931	0.4246	82	24.70
scaffold_170	84.7981	37500	0.4126	100.0000	37500	10406	10361	0.4222	86	24.65
scaffold_171	91.8062	37478	0.4115	100.0000	37478	10996	11072	0.4264	86	62.98
scaffold_172	87.1219	37447	0.4084	100.0000	37447	10883	10864	0.4144	80	66.09
scaffold_173	92.0125	37437	0.4104	100.0000	37437	11220	11742	0.4156	79	127.03
scaffold_174	86.8986	37429	0.4288	100.0000	37429	10775	10880	0.4378	91	22.90
scaffold_175	80.0259	37237	0.4167	100.0000	37237	9923	9882	0.4272	80	22.04
scaffold_176	74.3136	37080	0.4007	100.0000	37080	9147	9076	0.4114	75	22.13
scaffold_177	81.5546	37051	0.4263	100.0000	37051	10043	10051	0.4378	84	22.81
scaffold_178	76.8726	37019	0.4010	100.0000	37019	9366	9448	0.4134	76	23.36
scaffold_179	91.7724	36989	0.4117	100.0000	36989	10857	11165	0.4231	88	75.93
scaffold_180	78.9845	36786	0.4088	100.0000	36786	9516	9553	0.4168	80	20.35
scaffold_181	86.4104	36766	0.4163	100.0000	36766	10382	10463	0.4250	87	23.90
scaffold_182	82.2722	36686	0.4093	100.0000	36686	9949	9955	0.4202	81	34.90
scaffold_183	75.3273	36651	0.3854	100.0000	36651	9154	9228	0.3959	76	24.48
scaffold_184	79.7318	36571	0.4058	100.0000	36571	9703	9662	0.4149	79	20.80
scaffold_185	78.8935	36565	0.4185	100.0000	36565	9564	9568	0.4328	81	24.99
scaffold_186	78.1134	36502	0.4114	100.0000	36502	9423	9378	0.4250	81	24.31
scaffold_187	76.5415	36460	0.3958	100.0000	36460	9251	9280	0.4072	78	23.88
scaffold_188	81.5167	36345	0.4154	100.0000	36345	9641	9647	0.4283	84	23.34
scaffold_189	80.1571	36315	0.4155	100.0000	36315	9587	9616	0.4257	81	23.19
scaffold_190	88.4649	36266	0.4470	100.0000	36266	10512	10467	0.4604	92	23.28
scaffold_191	82.8715	36217	0.4013	100.0000	36217	9776	9849	0.4119	79	34.86
scaffold_192	73.4609	36105	0.4023	100.0000	36105	8762	8783	0.4180	72	24.41
scaffold_193	111.9248	36061	0.4239	100.0000	36061	13279	13279	0.4343	115	39.08
scaffold_194	79.5625	35967	0.4045	100.0000	35967	9348	9293	0.4111	79	22.96
scaffold_195	83.6854	35936	0.4127	100.0000	35936	9838	9880	0.4201	86	23.52
scaffold_196	85.4642	35921	0.4221	100.0000	35921	10172	10170	0.4317	89	26.56
scaffold_197	76.5029	35842	0.3936	100.0000	35842	9146	9134	0.4039	78	22.24
scaffold_198	105.1759	35653	0.3918	100.0000	35653	10532	10527	0.3994	95	58.41
scaffold_199	83.1655	35648	0.4154	100.0000	35648	9823	9879	0.4256	86	22.91
scaffold_200	78.9087	35544	0.4004	100.0000	35544	9242	9286	0.4087	79	21.58
scaffold_201	92.3432	35519	0.4090	100.0000	35519	10072	9885	0.4174	88	68.73
scaffold_202	80.9533	35321	0.4128	100.0000	35321	9491	9462	0.4257	84	24.93
scaffold_203	82.3006	35268	0.4060	100.0000	35268	9670	9670	0.4157	84	22.49
scaffold_204	80.0095	35081	0.4059	100.0000	35081	9239	9209	0.4165	83	23.24
scaffold_205	89.4155	35040	0.4263	100.0000	35040	10235	10238	0.4374	89	26.02
scaffold_206	79.5804	34999	0.4193	100.0000	34999	9228	9238	0.4315	81	25.48
scaffold_207	85.2029	34959	0.4125	100.0000	34959	9419	9519	0.4258	80	65.62
scaffold_208	85.5300	34952	0.4140	100.0000	34952	9593	9611	0.4229	84	29.72
scaffold_209	82.1377	34884	0.4148	99.7793	34807	9404	9402	0.4238	84	22.71
scaffold_210	83.2332	34854	0.4150	100.0000	34854	9627	9604	0.4289	87	26.71
scaffold_211	78.3712	34821	0.3998	100.0000	34821	9009	9031	0.4067	81	21.38
scaffold_212	82.3359	34818	0.4312	100.0000	34818	9585	9523	0.4406	84	20.53
scaffold_213	82.4187	34751	0.4112	100.0000	34751	9360	9432	0.4190	83	22.37
scaffold_214	80.7686	34730	0.4186	100.0000	34730	9244	9243	0.4314	82	24.51
scaffold_215	79.5900	34704	0.4091	100.0000	34704	9194	9095	0.4196	83	22.63
scaffold_216	74.2216	34632	0.4003	100.0000	34632	8490	8536	0.4113	77	22.36
scaffold_217	78.9628	34597	0.4088	100.0000	34597	9039	9044	0.4187	79	20.12
scaffold_218	83.1187	34541	0.4096	100.0000	34541	9420	9476	0.4197	86	22.42
scaffold_219	76.4107	34518	0.4113	100.0000	34518	8579	8587	0.4256	78	24.83
scaffold_220	83.2508	34510	0.4121	100.0000	34510	9564	9558	0.4186	85	22.15
scaffold_221	76.4946	34437	0.4013	100.0000	34437	8778	8785	0.4114	78	24.16
scaffold_222	81.8647	34381	0.4065	100.0000	34381	9399	9371	0.4126	83	20.14
scaffold_223	84.7457	34289	0.4098	100.0000	34289	9535	9589	0.4159	85	29.93
scaffold_224	76.7675	34209	0.4106	100.0000	34209	8558	8538	0.4254	78	23.33
scaffold_225	81.4034	33984	0.4059	100.0000	33984	9163	9163	0.4138	81	26.30
scaffold_226	76.7949	33965	0.3972	100.0000	33965	8575	8608	0.4072	78	23.69
scaffold_227	75.9685	33934	0.3891	100.0000	33934	8329	8257	0.3977	75	30.84
scaffold_228	81.5412	33892	0.4087	100.0000	33892	9173	9203	0.4176	82	22.84
scaffold_229	78.5157	33819	0.4143	100.0000	33819	8427	8424	0.4243	79	20.88
scaffold_230	74.4430	33673	0.4002	100.0000	33673	8433	8137	0.4101	73	26.73
scaffold_231	94.5940	33577	0.4216	100.0000	33577	10203	10789	0.4291	90	125.11
scaffold_232	78.0944	33562	0.4118	100.0000	33562	8623	8576	0.4236	79	22.74
scaffold_233	75.2401	33506	0.4025	100.0000	33506	8237	8242	0.4133	77	21.06
scaffold_234	74.6874	33405	0.3911	99.8443	33353	8203	8273	0.4019	79	24.67
scaffold_235	77.3140	33354	0.3897	100.0000	33354	8556	8367	0.3981	76	30.16
scaffold_236	54.8437	33184	0.4255	99.6474	33067	4919	5031	0.4332	39	46.19
scaffold_237	81.0927	33012	0.4193	100.0000	33012	8828	8871	0.4278	85	23.35
scaffold_238	79.6955	32952	0.4085	100.0000	32952	8798	8696	0.4197	84	25.44
scaffold_239	75.5085	32883	0.3927	100.0000	32883	8113	8070	0.4009	77	21.90
scaffold_240	82.3619	32856	0.4055	100.0000	32856	8999	8922	0.4151	83	23.35
scaffold_241	76.3489	32560	0.4050	100.0000	32560	8297	8272	0.4149	78	21.94
scaffold_242	86.2198	32486	0.4238	100.0000	32486	9149	9176	0.4332	87	20.10
scaffold_243	84.1471	32353	0.4161	100.0000	32353	9081	9073	0.4287	87	24.86
scaffold_244	78.2828	32224	0.4084	99.9721	32215	8161	8198	0.4233	80	24.95
scaffold_245	74.8009	32120	0.4168	100.0000	32120	7899	7993	0.4297	75	22.73
scaffold_246	78.9949	32084	0.4115	100.0000	32084	8280	8283	0.4235	81	24.81
scaffold_247	82.0846	31967	0.4176	100.0000	31967	8540	8662	0.4257	83	22.37
scaffold_248	76.0832	31827	0.4024	100.0000	31827	8089	8002	0.4122	78	22.46
scaffold_249	77.8388	31755	0.4098	100.0000	31755	8130	8146	0.4198	78	20.92
scaffold_250	80.7127	31736	0.4156	100.0000	31736	8513	8492	0.4259	81	24.73
scaffold_251	79.5930	31695	0.4047	100.0000	31695	8366	8373	0.4145	83	20.82
scaffold_252	77.4262	31637	0.4104	100.0000	31637	8113	8059	0.4202	78	23.70
scaffold_253	77.4905	31464	0.4051	100.0000	31464	8053	8128	0.4141	79	22.04
scaffold_254	74.1452	31453	0.4061	100.0000	31453	7736	7728	0.4204	74	22.87
scaffold_255	88.2452	31416	0.3989	100.0000	31416	7922	7963	0.4056	88	26.67
scaffold_256	72.7253	31396	0.4027	100.0000	31396	7614	7603	0.4162	74	25.46
scaffold_257	77.0421	31330	0.4034	100.0000	31330	8073	8024	0.4152	78	26.11
scaffold_258	78.0089	31296	0.4183	100.0000	31296	8140	8138	0.4318	82	24.32
scaffold_259	82.8121	31276	0.4173	100.0000	31276	8655	8575	0.4259	84	22.45
scaffold_260	78.1864	31173	0.4139	100.0000	31173	8152	8096	0.4231	80	22.50
scaffold_261	85.9167	31056	0.4212	100.0000	31056	8827	8894	0.4304	87	23.92
scaffold_262	89.8621	31055	0.4093	100.0000	31055	9270	9226	0.4216	90	27.98
scaffold_263	83.1071	31041	0.4100	100.0000	31041	8425	8347	0.4196	84	26.48
scaffold_264	76.4477	30738	0.4039	100.0000	30738	7792	7831	0.4143	78	20.84
scaffold_265	81.1713	30732	0.4234	100.0000	30732	8273	8345	0.4356	84	22.83
scaffold_266	79.9701	30724	0.4004	100.0000	30724	8136	8200	0.4109	81	22.65
scaffold_267	78.2161	30687	0.4112	100.0000	30687	7974	7963	0.4210	79	21.21
scaffold_268	88.4255	30587	0.4302	100.0000	30587	9061	8970	0.4375	89	21.63
scaffold_269	98.0217	30556	0.4067	100.0000	30556	7804	7783	0.4216	102	25.70
scaffold_270	79.1306	30538	0.4079	100.0000	30538	7949	7969	0.4188	82	22.48
scaffold_271	83.0259	30513	0.4133	100.0000	30513	8253	8259	0.4237	84	24.69
scaffold_272	90.3178	30505	0.4130	100.0000	30505	9016	9059	0.4262	79	98.53
scaffold_273	80.8016	30461	0.4148	100.0000	30461	7736	7727	0.4277	80	24.57
scaffold_274	79.1015	30421	0.4106	100.0000	30421	7927	8016	0.4207	81	22.29
scaffold_275	82.8807	30215	0.4196	100.0000	30215	8338	8334	0.4312	86	23.02
scaffold_276	87.1398	30187	0.4094	100.0000	30187	8726	8707	0.4225	85	33.20
scaffold_277	73.9388	30075	0.4096	100.0000	30075	7174	7187	0.4246	73	31.02
scaffold_278	83.0949	30065	0.4203	100.0000	30065	8115	8057	0.4261	84	19.50
scaffold_279	81.2985	30032	0.4008	100.0000	30032	8055	8105	0.4208	75	58.15
scaffold_280	78.3480	30032	0.4132	100.0000	30032	7837	7855	0.4233	79	21.83
scaffold_281	80.2477	30031	0.4091	100.0000	30031	8020	8019	0.4193	80	26.86
scaffold_282	73.8568	29876	0.4094	100.0000	29876	7348	7310	0.4184	75	20.68
scaffold_283	80.8504	29749	0.4083	100.0000	29749	7931	7945	0.4177	81	21.67
scaffold_284	76.9472	29737	0.4066	100.0000	29737	7596	7555	0.4196	77	28.16
scaffold_285	90.5373	29675	0.4073	100.0000	29675	8193	8198	0.4183	91	27.87
scaffold_286	85.2012	29664	0.4202	100.0000	29664	8418	8385	0.4346	88	25.71
scaffold_287	80.0919	29651	0.4181	100.0000	29651	7953	7852	0.4311	80	23.04
scaffold_288	84.6384	29558	0.4251	100.0000	29558	8344	8337	0.4370	88	23.85
scaffold_289	75.9314	29558	0.3985	100.0000	29558	7441	7503	0.4070	75	21.86
scaffold_290	81.8879	29547	0.4251	100.0000	29547	7949	7920	0.4377	85	24.09
scaffold_291	76.5904	29399	0.4101	100.0000	29399	7434	7466	0.4213	79	23.33
scaffold_292	81.0071	29396	0.4197	100.0000	29396	7886	7869	0.4273	81	26.39
scaffold_293	80.1183	29388	0.4102	100.0000	29388	7725	7690	0.4230	81	24.23
scaffold_294	85.1614	29362	0.4179	100.0000	29362	8327	8265	0.4258	87	19.27
scaffold_295	74.2709	29350	0.3928	100.0000	29350	7155	7172	0.4013	72	21.97
scaffold_296	84.2383	29345	0.4030	100.0000	29345	8192	8343	0.4230	77	57.47
scaffold_297	122.9855	29305	0.4080	100.0000	29305	11958	12047	0.4488	74	147.72
scaffold_298	79.4197	29282	0.4092	100.0000	29282	7366	7415	0.4230	78	24.61
scaffold_299	84.6935	29236	0.4221	100.0000	29236	7983	8028	0.4323	87	25.83
scaffold_300	82.2824	29169	0.4066	100.0000	29169	7784	7893	0.4134	82	20.78
scaffold_301	75.5598	29114	0.4012	100.0000	29114	7359	7300	0.4127	75	23.36
scaffold_302	78.5391	28971	0.4126	100.0000	28971	7541	7476	0.4253	78	39.69
scaffold_303	85.2532	28945	0.4198	100.0000	28945	8248	8213	0.4282	88	22.49
scaffold_304	84.3418	28932	0.4208	100.0000	28932	8085	8047	0.4314	82	30.61
scaffold_305	76.5468	28784	0.4027	100.0000	28784	7290	7296	0.4114	78	21.03
scaffold_306	86.1648	28776	0.4277	100.0000	28776	8111	8183	0.4368	84	33.18
scaffold_307	78.3819	28775	0.4011	100.0000	28775	7495	7474	0.4113	79	21.71
scaffold_308	81.1262	28744	0.4026	100.0000	28744	7662	7715	0.4133	82	24.87
