#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_47	63.5505	58160	0.3500	100.0000	58160	12225	12196	0.3673	64	28.20
scaffold_48	65.5757	57883	0.3577	100.0000	57883	12644	12646	0.3739	65	26.21
scaffold_49	70.3133	57220	0.3588	100.0000	57220	13120	13478	0.3719	67	54.61
scaffold_50	69.4111	57169	0.3620	100.0000	57169	13080	13069	0.3771	68	26.87
scaffold_51	70.2624	56907	0.3660	100.0000	56907	13270	13326	0.3789	71	27.03
scaffold_52	73.3403	56811	0.3711	100.0000	56811	13889	13889	0.3852	74	24.84
scaffold_53	68.5215	56583	0.3592	100.0000	56583	12893	12903	0.3772	71	26.99
scaffold_54	73.1906	55537	0.3736	100.0000	55537	13527	13571	0.3889	76	27.66
scaffold_55	70.3685	54809	0.3571	99.9069	54758	12601	12668	0.3730	71	28.25
scaffold_56	68.0295	54527	0.3558	100.0000	54527	12220	12210	0.3669	69	22.96
scaffold_57	72.4409	54510	0.3567	100.0000	54510	12969	12949	0.3696	74	27.80
scaffold_58	70.6829	54332	0.3627	100.0000	54332	12582	12620	0.3791	71	28.37
scaffold_59	68.2962	54248	0.3620	100.0000	54248	12211	12212	0.3775	68	25.65
scaffold_60	63.6282	54154	0.3560	99.9926	54150	11432	11447	0.3734	63	27.49
scaffold_61	67.6420	53661	0.3611	100.0000	53661	12021	12045	0.3775	69	27.63
scaffold_62	69.2201	53379	0.3527	100.0000	53379	12249	12275	0.3665	71	26.07
scaffold_63	83.1745	52435	0.3765	100.0000	52435	14529	14510	0.3920	82	37.49
scaffold_64	68.5546	52410	0.3461	100.0000	52410	11949	11927	0.3618	62	61.08
scaffold_65	70.8667	51045	0.3667	100.0000	51045	11897	11933	0.3898	69	33.06
scaffold_66	68.9555	50994	0.3585	100.0000	50994	11421	11444	0.3670	69	22.38
scaffold_67	74.0031	50750	0.3619	100.0000	50750	12384	12402	0.3731	76	24.11
scaffold_68	72.2384	50633	0.3651	100.0000	50633	12159	12101	0.3812	73	29.84
scaffold_69	70.0011	50589	0.3585	100.0000	50589	11769	11800	0.3725	69	31.06
scaffold_70	69.5217	50432	0.3611	100.0000	50432	11543	11578	0.3738	70	26.68
scaffold_71	63.6754	50400	0.3504	100.0000	50400	10671	10709	0.3693	63	27.31
scaffold_72	70.1737	50066	0.3618	100.0000	50066	11650	11643	0.3803	69	28.58
scaffold_73	73.4816	50053	0.3660	100.0000	50053	12171	12252	0.3834	74	28.16
scaffold_74	75.0390	49826	0.3603	100.0000	49826	12419	12428	0.3750	75	28.04
scaffold_75	68.3133	49420	0.3608	100.0000	49420	11180	11242	0.3721	68	22.80
scaffold_76	68.7215	49112	0.3565	100.0000	49112	11062	11094	0.3719	68	27.39
scaffold_77	65.2001	49089	0.3607	100.0000	49089	10579	10644	0.3788	64	27.09
scaffold_78	68.2780	48999	0.3619	100.0000	48999	11008	11096	0.3743	70	24.74
scaffold_79	66.4762	48940	0.3560	100.0000	48940	10672	10667	0.3711	65	25.58
scaffold_80	71.7675	48908	0.3696	100.0000	48908	11538	11540	0.3890	73	30.37
scaffold_81	68.6960	48764	0.3605	100.0000	48764	11040	11001	0.3735	70	25.18
scaffold_82	76.8239	48710	0.3727	100.0000	48710	12229	12253	0.3849	78	27.42
scaffold_83	67.1293	48427	0.3599	100.0000	48427	10822	10848	0.3751	66	28.17
scaffold_84	74.5938	48394	0.3739	100.0000	48394	12000	12065	0.3904	77	28.21
scaffold_85	71.6275	48263	0.3582	100.0000	48263	11205	11200	0.3686	71	25.14
scaffold_86	66.1469	48230	0.3559	100.0000	48230	10673	10598	0.3699	69	25.33
scaffold_87	63.6091	48171	0.3480	100.0000	48171	10182	10178	0.3622	64	25.24
scaffold_88	71.9118	48141	0.3604	100.0000	48141	11342	11411	0.3746	73	27.17
scaffold_89	69.2067	47931	0.3634	100.0000	47931	11049	11066	0.3770	69	25.61
scaffold_90	78.4988	47756	0.3754	100.0000	47756	12431	12449	0.3861	81	24.64
scaffold_91	62.3385	47713	0.3463	100.0000	47713	9647	9654	0.3621	57	46.24
scaffold_92	92.3002	47608	0.3502	100.0000	47608	14430	14412	0.3622	71	140.93
scaffold_93	65.2478	47581	0.3531	100.0000	47581	10341	10295	0.3654	65	24.75
scaffold_94	72.6530	47441	0.3564	100.0000	47441	11307	11347	0.3695	71	32.93
scaffold_95	66.2311	47411	0.3551	100.0000	47411	10471	10470	0.3724	67	27.25
scaffold_96	66.1666	47403	0.3603	100.0000	47403	10479	10426	0.3733	66	24.28
scaffold_97	75.6239	46930	0.3678	100.0000	46930	11779	11750	0.3793	78	27.71
scaffold_98	71.2842	46910	0.3594	100.0000	46910	11047	10981	0.3724	73	26.04
scaffold_99	66.1826	46737	0.3548	100.0000	46737	10342	10284	0.3696	66	26.29
scaffold_100	65.8599	46695	0.3514	100.0000	46695	10235	10268	0.3681	68	27.69
scaffold_101	69.6763	46519	0.3653	100.0000	46519	10788	10796	0.3835	70	29.34
scaffold_102	65.7857	46424	0.3544	100.0000	46424	10146	10107	0.3684	63	25.68
scaffold_103	67.4069	46328	0.3604	100.0000	46328	10296	10354	0.3829	66	33.16
scaffold_104	73.3286	45865	0.3649	100.0000	45865	10974	11025	0.3801	74	27.65
scaffold_105	79.2791	45861	0.3666	100.0000	45861	11847	12124	0.3788	80	38.14
scaffold_106	48.3857	45614	0.3630	96.4134	43978	5595	5576	0.3785	38	42.82
scaffold_107	67.4336	45323	0.3470	100.0000	45323	10070	10127	0.3613	64	28.69
scaffold_108	70.4651	45211	0.3617	100.0000	45211	10544	10561	0.3745	71	26.82
scaffold_109	65.4962	45090	0.3547	100.0000	45090	9852	9838	0.3720	66	26.92
scaffold_110	70.7529	44966	0.3635	100.0000	44966	10600	10564	0.3787	72	27.62
scaffold_111	70.5500	44767	0.3551	100.0000	44767	10576	10457	0.3681	73	26.76
scaffold_112	71.8128	44690	0.3609	100.0000	44690	10603	10672	0.3762	72	28.68
scaffold_113	82.3781	44637	0.3659	100.0000	44637	12354	12108	0.3889	69	142.30
scaffold_114	63.4682	44320	0.3509	100.0000	44320	9380	9376	0.3654	62	25.91
scaffold_115	65.4015	44239	0.3526	100.0000	44239	9574	9566	0.3693	65	27.19
scaffold_116	72.1334	44222	0.3683	100.0000	44222	10640	10622	0.3850	71	30.02
scaffold_117	63.8922	44179	0.3433	100.0000	44179	9320	9301	0.3600	63	28.42
scaffold_118	64.9990	43781	0.3537	100.0000	43781	9446	9433	0.3664	67	24.23
scaffold_119	67.0876	43725	0.3597	100.0000	43725	9625	9644	0.3774	68	26.73
scaffold_120	76.2731	43620	0.3669	100.0000	43620	10911	10919	0.3837	77	29.27
scaffold_121	69.5463	43415	0.3619	100.0000	43415	9900	9916	0.3701	72	22.91
scaffold_122	73.1447	43260	0.3662	100.0000	43260	10533	10545	0.3770	74	24.17
scaffold_123	73.5982	43214	0.3600	100.0000	43214	10478	10631	0.3852	69	46.74
scaffold_124	67.1086	42910	0.3541	100.0000	42910	9408	9344	0.3657	69	24.89
scaffold_125	69.1605	42862	0.3583	100.0000	42862	9770	9766	0.3752	70	28.18
scaffold_126	71.1607	42840	0.3530	100.0000	42840	10160	10171	0.3642	72	27.64
scaffold_127	69.4203	42535	0.3574	100.0000	42535	9874	9816	0.3688	70	24.80
scaffold_128	64.1746	42172	0.3598	100.0000	42172	8863	8920	0.3809	61	27.38
scaffold_129	73.0114	41955	0.3492	100.0000	41955	10095	10050	0.3629	64	79.87
scaffold_130	64.0121	41911	0.3532	100.0000	41911	8863	8915	0.3687	63	26.89
scaffold_131	65.8260	41869	0.3538	100.0000	41869	9188	9141	0.3656	66	24.48
scaffold_132	98.0765	41487	0.3544	100.0000	41487	13592	13409	0.3433	69	240.57
scaffold_133	65.5984	41267	0.3516	100.0000	41267	8966	8998	0.3662	65	27.38
scaffold_134	72.1653	41112	0.3653	99.8419	41047	9726	9732	0.3792	73	26.51
scaffold_135	68.1718	40994	0.3622	100.0000	40994	9244	9370	0.3818	64	33.05
scaffold_136	70.2982	40979	0.3561	100.0000	40979	9614	9569	0.3711	73	26.07
scaffold_137	74.8902	40810	0.3704	100.0000	40810	10168	10151	0.3831	77	26.51
scaffold_138	77.2998	40804	0.3622	100.0000	40804	10413	10410	0.3719	75	35.90
scaffold_139	72.8434	40790	0.3701	100.0000	40790	9849	9939	0.3875	71	41.31
scaffold_140	68.1823	40451	0.3625	100.0000	40451	9187	9179	0.3746	69	23.63
scaffold_141	71.3889	40405	0.3651	100.0000	40405	9482	9492	0.3789	72	26.17
scaffold_142	71.4736	40125	0.3634	100.0000	40125	9171	9271	0.3792	70	26.72
scaffold_143	69.0534	40056	0.3598	100.0000	40056	9154	9153	0.3734	69	26.18
scaffold_144	70.2506	39981	0.3607	100.0000	39981	9037	9075	0.3743	68	26.71
scaffold_145	69.6377	39771	0.3516	100.0000	39771	9243	9155	0.3657	70	30.71
scaffold_146	71.1079	39638	0.3719	99.8638	39584	9407	9385	0.3846	73	24.88
scaffold_147	71.0371	39573	0.3563	100.0000	39573	9252	9234	0.3735	66	62.52
scaffold_148	70.9465	39432	0.3578	100.0000	39432	9313	9317	0.3710	69	25.63
scaffold_149	68.2768	39347	0.3638	100.0000	39347	8943	8971	0.3843	67	29.16
scaffold_150	72.7466	39129	0.3544	100.0000	39129	9461	9483	0.3657	73	29.69
scaffold_151	68.1505	39062	0.3623	99.8464	39002	8857	8888	0.3797	70	28.17
scaffold_152	71.4062	38995	0.3553	100.0000	38995	9162	9224	0.3639	73	24.91
scaffold_153	71.1403	38972	0.3523	100.0000	38972	8968	9004	0.3667	71	26.99
scaffold_154	69.6188	38924	0.3618	100.0000	38924	9003	9024	0.3802	70	28.25
scaffold_155	60.9645	38783	0.3540	100.0000	38783	7864	7846	0.3739	62	25.69
scaffold_156	64.9079	38512	0.3552	99.9948	38510	8320	8345	0.3726	63	27.79
scaffold_157	72.0845	38502	0.3641	100.0000	38502	9243	9233	0.3757	71	25.97
scaffold_158	76.0396	38433	0.3700	100.0000	38433	9668	9736	0.3859	78	27.83
scaffold_159	69.5584	38359	0.3676	100.0000	38359	8854	8930	0.3835	71	26.91
scaffold_160	64.7708	38093	0.3516	100.0000	38093	8190	8250	0.3686	65	26.12
scaffold_161	72.0586	38062	0.3626	100.0000	38062	9104	9167	0.3758	72	27.24
scaffold_162	69.6171	37969	0.3406	100.0000	37969	8929	9240	0.3702	59	188.46
scaffold_163	65.5495	37921	0.3577	100.0000	37921	8228	8264	0.3763	66	26.61
scaffold_164	67.9089	37705	0.3550	100.0000	37705	8510	8563	0.3655	70	23.91
scaffold_165	68.8928	37615	0.3586	100.0000	37615	8568	8610	0.3790	69	29.35
scaffold_166	62.6851	37614	0.3484	100.0000	37614	7869	7841	0.3635	63	24.98
scaffold_167	69.8110	37540	0.3625	100.0000	37540	8652	8731	0.3744	72	24.87
scaffold_168	66.7051	37539	0.3582	100.0000	37539	8337	8353	0.3721	65	26.17
scaffold_169	68.7222	37453	0.3568	100.0000	37453	8567	8536	0.3738	70	27.45
scaffold_170	71.0947	37452	0.3633	100.0000	37452	8891	8866	0.3784	72	28.00
scaffold_171	72.8525	37386	0.3635	100.0000	37386	8976	8957	0.3774	71	26.37
scaffold_172	66.0153	37302	0.3518	100.0000	37302	8164	8115	0.3654	65	26.17
scaffold_173	72.2439	37252	0.3557	100.0000	37252	8925	8909	0.3638	74	22.48
scaffold_174	70.1468	37238	0.3582	100.0000	37238	8691	8647	0.3708	72	25.21
scaffold_175	64.8609	37230	0.3532	100.0000	37230	8009	8069	0.3668	67	26.21
scaffold_176	68.3648	37197	0.3584	100.0000	37197	8270	8253	0.3720	70	26.81
scaffold_177	69.5678	37021	0.3631	100.0000	37021	8590	8586	0.3751	69	25.19
scaffold_178	66.6881	36813	0.3613	100.0000	36813	8004	7993	0.3745	67	24.12
scaffold_179	67.4078	36735	0.3525	100.0000	36735	8220	8261	0.3640	67	25.12
scaffold_180	67.8859	36703	0.3559	100.0000	36703	8243	8251	0.3711	66	27.58
scaffold_181	71.0395	36181	0.3608	100.0000	36181	8504	8479	0.3765	71	27.72
scaffold_182	72.2292	36092	0.3653	100.0000	36092	8709	8669	0.3758	73	23.23
scaffold_183	79.0375	35990	0.3658	100.0000	35990	9655	9403	0.3781	73	62.57
scaffold_184	73.7912	35922	0.3670	99.7634	35837	8831	8835	0.3790	77	24.99
scaffold_185	63.1576	35790	0.3534	100.0000	35790	7504	7459	0.3698	64	26.74
scaffold_186	68.5234	35777	0.3590	100.0000	35777	8111	8091	0.3768	68	27.46
scaffold_187	67.6803	35756	0.3630	100.0000	35756	8056	8064	0.3767	70	25.22
scaffold_188	65.4721	35530	0.3560	100.0000	35530	7683	7757	0.3701	63	29.61
scaffold_189	67.1175	35501	0.3537	99.9606	35487	7940	7953	0.3703	66	27.44
scaffold_190	65.0168	35477	0.3492	100.0000	35477	7598	7585	0.3624	65	25.59
scaffold_191	71.4067	35402	0.3629	100.0000	35402	8483	8373	0.3790	72	33.90
scaffold_192	71.1884	35321	0.3708	100.0000	35321	8359	8405	0.3930	72	31.06
scaffold_193	67.4435	35227	0.3661	100.0000	35227	7909	7892	0.3835	69	26.27
scaffold_194	71.0230	35192	0.3682	100.0000	35192	8315	8339	0.3844	72	28.00
scaffold_195	75.0441	35134	0.3686	100.0000	35134	8763	8767	0.3799	74	26.63
scaffold_196	145.2870	35116	0.3604	100.0000	35116	16985	16443	0.3661	76	260.58
scaffold_197	66.8238	35103	0.3645	100.0000	35103	7822	7815	0.3786	66	24.34
scaffold_198	68.2261	35076	0.3549	100.0000	35076	7933	7947	0.3656	70	24.78
scaffold_199	65.9792	35018	0.3582	100.0000	35018	7699	7709	0.3726	65	26.49
scaffold_200	68.4683	34988	0.3583	100.0000	34988	7802	7840	0.3761	67	27.82
scaffold_201	64.3780	34951	0.3485	99.7425	34861	7513	7482	0.3687	64	29.18
scaffold_202	76.4813	34831	0.3554	100.0000	34831	8886	8799	0.3678	69	141.80
scaffold_203	73.7605	34781	0.3666	100.0000	34781	8466	8505	0.3872	74	32.55
scaffold_204	65.2101	34722	0.3612	100.0000	34722	7470	7484	0.3832	67	28.48
scaffold_205	59.7590	34671	0.3518	100.0000	34671	6886	6925	0.3709	58	28.58
scaffold_206	72.8643	34667	0.3734	100.0000	34667	8427	8400	0.3923	72	29.80
scaffold_207	72.4239	34549	0.3534	100.0000	34549	8334	8351	0.3597	74	21.55
scaffold_208	67.3534	34441	0.3631	100.0000	34441	7676	7697	0.3790	68	27.77
scaffold_209	69.4971	34431	0.3630	100.0000	34431	7920	7938	0.3743	73	24.44
scaffold_210	68.2672	34401	0.3592	100.0000	34401	7806	7810	0.3726	69	26.38
scaffold_211	67.9308	34228	0.3547	100.0000	34228	7709	7716	0.3697	68	25.67
scaffold_212	63.3371	34207	0.3560	100.0000	34207	7233	7209	0.3720	62	26.57
scaffold_213	65.6853	34172	0.3634	100.0000	34172	7498	7462	0.3784	66	27.54
scaffold_214	75.1408	34162	0.3692	100.0000	34162	8535	8579	0.3829	73	33.64
scaffold_215	74.0966	34127	0.3674	100.0000	34127	8360	8350	0.3846	74	29.26
scaffold_216	64.7063	34127	0.3590	100.0000	34127	7337	7363	0.3743	65	25.60
scaffold_217	67.9344	34022	0.3632	100.0000	34022	7684	7720	0.3811	70	28.09
scaffold_218	69.7214	33997	0.3593	100.0000	33997	7902	7896	0.3699	74	24.92
scaffold_219	70.0769	33829	0.3552	100.0000	33829	7838	7833	0.3744	69	31.75
scaffold_220	64.2710	33817	0.3582	100.0000	33817	7227	7213	0.3745	66	28.30
scaffold_221	63.5442	33801	0.3444	100.0000	33801	7158	7146	0.3586	64	26.59
scaffold_222	61.9490	33792	0.3511	100.0000	33792	6935	6953	0.3656	63	25.19
scaffold_223	67.3547	33790	0.3559	100.0000	33790	7483	7583	0.3745	69	29.34
scaffold_224	64.7201	33773	0.3625	99.9112	33743	7296	7275	0.3881	66	28.90
scaffold_225	60.5906	33736	0.3466	100.0000	33736	6779	6811	0.3652	61	28.00
scaffold_226	68.7235	33729	0.3528	100.0000	33729	7703	7716	0.3644	71	25.77
scaffold_227	76.6246	33716	0.3626	100.0000	33716	8346	8378	0.3752	76	24.99
scaffold_228	74.3807	33666	0.3621	100.0000	33666	8338	8349	0.3719	78	23.58
scaffold_229	80.1244	33611	0.3752	100.0000	33611	8857	8790	0.3870	80	44.35
scaffold_230	76.3446	33555	0.3693	100.0000	33555	8409	8431	0.3851	74	31.03
scaffold_231	71.8722	33526	0.3623	100.0000	33526	8025	8047	0.3755	72	25.58
scaffold_232	80.6311	33477	0.3532	100.0000	33477	9039	8957	0.3647	79	28.07
scaffold_233	64.6158	33357	0.3599	99.9610	33344	7095	7101	0.3778	66	28.65
scaffold_234	68.5463	33338	0.3531	100.0000	33338	7602	7630	0.3696	68	27.17
scaffold_235	65.0198	33275	0.3514	100.0000	33275	7208	7222	0.3617	66	23.00
scaffold_236	93.5036	33254	0.3531	100.0000	33254	10273	10657	0.3807	67	370.91
scaffold_237	67.3808	33152	0.3533	100.0000	33152	7450	7371	0.3704	67	31.05
scaffold_238	65.0402	33107	0.3513	100.0000	33107	7134	7165	0.3632	66	27.03
scaffold_239	69.3385	33081	0.3625	100.0000	33081	7643	7624	0.3787	70	27.62
scaffold_240	64.4008	33058	0.3540	100.0000	33058	7087	7085	0.3678	63	26.78
scaffold_241	69.8730	32974	0.3525	100.0000	32974	7653	7711	0.3667	69	28.76
scaffold_242	68.0793	32939	0.3574	100.0000	32939	7387	7409	0.3731	69	26.42
scaffold_243	81.9595	32876	0.3631	100.0000	32876	8909	8942	0.3738	81	29.01
scaffold_244	69.8431	32840	0.3625	100.0000	32840	7670	7623	0.3766	68	28.15
scaffold_245	69.4821	32810	0.3599	100.0000	32810	7597	7524	0.3735	70	26.52
scaffold_246	66.4152	32784	0.3624	100.0000	32784	7203	7288	0.3765	66	24.91
scaffold_247	61.2918	32781	0.3479	100.0000	32781	6678	6711	0.3622	61	25.51
scaffold_248	70.6850	32776	0.3568	100.0000	32776	7493	7571	0.3672	70	26.55
scaffold_249	69.0887	32724	0.3663	99.8808	32685	7536	7519	0.3828	69	28.61
scaffold_250	70.5770	32688	0.3584	100.0000	32688	7690	7688	0.3673	72	22.58
scaffold_251	69.6387	32681	0.3651	100.0000	32681	7510	7581	0.3805	70	27.68
scaffold_252	66.3991	32680	0.3549	100.0000	32680	7214	7249	0.3697	67	27.13
scaffold_253	72.8320	32577	0.3638	99.9325	32555	7886	7855	0.3808	73	27.88
scaffold_254	61.8827	32525	0.3589	100.0000	32525	6673	6625	0.3722	61	23.33
scaffold_255	100.2063	32451	0.3717	100.0000	32451	10959	10744	0.4007	74	129.95
scaffold_256	65.4162	32428	0.3689	100.0000	32428	7073	7074	0.3808	68	23.56
scaffold_257	67.2634	32356	0.3530	100.0000	32356	7091	7073	0.3666	66	26.28
scaffold_258	68.1396	32313	0.3624	100.0000	32313	7350	7324	0.3739	70	23.04
scaffold_259	73.9987	32309	0.3559	100.0000	32309	7983	7851	0.3681	73	32.38
scaffold_260	68.5848	32261	0.3649	100.0000	32261	7382	7370	0.3796	70	24.22
scaffold_261	64.4782	32213	0.3499	100.0000	32213	6884	6886	0.3666	62	40.65
scaffold_262	72.8775	32161	0.3550	100.0000	32161	7709	7780	0.3665	74	25.40
scaffold_263	79.4539	32099	0.3765	100.0000	32099	8490	8525	0.4076	69	92.71
scaffold_264	78.5851	32081	0.3762	100.0000	32081	8345	8344	0.3949	79	30.65
scaffold_265	67.4512	32067	0.3567	100.0000	32067	7199	7195	0.3672	67	22.96
scaffold_266	76.1830	32063	0.3851	99.9096	32034	8031	8013	0.4062	70	33.98
scaffold_267	65.2018	32025	0.3578	100.0000	32025	6985	6937	0.3703	66	24.33
scaffold_268	65.3218	31986	0.3528	100.0000	31986	6985	6950	0.3648	67	23.87
scaffold_269	69.2867	31968	0.3624	100.0000	31968	7341	7371	0.3782	67	33.15
scaffold_270	66.6904	31875	0.3644	100.0000	31875	7115	7058	0.3816	67	27.71
scaffold_271	63.7159	31868	0.3475	99.8400	31817	6757	6777	0.3582	66	23.81
scaffold_272	69.8280	31759	0.3581	100.0000	31759	7311	7296	0.3705	71	24.06
scaffold_273	70.3037	31738	0.3587	100.0000	31738	7454	7441	0.3758	72	28.58
scaffold_274	74.1008	31724	0.3742	99.9968	31723	7814	7838	0.3913	73	28.04
scaffold_275	66.3682	31599	0.3615	100.0000	31599	6973	6982	0.3806	70	29.60
scaffold_276	82.8557	31574	0.3640	99.9842	31569	8714	8538	0.3828	74	52.04
scaffold_277	65.4277	31574	0.3661	100.0000	31574	6891	6883	0.3816	66	25.62
scaffold_278	61.6431	31518	0.3452	100.0000	31518	6417	6447	0.3581	64	25.00
scaffold_279	68.8755	31515	0.3571	100.0000	31515	7202	7231	0.3724	68	26.20
scaffold_280	81.1033	31498	0.3872	100.0000	31498	8450	8472	0.4040	86	29.33
scaffold_281	69.0922	31449	0.3602	100.0000	31449	7269	7192	0.3732	64	40.49
scaffold_282	72.3859	31362	0.3609	100.0000	31362	7574	7556	0.3760	75	29.12
scaffold_283	69.4625	31349	0.3662	100.0000	31349	7240	7208	0.3847	70	29.38
scaffold_284	72.8078	31320	0.3708	100.0000	31320	7603	7602	0.3811	75	25.13
scaffold_285	67.3219	31253	0.3629	100.0000	31253	6889	6961	0.3771	67	24.32
scaffold_286	73.2098	31248	0.3711	100.0000	31248	7658	7595	0.3835	75	26.58
scaffold_287	67.2271	31195	0.3541	100.0000	31195	6984	6952	0.3675	69	24.62
scaffold_288	70.7023	31147	0.3738	96.1922	29961	7251	7300	0.3908	70	40.59
scaffold_289	70.9014	31114	0.3577	100.0000	31114	7385	7317	0.3755	69	37.31
scaffold_290	75.8796	31105	0.3715	100.0000	31105	7860	7878	0.3878	79	29.78
scaffold_291	68.4712	31076	0.3602	100.0000	31076	7094	7090	0.3773	65	29.57
scaffold_292	65.7676	31038	0.3541	100.0000	31038	6772	6769	0.3737	65	27.75
scaffold_293	75.4224	30980	0.3650	100.0000	30980	7777	7717	0.3740	80	24.18
scaffold_294	68.9444	30946	0.3530	100.0000	30946	7102	7062	0.3654	71	28.66
scaffold_295	59.4336	30697	0.3509	100.0000	30697	6084	6083	0.3664	59	23.76
scaffold_296	64.5445	30650	0.3550	99.8336	30599	6604	6586	0.3724	64	27.54
scaffold_297	61.6773	30609	0.3513	100.0000	30609	6304	6270	0.3693	61	26.71
scaffold_298	70.2100	30595	0.3611	100.0000	30595	7142	7135	0.3717	71	24.46
scaffold_299	66.0295	30556	0.3635	100.0000	30556	6702	6693	0.3764	66	24.51
scaffold_300	62.9955	30507	0.3522	100.0000	30507	6414	6394	0.3676	60	26.44
scaffold_301	72.8564	30438	0.3528	100.0000	30438	7352	7364	0.3624	77	24.58
scaffold_302	68.0376	30433	0.3578	100.0000	30433	6878	6880	0.3821	65	31.92
scaffold_303	69.6715	30413	0.3638	100.0000	30413	7036	7092	0.3799	69	31.09
scaffold_304	69.0449	30383	0.3612	99.8815	30347	6993	6934	0.3741	71	25.23
scaffold_305	65.3392	30352	0.3543	100.0000	30352	6615	6609	0.3674	65	25.97
scaffold_306	64.9367	30270	0.3505	100.0000	30270	6593	6517	0.3641	64	23.47
scaffold_307	63.6763	30231	0.3483	99.9868	30227	6445	6381	0.3651	62	41.41
scaffold_308	63.1137	30221	0.3533	100.0000	30221	6355	6361	0.3735	60	28.11
