#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_66	74.6793	60253	0.3417	100.0000	60253	14971	14957	0.3595	73	37.18
scaffold_67	79.0007	59258	0.3554	100.0000	59258	15633	15576	0.3695	81	36.13
scaffold_68	86.9383	59227	0.3639	100.0000	59227	17052	17059	0.3782	90	37.10
scaffold_69	76.5859	59151	0.3498	100.0000	59151	15116	15089	0.3652	77	34.61
scaffold_70	74.6563	59116	0.3498	100.0000	59116	14573	14508	0.3646	73	30.70
scaffold_71	80.6708	58815	0.3557	100.0000	58815	15705	15699	0.3702	80	32.57
scaffold_72	88.4302	58396	0.3618	100.0000	58396	17115	17133	0.3759	85	35.98
scaffold_73	77.2724	58273	0.3510	99.9622	58251	14972	14975	0.3642	79	32.21
scaffold_74	86.1141	57916	0.3605	100.0000	57916	16620	16620	0.3762	87	38.85
scaffold_75	94.4614	57884	0.3604	99.8549	57800	16323	16368	0.3772	93	38.49
scaffold_76	79.3095	57841	0.3533	100.0000	57841	15315	15246	0.3696	77	34.30
scaffold_77	76.8018	57778	0.3471	100.0000	57778	14764	14751	0.3623	76	33.82
scaffold_78	82.9983	57745	0.3550	100.0000	57745	16004	15957	0.3676	83	32.78
scaffold_79	79.2997	57432	0.3442	100.0000	57432	15059	15110	0.3579	80	33.17
scaffold_80	88.7123	57404	0.3620	100.0000	57404	16908	16956	0.3733	90	34.46
scaffold_81	81.9483	56949	0.3526	99.9298	56909	15365	15517	0.3706	79	43.42
scaffold_82	79.9096	56915	0.3484	100.0000	56915	15126	15187	0.3601	78	30.06
scaffold_83	82.5099	56789	0.3575	100.0000	56789	15412	15369	0.3772	79	39.17
scaffold_84	84.8876	56776	0.3559	100.0000	56776	15936	15910	0.3721	81	36.63
scaffold_85	74.2158	56372	0.3478	100.0000	56372	13853	13850	0.3679	70	35.93
scaffold_86	75.9187	56104	0.3523	100.0000	56104	14142	14167	0.3664	78	32.40
scaffold_87	76.7565	55970	0.3519	99.9875	55963	14279	14363	0.3666	75	34.22
scaffold_88	76.3091	55906	0.3501	100.0000	55906	14074	14099	0.3658	75	32.66
scaffold_89	83.4338	55717	0.3527	100.0000	55717	15492	15462	0.3635	83	32.57
scaffold_90	74.0706	55646	0.3453	100.0000	55646	13751	13714	0.3599	74	32.49
scaffold_91	78.4841	55602	0.3520	100.0000	55602	14516	14514	0.3631	78	29.40
scaffold_92	84.5169	55440	0.3624	100.0000	55440	15512	15545	0.3752	86	38.71
scaffold_93	76.3417	55196	0.3426	100.0000	55196	13907	13908	0.3561	76	33.31
scaffold_94	79.6609	55122	0.3601	100.0000	55122	14509	14608	0.3749	81	36.10
scaffold_95	85.6567	55039	0.3580	100.0000	55039	15488	15588	0.3775	81	42.44
scaffold_96	85.4747	54924	0.3605	100.0000	54924	15601	15587	0.3784	82	38.98
scaffold_97	79.4937	54594	0.3531	100.0000	54594	14331	14359	0.3682	78	32.81
scaffold_98	80.7285	54512	0.3545	100.0000	54512	14382	14402	0.3658	82	29.79
scaffold_99	71.2204	54425	0.3442	100.0000	54425	12809	12827	0.3599	73	31.30
scaffold_100	76.4756	54299	0.3476	99.9355	54264	13740	13830	0.3553	79	25.66
scaffold_101	79.6935	54282	0.3494	100.0000	54282	14378	14351	0.3625	80	34.29
scaffold_102	70.4323	54244	0.3430	100.0000	54244	12692	12685	0.3612	70	35.38
scaffold_103	80.4340	54066	0.3565	100.0000	54066	14326	14272	0.3733	80	35.40
scaffold_104	72.6196	53864	0.3450	100.0000	53864	13017	13013	0.3615	72	33.89
scaffold_105	94.7156	53349	0.3585	100.0000	53349	16626	16483	0.3676	96	34.90
scaffold_106	80.1172	53201	0.3529	100.0000	53201	14047	14094	0.3659	81	32.02
scaffold_107	81.1616	53047	0.3557	100.0000	53047	14366	14336	0.3704	80	35.63
scaffold_108	91.8397	52871	0.3623	100.0000	52871	16142	16228	0.3799	91	40.58
scaffold_109	74.4084	52059	0.3453	100.0000	52059	12811	12885	0.3613	72	33.33
scaffold_110	82.8643	51671	0.3563	100.0000	51671	14286	14262	0.3693	84	31.09
scaffold_111	75.4504	51309	0.3410	100.0000	51309	12827	12833	0.3540	75	31.71
scaffold_112	82.2368	50862	0.3556	100.0000	50862	13945	13943	0.3674	84	32.34
scaffold_113	85.2897	50779	0.3594	100.0000	50779	14470	14385	0.3749	87	35.93
scaffold_114	81.8378	50667	0.3526	100.0000	50667	13736	13718	0.3705	80	35.96
scaffold_115	87.6497	50666	0.3589	99.9921	50662	14678	14722	0.3749	89	35.57
scaffold_116	79.2255	50663	0.3472	100.0000	50663	13290	13330	0.3668	78	35.99
scaffold_117	102.6241	50646	0.3746	100.0000	50646	17018	17028	0.3944	105	42.69
scaffold_118	75.8451	49952	0.3411	100.0000	49952	12623	12636	0.3554	75	35.08
scaffold_119	77.0085	49904	0.3463	100.0000	49904	12815	12767	0.3583	77	33.02
scaffold_120	96.2610	49718	0.3660	99.9216	49679	15603	15618	0.3772	98	34.45
scaffold_121	84.5100	49675	0.3528	100.0000	49675	13785	13775	0.3670	85	33.59
scaffold_122	75.0084	49637	0.3482	100.0000	49637	12190	12189	0.3630	71	32.39
scaffold_123	80.7758	49611	0.3528	100.0000	49611	13358	13329	0.3687	81	35.05
scaffold_124	80.8247	49606	0.3521	100.0000	49606	13218	13328	0.3651	79	32.02
scaffold_125	77.4796	49478	0.3532	100.0000	49478	12694	12719	0.3733	77	37.19
scaffold_126	78.1119	49414	0.3538	100.0000	49414	12744	12746	0.3701	79	34.14
scaffold_127	74.7980	49354	0.3493	100.0000	49354	12259	12235	0.3660	72	32.96
scaffold_128	80.5945	49262	0.3505	100.0000	49262	13167	13087	0.3632	82	32.19
scaffold_129	83.7260	48909	0.3486	100.0000	48909	13617	13496	0.3694	74	54.13
scaffold_130	74.8616	48762	0.3496	100.0000	48762	12099	12105	0.3650	73	33.23
scaffold_131	80.9155	48721	0.3488	100.0000	48721	13034	12977	0.3649	81	34.64
scaffold_132	86.0465	48601	0.3615	100.0000	48601	13890	13915	0.3788	86	38.66
scaffold_133	79.3771	48595	0.3518	100.0000	48595	12864	12742	0.3690	80	34.56
scaffold_134	81.7863	48102	0.3523	100.0000	48102	13064	13074	0.3727	83	39.12
scaffold_135	78.4734	47652	0.3554	100.0000	47652	12362	12378	0.3678	79	33.86
scaffold_136	75.9264	47210	0.3450	99.9979	47209	11958	11893	0.3561	80	31.82
scaffold_137	76.6990	46685	0.3457	100.0000	46685	11949	11905	0.3625	72	35.66
scaffold_138	82.1996	46570	0.3555	100.0000	46570	12736	12771	0.3693	82	34.23
scaffold_139	81.0648	46521	0.3477	99.9828	46513	12572	12532	0.3581	83	31.93
scaffold_140	79.3817	46374	0.3447	99.9094	46332	12303	12235	0.3577	77	43.26
scaffold_141	88.2290	46072	0.3608	100.0000	46072	13551	13481	0.3789	87	40.00
scaffold_142	84.0373	46058	0.3655	100.0000	46058	12757	12745	0.3905	80	49.17
scaffold_143	81.5016	46048	0.3456	100.0000	46048	12467	12549	0.3569	82	30.40
scaffold_144	77.9392	45970	0.3515	100.0000	45970	11870	11932	0.3633	83	32.07
scaffold_145	83.7172	45928	0.3519	100.0000	45928	12696	12626	0.3644	88	33.98
scaffold_146	88.1146	45884	0.3639	100.0000	45884	13364	13394	0.3830	90	39.88
scaffold_147	78.9433	45657	0.3479	100.0000	45657	11790	11871	0.3626	78	31.33
scaffold_148	78.1389	45615	0.3470	100.0000	45615	11786	11862	0.3664	81	38.37
scaffold_149	76.4700	45469	0.3447	100.0000	45469	11606	11578	0.3643	73	38.24
scaffold_150	69.5760	45469	0.3405	100.0000	45469	10519	10517	0.3598	63	36.26
scaffold_151	88.8500	45417	0.3613	100.0000	45417	13409	13384	0.3772	93	36.35
scaffold_152	76.3538	45159	0.3588	100.0000	45159	11500	11485	0.3709	80	39.33
scaffold_153	76.5454	44967	0.3471	100.0000	44967	11433	11467	0.3634	76	33.69
scaffold_154	76.0958	44841	0.3495	100.0000	44841	11233	11228	0.3670	77	34.26
scaffold_155	86.0653	44759	0.3567	100.0000	44759	12743	12760	0.3804	80	45.68
scaffold_156	76.6205	44630	0.3503	100.0000	44630	11265	11345	0.3681	75	36.09
scaffold_157	78.2149	44601	0.3708	100.0000	44601	11654	11606	0.3768	81	41.91
scaffold_158	87.3590	44554	0.3538	100.0000	44554	12804	12903	0.3669	90	34.20
scaffold_159	87.2747	44459	0.3614	100.0000	44459	12916	12957	0.3732	87	33.79
scaffold_160	91.6001	44361	0.3642	100.0000	44361	13563	13497	0.3812	93	38.19
scaffold_161	79.9029	44331	0.3541	100.0000	44331	11750	11832	0.3710	80	37.65
scaffold_162	84.7377	44314	0.3536	100.0000	44314	12479	12480	0.3718	75	44.23
scaffold_163	82.3168	44258	0.3578	100.0000	44258	11944	11962	0.3717	84	33.72
scaffold_164	76.6335	44252	0.3484	100.0000	44252	11255	11283	0.3633	73	34.01
scaffold_165	76.6125	43967	0.3447	100.0000	43967	11087	11139	0.3575	78	31.25
scaffold_166	96.4322	43929	0.3641	100.0000	43929	13999	14068	0.3816	97	41.85
scaffold_167	87.2608	43708	0.3523	99.9520	43687	12668	12560	0.3684	81	84.18
scaffold_168	77.7652	43569	0.3512	100.0000	43569	11252	11319	0.3700	74	39.21
scaffold_169	79.7485	43447	0.3591	100.0000	43447	11538	11559	0.3786	77	36.21
scaffold_170	78.5444	43387	0.3516	100.0000	43387	11353	11369	0.3646	76	34.09
scaffold_171	73.3336	43373	0.3448	100.0000	43373	10445	10439	0.3602	76	33.37
scaffold_172	84.6071	43368	0.3589	100.0000	43368	12205	12206	0.3763	85	37.08
scaffold_173	83.6287	43348	0.3545	100.0000	43348	12080	12088	0.3722	86	40.32
scaffold_174	74.2699	43271	0.3440	100.0000	43271	10703	10690	0.3608	72	34.15
scaffold_175	76.9151	43160	0.3491	99.9490	43138	11037	11081	0.3615	76	31.11
scaffold_176	80.6714	43149	0.3476	100.0000	43149	11463	11524	0.3632	76	47.99
scaffold_177	76.3963	43103	0.3477	100.0000	43103	10994	10958	0.3685	75	37.02
scaffold_178	75.1263	43036	0.3446	100.0000	43036	10788	10719	0.3621	74	37.22
scaffold_179	79.3137	42979	0.3454	100.0000	42979	11126	11198	0.3636	72	42.90
scaffold_180	71.6787	42861	0.3430	100.0000	42861	10233	10209	0.3598	71	37.36
scaffold_181	89.0950	42835	0.3623	100.0000	42835	12693	12656	0.3787	88	40.21
scaffold_182	86.1198	42628	0.3616	100.0000	42628	12178	12143	0.3733	86	32.44
scaffold_183	73.0247	42404	0.3423	99.9576	42386	10268	10222	0.3616	71	36.14
scaffold_184	76.9260	42314	0.3534	100.0000	42314	10828	10835	0.3681	76	33.09
scaffold_185	87.1724	42272	0.3553	100.0000	42272	12286	12278	0.3720	89	39.85
scaffold_186	77.3542	42222	0.3531	100.0000	42222	10847	10853	0.3711	75	37.47
scaffold_187	76.8552	42118	0.3454	100.0000	42118	10789	10795	0.3646	71	40.72
scaffold_188	83.3743	41918	0.3574	100.0000	41918	11644	11589	0.3697	86	31.61
scaffold_189	77.5673	41915	0.3496	100.0000	41915	10816	10775	0.3628	80	33.56
scaffold_190	85.1588	41641	0.3528	100.0000	41641	11825	11785	0.3664	84	35.50
scaffold_191	92.6936	41567	0.3633	100.0000	41567	12841	12857	0.3726	93	31.28
scaffold_192	73.1362	41257	0.3444	99.9491	41236	10059	10056	0.3628	71	35.29
scaffold_193	157.5183	41238	0.3469	100.0000	41238	21738	21092	0.3703	79	458.58
scaffold_194	80.1402	41175	0.3534	100.0000	41175	10977	10966	0.3663	79	30.99
scaffold_195	77.4483	41097	0.3529	100.0000	41097	10614	10610	0.3671	76	32.81
scaffold_196	85.5226	41062	0.3560	100.0000	41062	11594	11621	0.3701	88	34.36
scaffold_197	81.5883	40905	0.3542	100.0000	40905	11040	11056	0.3690	83	32.33
scaffold_198	80.9911	40852	0.3533	100.0000	40852	10869	10867	0.3658	81	31.91
scaffold_199	88.8181	40668	0.3612	100.0000	40668	12003	12037	0.3726	92	31.45
scaffold_200	63.2523	40548	0.3336	100.0000	40548	8521	8481	0.3537	59	30.59
scaffold_201	79.7823	40430	0.3429	100.0000	40430	10673	10733	0.3636	79	40.04
scaffold_202	83.1774	40329	0.3555	100.0000	40329	11203	11163	0.3697	83	34.47
scaffold_203	82.7049	40308	0.3585	100.0000	40308	11015	11051	0.3745	83	33.73
scaffold_204	77.1733	40206	0.3470	100.0000	40206	10313	10315	0.3614	74	32.08
scaffold_205	82.8630	39825	0.3538	100.0000	39825	10906	10930	0.3690	82	34.08
scaffold_206	73.7445	39245	0.3407	100.0000	39245	9513	9548	0.3554	75	33.43
scaffold_207	78.6472	39149	0.3497	100.0000	39149	10160	10156	0.3659	78	35.85
scaffold_208	91.9905	38928	0.3620	100.0000	38928	11842	11891	0.3778	98	38.91
scaffold_209	81.6480	38771	0.3536	100.0000	38771	10463	10430	0.3719	81	38.36
scaffold_210	73.2167	38767	0.3460	100.0000	38767	9477	9452	0.3663	71	37.52
scaffold_211	72.2853	38750	0.3505	99.9974	38749	9281	9316	0.3670	69	34.18
scaffold_212	83.6181	38685	0.3549	100.0000	38685	10788	10775	0.3662	87	32.94
scaffold_213	71.9145	38626	0.3460	100.0000	38626	9176	9117	0.3671	70	35.83
scaffold_214	80.0761	38466	0.3554	100.0000	38466	10224	10183	0.3753	81	37.08
scaffold_215	78.8604	38353	0.3508	100.0000	38353	10020	10064	0.3630	83	30.52
scaffold_216	87.4622	38283	0.3670	99.7963	38205	11104	11075	0.3833	84	36.92
scaffold_217	74.7442	38102	0.3451	99.9554	38085	9321	9300	0.3615	76	35.40
scaffold_218	72.1981	38037	0.3426	100.0000	38037	9089	9092	0.3570	73	30.32
scaffold_219	78.2583	37994	0.3519	100.0000	37994	9893	9925	0.3659	76	32.82
scaffold_220	114.1701	37935	0.3527	99.9763	37926	13545	14594	0.3796	84	291.50
scaffold_221	71.4578	37931	0.3446	99.7891	37851	8983	8975	0.3574	73	30.59
scaffold_222	69.0012	37754	0.3418	100.0000	37754	8689	8673	0.3502	72	24.94
scaffold_223	79.3923	37694	0.3475	100.0000	37694	9951	9946	0.3646	75	35.54
scaffold_224	74.1270	37556	0.3528	100.0000	37556	9272	9274	0.3685	72	34.27
scaffold_225	80.2198	37468	0.3483	100.0000	37468	9920	9928	0.3632	83	32.99
scaffold_226	67.1349	37411	0.3367	100.0000	37411	8386	8365	0.3492	66	28.35
scaffold_227	81.1968	37243	0.3522	100.0000	37243	10061	10053	0.3696	75	40.62
scaffold_228	79.5273	37219	0.3490	100.0000	37219	9769	9760	0.3587	81	27.90
scaffold_229	79.1021	37175	0.3489	100.0000	37175	9755	9747	0.3622	82	31.41
scaffold_230	77.7032	36960	0.3473	100.0000	36960	9545	9539	0.3635	74	35.07
scaffold_231	86.6203	36877	0.3613	100.0000	36877	10562	10584	0.3868	83	44.97
scaffold_232	71.3201	36861	0.3436	100.0000	36861	8757	8759	0.3587	70	31.95
scaffold_233	78.0988	36846	0.3516	100.0000	36846	9586	9582	0.3716	75	39.28
scaffold_234	69.1967	36749	0.3398	100.0000	36749	8399	8387	0.3571	71	33.77
scaffold_235	77.3427	36654	0.3569	100.0000	36654	9450	9463	0.3768	82	36.88
scaffold_236	94.4893	36520	0.3668	100.0000	36520	11514	11494	0.3950	91	50.45
scaffold_237	80.2848	36471	0.3472	99.8903	36431	9680	9683	0.3652	83	38.67
scaffold_238	78.6247	36460	0.3517	100.0000	36460	9548	9473	0.3601	76	30.11
scaffold_239	82.8761	36411	0.3512	100.0000	36411	9855	9909	0.3690	83	38.37
scaffold_240	94.0255	36386	0.3530	100.0000	36386	11340	11352	0.3653	86	79.88
scaffold_241	82.4976	36336	0.3585	100.0000	36336	9987	9964	0.3737	85	33.02
scaffold_242	74.7065	36260	0.3433	99.9752	36251	8959	8982	0.3591	76	35.54
scaffold_243	81.2939	36172	0.3527	100.0000	36172	9749	9772	0.3677	83	35.62
scaffold_244	84.8733	36120	0.3549	100.0000	36120	10112	10140	0.3748	83	39.20
scaffold_245	79.1865	36114	0.3504	100.0000	36114	9543	9545	0.3655	77	36.73
scaffold_246	66.5727	36108	0.3391	100.0000	36108	7931	7914	0.3539	68	30.09
scaffold_247	73.9350	35997	0.3467	100.0000	35997	8811	8780	0.3595	75	28.00
scaffold_248	78.2768	35988	0.3507	100.0000	35988	9291	9297	0.3674	76	34.71
scaffold_249	89.6108	35930	0.3619	100.0000	35930	10722	10688	0.3778	88	38.05
scaffold_250	68.6846	35794	0.3367	100.0000	35794	8177	8155	0.3639	66	39.78
scaffold_251	87.4363	35448	0.3637	100.0000	35448	10349	10314	0.3759	90	30.23
scaffold_252	76.4762	35399	0.3504	100.0000	35399	8996	8984	0.3681	75	36.17
scaffold_253	68.3560	35349	0.3370	100.0000	35349	8001	8099	0.3505	69	33.98
scaffold_254	78.0713	35072	0.3566	100.0000	35072	8882	8910	0.3710	76	30.82
scaffold_255	75.3208	34989	0.3489	100.0000	34989	8783	8783	0.3711	72	41.04
scaffold_256	76.3461	34946	0.3460	100.0000	34946	8874	8870	0.3597	76	32.94
scaffold_257	79.8607	34841	0.3512	100.0000	34841	9162	9174	0.3660	80	33.65
scaffold_258	90.9459	34773	0.3609	100.0000	34773	10543	10552	0.3736	96	36.29
scaffold_259	83.0960	34686	0.3571	100.0000	34686	9616	9604	0.3696	86	31.17
scaffold_260	82.8541	34652	0.3524	100.0000	34652	9556	9586	0.3647	83	30.43
scaffold_261	89.7288	34613	0.3571	100.0000	34613	10301	10282	0.3756	83	41.72
scaffold_262	79.2693	34518	0.3525	100.0000	34518	9113	9128	0.3641	79	32.67
scaffold_263	74.3328	34511	0.3446	100.0000	34511	8520	8457	0.3610	72	42.67
scaffold_264	75.9818	34431	0.3460	100.0000	34431	8690	8744	0.3640	77	33.79
scaffold_265	74.3549	34397	0.3459	100.0000	34397	8507	8527	0.3578	74	29.33
scaffold_266	69.8414	34365	0.3397	100.0000	34365	7929	7905	0.3537	68	31.72
scaffold_267	78.9502	34255	0.3478	100.0000	34255	9019	8971	0.3606	78	31.99
scaffold_268	91.8036	34228	0.3729	100.0000	34228	10412	10389	0.3856	95	36.94
scaffold_269	67.1253	34225	0.3372	100.0000	34225	7636	7676	0.3548	63	34.83
scaffold_270	54.6690	34211	0.3199	99.8012	34143	6157	6161	0.3397	50	32.63
scaffold_271	85.1700	33986	0.3591	100.0000	33986	9653	9648	0.3705	85	32.01
scaffold_272	74.0620	33939	0.3421	100.0000	33939	8290	8331	0.3507	74	25.55
scaffold_273	85.7508	33938	0.3542	100.0000	33938	9695	9695	0.3698	86	34.75
scaffold_274	103.4488	33709	0.3724	100.0000	33709	11480	11498	0.3832	109	38.02
scaffold_275	79.4435	33632	0.3568	100.0000	33632	8911	8877	0.3677	78	29.24
scaffold_276	83.2446	33578	0.3546	100.0000	33578	9314	9315	0.3695	83	35.74
scaffold_277	66.1452	33457	0.3429	100.0000	33457	7402	7350	0.3586	68	29.70
scaffold_278	68.5730	33444	0.3384	100.0000	33444	7621	7599	0.3534	69	31.89
scaffold_279	66.9696	33403	0.3435	100.0000	33403	7411	7393	0.3565	68	29.59
scaffold_280	83.3901	33397	0.3571	100.0000	33397	9306	9248	0.3715	85	33.95
scaffold_281	87.3333	33317	0.3589	100.0000	33317	9687	9722	0.3733	88	34.55
scaffold_282	79.3199	33308	0.3566	100.0000	33308	8830	8786	0.3683	82	31.39
scaffold_283	77.3881	33224	0.3532	100.0000	33224	8552	8594	0.3658	78	30.09
scaffold_284	80.3571	33149	0.3515	100.0000	33149	8834	8922	0.3686	79	34.92
scaffold_285	73.0913	33104	0.3487	99.9305	33081	8068	8066	0.3603	75	28.42
scaffold_286	78.1674	32972	0.3475	100.0000	32972	8588	8561	0.3619	76	35.01
scaffold_287	86.8641	32824	0.3610	100.0000	32824	9468	9522	0.3786	86	37.96
scaffold_288	76.6160	32811	0.3495	100.0000	32811	8285	8323	0.3702	74	40.85
scaffold_289	70.8131	32810	0.3451	100.0000	32810	7672	7695	0.3580	69	33.49
scaffold_290	79.1031	32677	0.3532	100.0000	32677	8570	8543	0.3660	81	30.56
scaffold_291	67.9886	32581	0.3386	99.8128	32520	7377	7395	0.3582	63	35.85
scaffold_292	83.8708	32571	0.3512	100.0000	32571	9036	9064	0.3693	80	38.07
scaffold_293	90.3602	32489	0.3656	100.0000	32489	9794	9685	0.3816	89	37.76
scaffold_294	74.7198	32475	0.3450	100.0000	32475	8085	8093	0.3583	76	31.53
scaffold_295	82.0827	32341	0.3536	100.0000	32341	8864	8838	0.3758	76	45.83
scaffold_296	78.0704	32313	0.3476	100.0000	32313	8391	8425	0.3670	81	43.00
scaffold_297	85.7539	32102	0.3585	99.8941	32068	9145	9106	0.3740	86	36.07
scaffold_298	78.5259	32025	0.3504	100.0000	32025	8374	8392	0.3655	80	33.12
scaffold_299	82.2965	31832	0.3535	100.0000	31832	8746	8704	0.3619	85	26.45
scaffold_300	72.1567	31831	0.3415	100.0000	31831	7721	7604	0.3576	71	35.09
scaffold_301	84.5774	31805	0.3486	100.0000	31805	8927	8943	0.3580	86	28.81
scaffold_302	82.4428	31777	0.3546	100.0000	31777	8761	8700	0.3739	79	37.98
scaffold_303	73.1713	31538	0.3655	100.0000	31538	7688	7704	0.3717	75	41.36
scaffold_304	76.3118	31523	0.3455	100.0000	31523	7842	7876	0.3617	75	33.61
scaffold_305	145.4872	31522	0.3444	100.0000	31522	15156	15259	0.3545	146	53.55
scaffold_306	82.3771	31382	0.3553	100.0000	31382	8606	8631	0.3698	82	33.79
scaffold_307	81.9498	31356	0.3514	100.0000	31356	8522	8561	0.3722	76	39.33
scaffold_308	88.7853	31248	0.3597	100.0000	31248	9212	9276	0.3748	91	37.05
