ID,status,superkingdom,phylum,class,order,family,genus,species,strain
NODE_93_length_39728_cov_32.106353,nomatch,,,,,,,,
NODE_94_length_39143_cov_41.445912,nomatch,,,,,,,,
NODE_95_length_39029_cov_35.386270,nomatch,,,,,,,,
NODE_96_length_38931_cov_36.527668,nomatch,,,,,,,,
NODE_97_length_38901_cov_33.757753,nomatch,,,,,,,,
NODE_98_length_38766_cov_37.071261,nomatch,,,,,,,,
NODE_99_length_38210_cov_36.569218,nomatch,,,,,,,,
NODE_100_length_38037_cov_35.018888,nomatch,,,,,,,,
NODE_101_length_37976_cov_35.761181,nomatch,,,,,,,,
NODE_102_length_37965_cov_37.286397,nomatch,,,,,,,,
NODE_103_length_37941_cov_31.770547,nomatch,,,,,,,,
NODE_104_length_37546_cov_34.279484,nomatch,,,,,,,,
NODE_105_length_37534_cov_35.365806,nomatch,,,,,,,,
NODE_106_length_37322_cov_38.480333,nomatch,,,,,,,,
NODE_107_length_37217_cov_29.991869,nomatch,,,,,,,,
NODE_108_length_37056_cov_36.277320,nomatch,,,,,,,,
NODE_109_length_36892_cov_33.743026,nomatch,,,,,,,,
NODE_110_length_36888_cov_34.753389,nomatch,,,,,,,,
NODE_111_length_36844_cov_37.801915,nomatch,,,,,,,,
NODE_112_length_36821_cov_31.636648,nomatch,,,,,,,,
NODE_113_length_36766_cov_37.602824,nomatch,,,,,,,,
NODE_114_length_36643_cov_32.871930,nomatch,,,,,,,,
NODE_115_length_36623_cov_34.607497,nomatch,,,,,,,,
NODE_116_length_36379_cov_33.083081,nomatch,,,,,,,,
NODE_117_length_36275_cov_38.626361,nomatch,,,,,,,,
NODE_118_length_36092_cov_36.260419,nomatch,,,,,,,,
NODE_119_length_36036_cov_39.114547,nomatch,,,,,,,,
NODE_120_length_35906_cov_35.266544,nomatch,,,,,,,,
NODE_121_length_35902_cov_33.530970,nomatch,,,,,,,,
NODE_122_length_35734_cov_33.064503,nomatch,,,,,,,,
NODE_123_length_35587_cov_34.527119,nomatch,,,,,,,,
NODE_124_length_35527_cov_42.519379,nomatch,,,,,,,,
NODE_125_length_35502_cov_37.025575,nomatch,,,,,,,,
NODE_126_length_35412_cov_35.289486,nomatch,,,,,,,,
NODE_127_length_35373_cov_34.483398,nomatch,,,,,,,,
NODE_128_length_35304_cov_38.542396,nomatch,,,,,,,,
NODE_129_length_35202_cov_36.521936,nomatch,,,,,,,,
NODE_130_length_35171_cov_33.963328,nomatch,,,,,,,,
NODE_131_length_35157_cov_35.052623,nomatch,,,,,,,,
NODE_132_length_34997_cov_38.716552,nomatch,,,,,,,,
NODE_133_length_34772_cov_39.487938,nomatch,,,,,,,,
NODE_134_length_34734_cov_34.584500,nomatch,,,,,,,,
NODE_135_length_34672_cov_37.340685,nomatch,,,,,,,,
NODE_136_length_34657_cov_34.801417,nomatch,,,,,,,,
NODE_137_length_34602_cov_30.878233,nomatch,,,,,,,,
NODE_138_length_34586_cov_38.354313,nomatch,,,,,,,,
NODE_139_length_34380_cov_43.142349,nomatch,,,,,,,,
NODE_140_length_34350_cov_31.448079,nomatch,,,,,,,,
NODE_141_length_34338_cov_37.988062,nomatch,,,,,,,,
NODE_142_length_34303_cov_37.654064,nomatch,,,,,,,,
NODE_143_length_34225_cov_32.495900,nomatch,,,,,,,,
NODE_144_length_34072_cov_33.617767,nomatch,,,,,,,,
NODE_145_length_34071_cov_37.320557,nomatch,,,,,,,,
NODE_146_length_34032_cov_34.575615,nomatch,,,,,,,,
NODE_147_length_34028_cov_34.420783,nomatch,,,,,,,,
NODE_148_length_33722_cov_43.398395,nomatch,,,,,,,,
NODE_149_length_33722_cov_39.980591,nomatch,,,,,,,,
NODE_150_length_33713_cov_33.653526,nomatch,,,,,,,,
NODE_151_length_33670_cov_32.169648,nomatch,,,,,,,,
NODE_152_length_33651_cov_32.557962,nomatch,,,,,,,,
NODE_153_length_33573_cov_39.031168,nomatch,,,,,,,,
NODE_154_length_33502_cov_45.873269,nomatch,,,,,,,,
NODE_155_length_33405_cov_31.154915,nomatch,,,,,,,,
NODE_156_length_33265_cov_42.471405,nomatch,,,,,,,,
NODE_157_length_33217_cov_38.102233,nomatch,,,,,,,,
NODE_158_length_33134_cov_37.188341,nomatch,,,,,,,,
NODE_159_length_33040_cov_35.119437,nomatch,,,,,,,,
NODE_160_length_32962_cov_34.721362,nomatch,,,,,,,,
NODE_161_length_32948_cov_36.893858,nomatch,,,,,,,,
NODE_162_length_32930_cov_34.503911,nomatch,,,,,,,,
NODE_163_length_32912_cov_33.842972,nomatch,,,,,,,,
NODE_164_length_32750_cov_34.997613,nomatch,,,,,,,,
NODE_165_length_32733_cov_33.653816,nomatch,,,,,,,,
NODE_166_length_32588_cov_33.393313,nomatch,,,,,,,,
NODE_167_length_32555_cov_33.088521,nomatch,,,,,,,,
NODE_168_length_32436_cov_33.362588,nomatch,,,,,,,,
NODE_169_length_32328_cov_37.222877,nomatch,,,,,,,,
NODE_170_length_32321_cov_27.693400,nomatch,,,,,,,,
NODE_171_length_32320_cov_36.210557,nomatch,,,,,,,,
NODE_172_length_32305_cov_35.906262,nomatch,,,,,,,,
NODE_173_length_32188_cov_36.490486,nomatch,,,,,,,,
NODE_174_length_31993_cov_30.125924,nomatch,,,,,,,,
NODE_175_length_31945_cov_35.961184,nomatch,,,,,,,,
NODE_176_length_31760_cov_33.278036,nomatch,,,,,,,,
NODE_177_length_31725_cov_34.927294,nomatch,,,,,,,,
NODE_178_length_31707_cov_34.193867,nomatch,,,,,,,,
NODE_179_length_31611_cov_36.737173,nomatch,,,,,,,,
NODE_180_length_31605_cov_35.219050,nomatch,,,,,,,,
NODE_181_length_31597_cov_36.659962,nomatch,,,,,,,,
NODE_182_length_31546_cov_34.621850,nomatch,,,,,,,,
NODE_183_length_31466_cov_40.641148,nomatch,,,,,,,,
NODE_184_length_31430_cov_38.376583,nomatch,,,,,,,,
NODE_185_length_31117_cov_34.339433,nomatch,,,,,,,,
NODE_186_length_31086_cov_29.005547,nomatch,,,,,,,,
NODE_187_length_31000_cov_35.541733,nomatch,,,,,,,,
NODE_188_length_30927_cov_33.606645,nomatch,,,,,,,,
NODE_189_length_30762_cov_35.278801,nomatch,,,,,,,,
NODE_190_length_30668_cov_33.633356,nomatch,,,,,,,,
NODE_191_length_30603_cov_33.380495,nomatch,,,,,,,,
NODE_192_length_30592_cov_41.827986,nomatch,,,,,,,,
NODE_193_length_30544_cov_38.700912,nomatch,,,,,,,,
NODE_194_length_30519_cov_33.074995,nomatch,,,,,,,,
NODE_195_length_30404_cov_34.168035,nomatch,,,,,,,,
NODE_196_length_30400_cov_34.402137,nomatch,,,,,,,,
NODE_197_length_30372_cov_34.206833,nomatch,,,,,,,,
NODE_198_length_30327_cov_38.435074,nomatch,,,,,,,,
NODE_199_length_30325_cov_32.350458,nomatch,,,,,,,,
NODE_200_length_30183_cov_40.278682,nomatch,,,,,,,,
NODE_201_length_30167_cov_29.393287,nomatch,,,,,,,,
NODE_202_length_30093_cov_31.796409,nomatch,,,,,,,,
NODE_203_length_30053_cov_30.607119,nomatch,,,,,,,,
NODE_204_length_30027_cov_37.472988,nomatch,,,,,,,,
NODE_205_length_29990_cov_35.015579,nomatch,,,,,,,,
NODE_206_length_29863_cov_32.088263,nomatch,,,,,,,,
NODE_207_length_29840_cov_36.588314,nomatch,,,,,,,,
NODE_208_length_29785_cov_32.904437,nomatch,,,,,,,,
NODE_209_length_29766_cov_33.277308,nomatch,,,,,,,,
NODE_210_length_29736_cov_35.735527,nomatch,,,,,,,,
NODE_211_length_29728_cov_58.176217,nomatch,,,,,,,,
NODE_212_length_29708_cov_38.241943,nomatch,,,,,,,,
NODE_213_length_29681_cov_31.163863,nomatch,,,,,,,,
NODE_214_length_29664_cov_38.089769,nomatch,,,,,,,,
NODE_215_length_29657_cov_38.449324,nomatch,,,,,,,,
NODE_216_length_29609_cov_32.945009,nomatch,,,,,,,,
NODE_217_length_29566_cov_40.443182,nomatch,,,,,,,,
NODE_218_length_29553_cov_38.488126,nomatch,,,,,,,,
NODE_219_length_29523_cov_34.583271,nomatch,,,,,,,,
NODE_220_length_29520_cov_34.511225,nomatch,,,,,,,,
NODE_221_length_29438_cov_29.409148,nomatch,,,,,,,,
NODE_222_length_29387_cov_29.593662,nomatch,,,,,,,,
NODE_223_length_29381_cov_39.147761,nomatch,,,,,,,,
NODE_224_length_29341_cov_34.891471,nomatch,,,,,,,,
NODE_225_length_29243_cov_35.084551,nomatch,,,,,,,,
NODE_226_length_29208_cov_36.487385,nomatch,,,,,,,,
NODE_227_length_29037_cov_34.883425,nomatch,,,,,,,,
NODE_228_length_29030_cov_33.499292,nomatch,,,,,,,,
NODE_229_length_28922_cov_33.738915,nomatch,,,,,,,,
NODE_230_length_28918_cov_42.319094,nomatch,,,,,,,,
NODE_231_length_28878_cov_38.831152,nomatch,,,,,,,,
NODE_232_length_28714_cov_29.475120,nomatch,,,,,,,,
NODE_233_length_28684_cov_36.795120,nomatch,,,,,,,,
NODE_234_length_28588_cov_33.865385,nomatch,,,,,,,,
NODE_235_length_28569_cov_32.750246,nomatch,,,,,,,,
NODE_236_length_28526_cov_40.358677,nomatch,,,,,,,,
NODE_237_length_28412_cov_33.531498,nomatch,,,,,,,,
NODE_238_length_28408_cov_33.334969,nomatch,,,,,,,,
NODE_239_length_28405_cov_33.525346,nomatch,,,,,,,,
NODE_240_length_28274_cov_36.859098,nomatch,,,,,,,,
NODE_241_length_28222_cov_35.752176,nomatch,,,,,,,,
NODE_242_length_28220_cov_33.356572,nomatch,,,,,,,,
NODE_243_length_28167_cov_35.493556,nomatch,,,,,,,,
NODE_244_length_28099_cov_37.842160,nomatch,,,,,,,,
NODE_245_length_28080_cov_34.695829,nomatch,,,,,,,,
NODE_246_length_28054_cov_32.980198,nomatch,,,,,,,,
NODE_247_length_28036_cov_32.419507,nomatch,,,,,,,,
NODE_248_length_28030_cov_34.540479,nomatch,,,,,,,,
NODE_249_length_28027_cov_32.686583,nomatch,,,,,,,,
NODE_250_length_28006_cov_34.452863,nomatch,,,,,,,,
NODE_251_length_27931_cov_36.014540,nomatch,,,,,,,,
NODE_252_length_27919_cov_36.681632,nomatch,,,,,,,,
NODE_253_length_27802_cov_32.241948,nomatch,,,,,,,,
NODE_254_length_27693_cov_34.708502,nomatch,,,,,,,,
NODE_255_length_27585_cov_37.829250,nomatch,,,,,,,,
NODE_256_length_27458_cov_35.136262,nomatch,,,,,,,,
NODE_257_length_27444_cov_37.496949,nomatch,,,,,,,,
NODE_258_length_27424_cov_34.607635,nomatch,,,,,,,,
NODE_259_length_27312_cov_48.551199,nomatch,,,,,,,,
NODE_260_length_27308_cov_34.498660,nomatch,,,,,,,,
NODE_261_length_27263_cov_32.354852,nomatch,,,,,,,,
NODE_262_length_27258_cov_35.340606,nomatch,,,,,,,,
NODE_263_length_27217_cov_41.746094,nomatch,,,,,,,,
NODE_264_length_27154_cov_31.217971,nomatch,,,,,,,,
NODE_265_length_27076_cov_38.530353,nomatch,,,,,,,,
NODE_266_length_27050_cov_32.094724,nomatch,,,,,,,,
NODE_267_length_27037_cov_40.079191,nomatch,,,,,,,,
NODE_268_length_27016_cov_38.177289,nomatch,,,,,,,,
NODE_269_length_26966_cov_36.705047,nomatch,,,,,,,,
NODE_270_length_26906_cov_31.826382,nomatch,,,,,,,,
NODE_271_length_26712_cov_31.773343,nomatch,,,,,,,,
NODE_272_length_26598_cov_37.449757,nomatch,,,,,,,,
NODE_273_length_26583_cov_31.620237,nomatch,,,,,,,,
NODE_274_length_26539_cov_37.752060,nomatch,,,,,,,,
NODE_275_length_26535_cov_39.201036,nomatch,,,,,,,,
NODE_276_length_26449_cov_34.042354,nomatch,,,,,,,,
NODE_277_length_26448_cov_34.310644,nomatch,,,,,,,,
NODE_278_length_26331_cov_33.208806,nomatch,,,,,,,,
NODE_279_length_26271_cov_33.609758,nomatch,,,,,,,,
NODE_280_length_26266_cov_31.291191,nomatch,,,,,,,,
NODE_281_length_26205_cov_32.576125,nomatch,,,,,,,,
NODE_282_length_26131_cov_30.240961,nomatch,,,,,,,,
NODE_283_length_26089_cov_34.673151,nomatch,,,,,,,,
NODE_284_length_25952_cov_41.158531,nomatch,,,,,,,,
NODE_285_length_25918_cov_33.937735,nomatch,,,,,,,,
NODE_286_length_25891_cov_39.059115,nomatch,,,,,,,,
NODE_287_length_25871_cov_33.736760,nomatch,,,,,,,,
NODE_288_length_25858_cov_35.448121,nomatch,,,,,,,,
NODE_289_length_25831_cov_32.916130,nomatch,,,,,,,,
NODE_290_length_25795_cov_29.918112,nomatch,,,,,,,,
NODE_291_length_25656_cov_36.646468,nomatch,,,,,,,,
NODE_292_length_25653_cov_38.764897,nomatch,,,,,,,,
NODE_293_length_25651_cov_31.689372,nomatch,,,,,,,,
NODE_294_length_25608_cov_36.015941,nomatch,,,,,,,,
NODE_295_length_25590_cov_32.640183,nomatch,,,,,,,,
NODE_296_length_25579_cov_26.593287,nomatch,,,,,,,,
NODE_297_length_25559_cov_32.129150,nomatch,,,,,,,,
NODE_298_length_25549_cov_36.283331,nomatch,,,,,,,,
NODE_299_length_25543_cov_30.768672,nomatch,,,,,,,,
NODE_300_length_25536_cov_44.232491,nomatch,,,,,,,,
NODE_301_length_25515_cov_33.029169,nomatch,,,,,,,,
NODE_302_length_25509_cov_31.430167,nomatch,,,,,,,,
NODE_303_length_25484_cov_36.888062,nomatch,,,,,,,,
NODE_304_length_25444_cov_34.966610,nomatch,,,,,,,,
NODE_305_length_25435_cov_35.418921,nomatch,,,,,,,,
NODE_306_length_25341_cov_32.215168,nomatch,,,,,,,,
NODE_307_length_25323_cov_28.641805,nomatch,,,,,,,,
NODE_308_length_25309_cov_35.325103,nomatch,,,,,,,,
NODE_309_length_25281_cov_32.942866,nomatch,,,,,,,,
NODE_310_length_25275_cov_31.257362,nomatch,,,,,,,,
NODE_311_length_25244_cov_35.909644,nomatch,,,,,,,,
NODE_312_length_25205_cov_39.857131,nomatch,,,,,,,,
NODE_313_length_25161_cov_35.455868,nomatch,,,,,,,,
NODE_314_length_25157_cov_39.487400,nomatch,,,,,,,,
NODE_315_length_25053_cov_38.891015,nomatch,,,,,,,,
NODE_316_length_25037_cov_38.010657,nomatch,,,,,,,,
NODE_317_length_24946_cov_41.592642,nomatch,,,,,,,,
NODE_318_length_24926_cov_35.960401,nomatch,,,,,,,,
NODE_319_length_24908_cov_42.060126,nomatch,,,,,,,,
NODE_320_length_24883_cov_37.973514,nomatch,,,,,,,,
NODE_321_length_24845_cov_30.081153,nomatch,,,,,,,,
NODE_322_length_24817_cov_28.498383,nomatch,,,,,,,,
split1_NODE_323_length_24745_cov_32.975636,nomatch,,,,,,,,
split2_NODE_323_length_24745_cov_32.975636,nomatch,,,,,,,,
NODE_324_length_24726_cov_33.888028,nomatch,,,,,,,,
NODE_325_length_24707_cov_36.240804,nomatch,,,,,,,,
NODE_326_length_24645_cov_36.999674,nomatch,,,,,,,,
NODE_327_length_24644_cov_45.211218,nomatch,,,,,,,,
NODE_328_length_24606_cov_33.692731,nomatch,,,,,,,,
NODE_329_length_24603_cov_36.639377,nomatch,,,,,,,,
NODE_330_length_24583_cov_33.301885,nomatch,,,,,,,,
NODE_331_length_24547_cov_45.927585,nomatch,,,,,,,,
NODE_332_length_24542_cov_36.913223,nomatch,,,,,,,,
NODE_333_length_24525_cov_31.538572,nomatch,,,,,,,,
NODE_334_length_24513_cov_38.671100,nomatch,,,,,,,,
NODE_335_length_24507_cov_35.698281,nomatch,,,,,,,,
NODE_336_length_24504_cov_30.854137,nomatch,,,,,,,,
NODE_337_length_24480_cov_34.963693,nomatch,,,,,,,,
NODE_338_length_24405_cov_48.017511,nomatch,,,,,,,,
NODE_339_length_24354_cov_36.076245,nomatch,,,,,,,,
NODE_340_length_24291_cov_40.179896,nomatch,,,,,,,,
NODE_341_length_24281_cov_39.471079,nomatch,,,,,,,,
NODE_342_length_24226_cov_33.490662,nomatch,,,,,,,,
NODE_343_length_24128_cov_32.026943,nomatch,,,,,,,,
NODE_344_length_24082_cov_39.608623,nomatch,,,,,,,,
NODE_345_length_24035_cov_38.594457,nomatch,,,,,,,,
NODE_346_length_23998_cov_34.924627,nomatch,,,,,,,,
NODE_347_length_23989_cov_33.489838,nomatch,,,,,,,,
NODE_348_length_23972_cov_30.430760,nomatch,,,,,,,,
NODE_349_length_23969_cov_37.857191,nomatch,,,,,,,,
NODE_350_length_23935_cov_29.851706,nomatch,,,,,,,,
NODE_351_length_23926_cov_33.176989,nomatch,,,,,,,,
NODE_352_length_23912_cov_41.252360,nomatch,,,,,,,,
NODE_353_length_23884_cov_36.909816,nomatch,,,,,,,,
NODE_354_length_23870_cov_40.518052,nomatch,,,,,,,,
NODE_355_length_23830_cov_40.290027,nomatch,,,,,,,,
NODE_356_length_23807_cov_37.054067,nomatch,,,,,,,,
NODE_357_length_23800_cov_33.501180,nomatch,,,,,,,,
NODE_358_length_23797_cov_34.152066,nomatch,,,,,,,,
NODE_359_length_23790_cov_33.963396,nomatch,,,,,,,,
NODE_360_length_23767_cov_38.058210,nomatch,,,,,,,,
NODE_361_length_23658_cov_37.682173,nomatch,,,,,,,,
NODE_362_length_23575_cov_26.653247,nomatch,,,,,,,,
NODE_363_length_23563_cov_31.895389,nomatch,,,,,,,,
NODE_364_length_23532_cov_33.620081,nomatch,,,,,,,,
NODE_365_length_23502_cov_31.895112,nomatch,,,,,,,,
NODE_366_length_23431_cov_28.514302,nomatch,,,,,,,,
NODE_367_length_23419_cov_32.470525,nomatch,,,,,,,,
NODE_368_length_23337_cov_38.089295,nomatch,,,,,,,,
NODE_369_length_23309_cov_33.546014,nomatch,,,,,,,,
NODE_370_length_23257_cov_38.388223,nomatch,,,,,,,,
NODE_371_length_23231_cov_31.583441,nomatch,,,,,,,,
NODE_372_length_23224_cov_31.788180,nomatch,,,,,,,,
NODE_373_length_23223_cov_35.670267,nomatch,,,,,,,,
NODE_374_length_23205_cov_35.747363,nomatch,,,,,,,,
NODE_375_length_23191_cov_27.658865,nomatch,,,,,,,,
NODE_376_length_23182_cov_35.240338,nomatch,,,,,,,,
NODE_377_length_23157_cov_29.247499,nomatch,,,,,,,,
NODE_378_length_23099_cov_32.438885,nomatch,,,,,,,,
NODE_379_length_22989_cov_33.321447,nomatch,,,,,,,,
NODE_380_length_22975_cov_32.446002,nomatch,,,,,,,,
NODE_381_length_22947_cov_41.766288,nomatch,,,,,,,,
NODE_382_length_22878_cov_32.048814,nomatch,,,,,,,,
NODE_383_length_22871_cov_31.236334,nomatch,,,,,,,,
NODE_384_length_22840_cov_34.446514,nomatch,,,,,,,,
NODE_385_length_22826_cov_34.164974,nomatch,,,,,,,,
NODE_386_length_22808_cov_36.027010,nomatch,,,,,,,,
NODE_387_length_22709_cov_37.600831,nomatch,,,,,,,,
NODE_388_length_22704_cov_35.713484,nomatch,,,,,,,,
NODE_389_length_22668_cov_35.093046,nomatch,,,,,,,,
NODE_390_length_22650_cov_102.873787,nomatch,,,,,,,,
NODE_391_length_22631_cov_30.258845,nomatch,,,,,,,,
NODE_392_length_22617_cov_35.600843,nomatch,,,,,,,,
NODE_393_length_22594_cov_38.177777,nomatch,,,,,,,,
NODE_394_length_22530_cov_33.560192,nomatch,,,,,,,,
NODE_395_length_22528_cov_30.136119,nomatch,,,,,,,,
NODE_396_length_22517_cov_31.112879,nomatch,,,,,,,,
NODE_397_length_22475_cov_29.293017,nomatch,,,,,,,,
NODE_398_length_22431_cov_34.603158,nomatch,,,,,,,,
NODE_399_length_22415_cov_38.707181,nomatch,,,,,,,,
NODE_400_length_22364_cov_29.091129,nomatch,,,,,,,,
NODE_401_length_22320_cov_34.487569,nomatch,,,,,,,,
NODE_402_length_22317_cov_34.263399,nomatch,,,,,,,,
NODE_403_length_22270_cov_34.667598,nomatch,,,,,,,,
NODE_404_length_22266_cov_36.505160,nomatch,,,,,,,,
NODE_405_length_22262_cov_29.493937,nomatch,,,,,,,,
NODE_406_length_22242_cov_44.453598,nomatch,,,,,,,,
NODE_407_length_22191_cov_28.846387,nomatch,,,,,,,,
NODE_408_length_22115_cov_37.209411,nomatch,,,,,,,,
NODE_409_length_22103_cov_37.173568,nomatch,,,,,,,,
NODE_410_length_22069_cov_31.065660,nomatch,,,,,,,,
NODE_411_length_22047_cov_29.075512,nomatch,,,,,,,,
NODE_412_length_22001_cov_34.126209,nomatch,,,,,,,,
NODE_413_length_21999_cov_35.039321,nomatch,,,,,,,,
NODE_414_length_21983_cov_27.385174,nomatch,,,,,,,,
NODE_415_length_21939_cov_31.652777,nomatch,,,,,,,,
NODE_416_length_21922_cov_25.807004,nomatch,,,,,,,,
NODE_417_length_21885_cov_38.973313,nomatch,,,,,,,,
NODE_418_length_21861_cov_33.710246,nomatch,,,,,,,,
NODE_419_length_21845_cov_34.505421,nomatch,,,,,,,,
NODE_420_length_21821_cov_33.486341,nomatch,,,,,,,,
NODE_421_length_21796_cov_35.405267,nomatch,,,,,,,,
NODE_422_length_21760_cov_38.217221,nomatch,,,,,,,,
NODE_423_length_21756_cov_28.197795,nomatch,,,,,,,,
NODE_424_length_21744_cov_37.620529,nomatch,,,,,,,,
NODE_425_length_21731_cov_46.773021,nomatch,,,,,,,,
NODE_426_length_21646_cov_30.400158,nomatch,,,,,,,,
NODE_427_length_21639_cov_41.253038,nomatch,,,,,,,,
NODE_428_length_21629_cov_36.970583,nomatch,,,,,,,,
NODE_429_length_21629_cov_32.172049,nomatch,,,,,,,,
NODE_430_length_21614_cov_38.112968,nomatch,,,,,,,,
NODE_431_length_21587_cov_35.060623,nomatch,,,,,,,,
NODE_432_length_21581_cov_33.584635,nomatch,,,,,,,,
NODE_433_length_21580_cov_36.715435,nomatch,,,,,,,,
NODE_434_length_21517_cov_29.655271,nomatch,,,,,,,,
