ID,status,superkingdom,phylum,class,order,family,genus,species,strain
NODE_50_length_59156_cov_23.324515,nomatch,,,,,,,,
NODE_51_length_59116_cov_23.086655,nomatch,,,,,,,,
NODE_52_length_59102_cov_23.659365,nomatch,,,,,,,,
NODE_53_length_58560_cov_22.702512,nomatch,,,,,,,,
NODE_54_length_58532_cov_25.854589,nomatch,,,,,,,,
NODE_55_length_58372_cov_22.389090,nomatch,,,,,,,,
NODE_56_length_57869_cov_23.455651,nomatch,,,,,,,,
NODE_57_length_57484_cov_22.571063,nomatch,,,,,,,,
NODE_58_length_56873_cov_22.811448,nomatch,,,,,,,,
NODE_59_length_56865_cov_22.800891,nomatch,,,,,,,,
NODE_60_length_56229_cov_27.963884,nomatch,,,,,,,,
NODE_61_length_55688_cov_23.534391,nomatch,,,,,,,,
NODE_62_length_55568_cov_25.102680,nomatch,,,,,,,,
NODE_63_length_54840_cov_22.572156,nomatch,,,,,,,,
NODE_64_length_54594_cov_22.059394,nomatch,,,,,,,,
NODE_65_length_54068_cov_23.280769,nomatch,,,,,,,,
NODE_66_length_54020_cov_36.589307,nomatch,,,,,,,,
NODE_67_length_53991_cov_23.098193,nomatch,,,,,,,,
NODE_68_length_53522_cov_22.398279,nomatch,,,,,,,,
NODE_69_length_53498_cov_22.230490,nomatch,,,,,,,,
NODE_70_length_53392_cov_23.323943,nomatch,,,,,,,,
NODE_71_length_53336_cov_21.789106,nomatch,,,,,,,,
NODE_72_length_52963_cov_23.385943,nomatch,,,,,,,,
NODE_73_length_52933_cov_23.332583,nomatch,,,,,,,,
NODE_74_length_52611_cov_25.673868,nomatch,,,,,,,,
NODE_75_length_52597_cov_21.938728,nomatch,,,,,,,,
NODE_76_length_52409_cov_24.811496,nomatch,,,,,,,,
NODE_77_length_52335_cov_28.176815,nomatch,,,,,,,,
NODE_78_length_52218_cov_21.701899,nomatch,,,,,,,,
NODE_79_length_52084_cov_21.885092,nomatch,,,,,,,,
NODE_80_length_51980_cov_24.386452,nomatch,,,,,,,,
NODE_81_length_51666_cov_23.172382,nomatch,,,,,,,,
NODE_82_length_51533_cov_22.100707,nomatch,,,,,,,,
NODE_83_length_51483_cov_22.964907,nomatch,,,,,,,,
NODE_84_length_51069_cov_22.351996,nomatch,,,,,,,,
NODE_85_length_50943_cov_34.418629,nomatch,,,,,,,,
NODE_86_length_50498_cov_22.761042,nomatch,,,,,,,,
NODE_87_length_49930_cov_24.096724,nomatch,,,,,,,,
NODE_88_length_49827_cov_21.720583,nomatch,,,,,,,,
NODE_89_length_49798_cov_22.530500,nomatch,,,,,,,,
NODE_90_length_49734_cov_23.606783,nomatch,,,,,,,,
NODE_91_length_49510_cov_22.355957,nomatch,,,,,,,,
NODE_92_length_49249_cov_22.894870,nomatch,,,,,,,,
NODE_93_length_49084_cov_23.153631,nomatch,,,,,,,,
NODE_94_length_48999_cov_22.843997,nomatch,,,,,,,,
NODE_95_length_48847_cov_21.396740,nomatch,,,,,,,,
NODE_96_length_48827_cov_23.446708,nomatch,,,,,,,,
NODE_97_length_48702_cov_21.375486,nomatch,,,,,,,,
NODE_98_length_48482_cov_30.927177,nomatch,,,,,,,,
NODE_99_length_48354_cov_22.781387,nomatch,,,,,,,,
NODE_100_length_48047_cov_24.773046,nomatch,,,,,,,,
NODE_101_length_47919_cov_22.002947,nomatch,,,,,,,,
NODE_102_length_47743_cov_21.917216,nomatch,,,,,,,,
NODE_103_length_47603_cov_23.146593,nomatch,,,,,,,,
NODE_104_length_47091_cov_22.079444,nomatch,,,,,,,,
NODE_105_length_46988_cov_22.337149,nomatch,,,,,,,,
NODE_106_length_46791_cov_22.773301,nomatch,,,,,,,,
NODE_107_length_46551_cov_22.905108,nomatch,,,,,,,,
NODE_108_length_46306_cov_23.190465,nomatch,,,,,,,,
NODE_109_length_46298_cov_24.050605,nomatch,,,,,,,,
NODE_110_length_46279_cov_27.365504,nomatch,,,,,,,,
NODE_111_length_46179_cov_22.445924,nomatch,,,,,,,,
NODE_112_length_45896_cov_14.603330,nomatch,,,,,,,,
NODE_113_length_45758_cov_22.153806,nomatch,,,,,,,,
NODE_114_length_45580_cov_22.093884,nomatch,,,,,,,,
NODE_115_length_45560_cov_22.929094,nomatch,,,,,,,,
NODE_116_length_45527_cov_13.917008,nomatch,,,,,,,,
NODE_117_length_45412_cov_24.222984,nomatch,,,,,,,,
NODE_118_length_45370_cov_21.856622,nomatch,,,,,,,,
NODE_119_length_44901_cov_22.484093,nomatch,,,,,,,,
NODE_120_length_44788_cov_29.048332,nomatch,,,,,,,,
NODE_121_length_44766_cov_22.523171,nomatch,,,,,,,,
NODE_122_length_44358_cov_22.277613,nomatch,,,,,,,,
NODE_123_length_44329_cov_21.435212,nomatch,,,,,,,,
NODE_124_length_44132_cov_23.255590,nomatch,,,,,,,,
NODE_125_length_43878_cov_35.522865,nomatch,,,,,,,,
NODE_126_length_43857_cov_27.840064,nomatch,,,,,,,,
NODE_127_length_43821_cov_22.686220,nomatch,,,,,,,,
NODE_128_length_43707_cov_22.808393,nomatch,,,,,,,,
NODE_129_length_43677_cov_28.955940,nomatch,,,,,,,,
NODE_130_length_43646_cov_23.156648,nomatch,,,,,,,,
NODE_131_length_43563_cov_20.649128,nomatch,,,,,,,,
NODE_132_length_43541_cov_22.643820,nomatch,,,,,,,,
NODE_133_length_43313_cov_23.276876,nomatch,,,,,,,,
NODE_134_length_42774_cov_34.414235,nomatch,,,,,,,,
NODE_135_length_42506_cov_23.484763,nomatch,,,,,,,,
NODE_136_length_42464_cov_22.626654,nomatch,,,,,,,,
NODE_137_length_42457_cov_23.487022,nomatch,,,,,,,,
NODE_138_length_42376_cov_32.642427,nomatch,,,,,,,,
NODE_139_length_41980_cov_20.735795,nomatch,,,,,,,,
NODE_140_length_41937_cov_24.417821,nomatch,,,,,,,,
NODE_141_length_41920_cov_22.613771,nomatch,,,,,,,,
NODE_142_length_41623_cov_24.038680,nomatch,,,,,,,,
NODE_143_length_41534_cov_32.506271,nomatch,,,,,,,,
NODE_144_length_41467_cov_23.322614,nomatch,,,,,,,,
NODE_145_length_41417_cov_33.986938,nomatch,,,,,,,,
NODE_146_length_41413_cov_24.921594,nomatch,,,,,,,,
NODE_147_length_41403_cov_23.295262,nomatch,,,,,,,,
NODE_148_length_41248_cov_20.843045,nomatch,,,,,,,,
NODE_149_length_41207_cov_22.810698,nomatch,,,,,,,,
NODE_150_length_41059_cov_24.280928,nomatch,,,,,,,,
NODE_151_length_40958_cov_25.342702,nomatch,,,,,,,,
NODE_152_length_40869_cov_24.325137,nomatch,,,,,,,,
NODE_153_length_40760_cov_27.664479,nomatch,,,,,,,,
NODE_154_length_40740_cov_21.959791,nomatch,,,,,,,,
NODE_155_length_40671_cov_23.428438,nomatch,,,,,,,,
NODE_156_length_40559_cov_23.886172,nomatch,,,,,,,,
NODE_157_length_40486_cov_21.845554,nomatch,,,,,,,,
NODE_158_length_40336_cov_23.636702,nomatch,,,,,,,,
NODE_159_length_40043_cov_23.073613,nomatch,,,,,,,,
NODE_160_length_39976_cov_25.161608,nomatch,,,,,,,,
NODE_161_length_39901_cov_32.383764,nomatch,,,,,,,,
NODE_162_length_39608_cov_22.480130,nomatch,,,,,,,,
NODE_163_length_39578_cov_25.506342,nomatch,,,,,,,,
NODE_164_length_39556_cov_21.804453,nomatch,,,,,,,,
NODE_165_length_39475_cov_23.327377,nomatch,,,,,,,,
NODE_166_length_39466_cov_19.408312,nomatch,,,,,,,,
NODE_167_length_39300_cov_23.035159,nomatch,,,,,,,,
NODE_168_length_39287_cov_23.278832,nomatch,,,,,,,,
NODE_169_length_39273_cov_22.618660,nomatch,,,,,,,,
NODE_170_length_39206_cov_28.695878,nomatch,,,,,,,,
NODE_171_length_39195_cov_21.837338,nomatch,,,,,,,,
NODE_172_length_39169_cov_24.751177,nomatch,,,,,,,,
NODE_173_length_39011_cov_22.601043,nomatch,,,,,,,,
NODE_174_length_38667_cov_17.773802,nomatch,,,,,,,,
NODE_175_length_38420_cov_23.624547,nomatch,,,,,,,,
NODE_176_length_38371_cov_21.460934,nomatch,,,,,,,,
NODE_177_length_37993_cov_23.568968,nomatch,,,,,,,,
NODE_178_length_37818_cov_24.883151,nomatch,,,,,,,,
NODE_179_length_37699_cov_23.072165,nomatch,,,,,,,,
NODE_180_length_37451_cov_22.536362,nomatch,,,,,,,,
NODE_181_length_37092_cov_23.306381,nomatch,,,,,,,,
NODE_182_length_37062_cov_25.864702,nomatch,,,,,,,,
NODE_183_length_37000_cov_22.119167,nomatch,,,,,,,,
NODE_184_length_36932_cov_20.722344,nomatch,,,,,,,,
NODE_185_length_36915_cov_22.274988,nomatch,,,,,,,,
NODE_186_length_36765_cov_23.621402,nomatch,,,,,,,,
NODE_187_length_36641_cov_23.363308,nomatch,,,,,,,,
NODE_188_length_36547_cov_23.901618,nomatch,,,,,,,,
NODE_189_length_36426_cov_37.131008,nomatch,,,,,,,,
NODE_190_length_36386_cov_22.129830,nomatch,,,,,,,,
NODE_191_length_36377_cov_22.393884,nomatch,,,,,,,,
NODE_192_length_36351_cov_21.778629,nomatch,,,,,,,,
NODE_193_length_36327_cov_23.290041,nomatch,,,,,,,,
NODE_194_length_36299_cov_21.783364,nomatch,,,,,,,,
NODE_195_length_36267_cov_21.439403,nomatch,,,,,,,,
NODE_196_length_36043_cov_23.573291,nomatch,,,,,,,,
NODE_197_length_36022_cov_21.996634,nomatch,,,,,,,,
NODE_198_length_35636_cov_23.234427,nomatch,,,,,,,,
NODE_199_length_35623_cov_26.253924,nomatch,,,,,,,,
NODE_200_length_35587_cov_22.512081,nomatch,,,,,,,,
NODE_201_length_35508_cov_24.132680,nomatch,,,,,,,,
NODE_202_length_35439_cov_21.459193,nomatch,,,,,,,,
NODE_203_length_35345_cov_22.904049,nomatch,,,,,,,,
NODE_204_length_35230_cov_23.098171,nomatch,,,,,,,,
NODE_205_length_35112_cov_22.338661,nomatch,,,,,,,,
NODE_206_length_35051_cov_21.987762,nomatch,,,,,,,,
NODE_207_length_34746_cov_22.016297,nomatch,,,,,,,,
NODE_208_length_34720_cov_23.378460,nomatch,,,,,,,,
NODE_209_length_34707_cov_26.338377,nomatch,,,,,,,,
NODE_210_length_34661_cov_27.538862,nomatch,,,,,,,,
NODE_211_length_34659_cov_23.420161,nomatch,,,,,,,,
NODE_212_length_34541_cov_22.937500,nomatch,,,,,,,,
NODE_213_length_34454_cov_13.515374,nomatch,,,,,,,,
NODE_214_length_34383_cov_24.318924,nomatch,,,,,,,,
NODE_215_length_34332_cov_23.428872,nomatch,,,,,,,,
NODE_216_length_34256_cov_25.290763,nomatch,,,,,,,,
NODE_217_length_34160_cov_23.653904,nomatch,,,,,,,,
NODE_218_length_34155_cov_22.486942,nomatch,,,,,,,,
NODE_219_length_34145_cov_23.527386,nomatch,,,,,,,,
NODE_220_length_34143_cov_21.327541,nomatch,,,,,,,,
NODE_221_length_34050_cov_23.493304,nomatch,,,,,,,,
NODE_222_length_34043_cov_20.708267,nomatch,,,,,,,,
NODE_223_length_34005_cov_22.038022,nomatch,,,,,,,,
NODE_224_length_33976_cov_23.831794,nomatch,,,,,,,,
NODE_225_length_33930_cov_37.401560,nomatch,,,,,,,,
NODE_226_length_33922_cov_17.453509,nomatch,,,,,,,,
NODE_227_length_33798_cov_21.374425,nomatch,,,,,,,,
NODE_228_length_33783_cov_24.333294,nomatch,,,,,,,,
NODE_229_length_33728_cov_21.714778,nomatch,,,,,,,,
NODE_230_length_33633_cov_22.909286,nomatch,,,,,,,,
NODE_231_length_33511_cov_23.172639,nomatch,,,,,,,,
NODE_232_length_33493_cov_22.875599,nomatch,,,,,,,,
NODE_233_length_33465_cov_24.163712,nomatch,,,,,,,,
NODE_234_length_33403_cov_30.756136,nomatch,,,,,,,,
NODE_235_length_33403_cov_25.995679,nomatch,,,,,,,,
NODE_236_length_33345_cov_34.936335,nomatch,,,,,,,,
NODE_237_length_33313_cov_23.466241,nomatch,,,,,,,,
NODE_238_length_33280_cov_23.053007,nomatch,,,,,,,,
NODE_239_length_33261_cov_30.154442,nomatch,,,,,,,,
NODE_240_length_33103_cov_20.918065,nomatch,,,,,,,,
NODE_241_length_33035_cov_24.398022,nomatch,,,,,,,,
NODE_242_length_32953_cov_22.292037,nomatch,,,,,,,,
NODE_243_length_32707_cov_21.935673,nomatch,,,,,,,,
NODE_244_length_32648_cov_24.157042,nomatch,,,,,,,,
NODE_245_length_32637_cov_22.724662,nomatch,,,,,,,,
NODE_246_length_32607_cov_30.837781,nomatch,,,,,,,,
NODE_247_length_32554_cov_36.337439,nomatch,,,,,,,,
NODE_248_length_32548_cov_24.829201,nomatch,,,,,,,,
NODE_249_length_32519_cov_22.896770,nomatch,,,,,,,,
NODE_250_length_32176_cov_22.506464,nomatch,,,,,,,,
NODE_251_length_32059_cov_24.809205,nomatch,,,,,,,,
NODE_252_length_31942_cov_25.117150,nomatch,,,,,,,,
NODE_253_length_31765_cov_22.463740,nomatch,,,,,,,,
NODE_254_length_31759_cov_22.660280,nomatch,,,,,,,,
NODE_255_length_31728_cov_25.530978,nomatch,,,,,,,,
NODE_256_length_31702_cov_23.813881,nomatch,,,,,,,,
NODE_257_length_31657_cov_29.729101,nomatch,,,,,,,,
NODE_258_length_31595_cov_24.567327,nomatch,,,,,,,,
NODE_259_length_31552_cov_21.425957,nomatch,,,,,,,,
NODE_260_length_31479_cov_20.584421,nomatch,,,,,,,,
NODE_261_length_31468_cov_23.233984,nomatch,,,,,,,,
NODE_262_length_31440_cov_23.638523,nomatch,,,,,,,,
NODE_263_length_31405_cov_21.133842,nomatch,,,,,,,,
NODE_264_length_31323_cov_23.647379,nomatch,,,,,,,,
NODE_265_length_31304_cov_22.313927,nomatch,,,,,,,,
NODE_266_length_31165_cov_22.479252,nomatch,,,,,,,,
NODE_267_length_31056_cov_22.692049,nomatch,,,,,,,,
NODE_268_length_31037_cov_22.695187,nomatch,,,,,,,,
NODE_269_length_31030_cov_22.636384,nomatch,,,,,,,,
NODE_270_length_30952_cov_24.375644,nomatch,,,,,,,,
NODE_271_length_30808_cov_32.726758,nomatch,,,,,,,,
NODE_272_length_30773_cov_21.977198,nomatch,,,,,,,,
NODE_273_length_30670_cov_23.641944,nomatch,,,,,,,,
NODE_274_length_30387_cov_21.139360,nomatch,,,,,,,,
NODE_275_length_30368_cov_25.600244,nomatch,,,,,,,,
NODE_276_length_30325_cov_22.793970,nomatch,,,,,,,,
NODE_277_length_30317_cov_23.598843,nomatch,,,,,,,,
NODE_278_length_30202_cov_23.324581,nomatch,,,,,,,,
NODE_279_length_30171_cov_25.343158,nomatch,,,,,,,,
NODE_280_length_29996_cov_23.557338,nomatch,,,,,,,,
NODE_281_length_29988_cov_22.772826,nomatch,,,,,,,,
NODE_282_length_29973_cov_22.639249,nomatch,,,,,,,,
NODE_283_length_29934_cov_22.180058,nomatch,,,,,,,,
NODE_284_length_29703_cov_20.656990,nomatch,,,,,,,,
NODE_285_length_29468_cov_21.491953,nomatch,,,,,,,,
NODE_286_length_29443_cov_22.030443,nomatch,,,,,,,,
NODE_287_length_29369_cov_50.730336,nomatch,,,,,,,,
NODE_288_length_29254_cov_20.487439,nomatch,,,,,,,,
NODE_289_length_29107_cov_25.343955,nomatch,,,,,,,,
NODE_290_length_28901_cov_22.133812,nomatch,,,,,,,,
NODE_291_length_28861_cov_22.697054,nomatch,,,,,,,,
NODE_292_length_28847_cov_22.476816,nomatch,,,,,,,,
NODE_293_length_28816_cov_22.841296,nomatch,,,,,,,,
NODE_294_length_28808_cov_21.539902,nomatch,,,,,,,,
NODE_295_length_28751_cov_31.749390,nomatch,,,,,,,,
NODE_296_length_28750_cov_24.370314,nomatch,,,,,,,,
NODE_297_length_28742_cov_23.067818,nomatch,,,,,,,,
NODE_298_length_28725_cov_13.996614,nomatch,,,,,,,,
NODE_299_length_28718_cov_22.540240,nomatch,,,,,,,,
NODE_300_length_28658_cov_22.737693,nomatch,,,,,,,,
NODE_301_length_28656_cov_36.036495,nomatch,,,,,,,,
NODE_302_length_28655_cov_22.595108,nomatch,,,,,,,,
NODE_303_length_28619_cov_26.094387,nomatch,,,,,,,,
NODE_304_length_28588_cov_22.558942,nomatch,,,,,,,,
NODE_305_length_28588_cov_21.518537,nomatch,,,,,,,,
NODE_306_length_28587_cov_36.783725,nomatch,,,,,,,,
NODE_307_length_28575_cov_21.776300,nomatch,,,,,,,,
NODE_308_length_28554_cov_23.423886,nomatch,,,,,,,,
NODE_309_length_28468_cov_23.638794,nomatch,,,,,,,,
NODE_310_length_28439_cov_20.517947,nomatch,,,,,,,,
NODE_311_length_28390_cov_22.888885,nomatch,,,,,,,,
NODE_312_length_28319_cov_24.252390,nomatch,,,,,,,,
NODE_313_length_28258_cov_23.441468,nomatch,,,,,,,,
NODE_314_length_28150_cov_21.500944,nomatch,,,,,,,,
NODE_315_length_28117_cov_23.458417,nomatch,,,,,,,,
NODE_316_length_28093_cov_22.810537,nomatch,,,,,,,,
NODE_317_length_28045_cov_26.507187,nomatch,,,,,,,,
NODE_318_length_27959_cov_31.022237,nomatch,,,,,,,,
NODE_319_length_27858_cov_24.300745,nomatch,,,,,,,,
NODE_320_length_27568_cov_21.203157,nomatch,,,,,,,,
NODE_321_length_27564_cov_22.175283,nomatch,,,,,,,,
NODE_322_length_27504_cov_36.147154,nomatch,,,,,,,,
NODE_323_length_27488_cov_30.463719,nomatch,,,,,,,,
NODE_324_length_27484_cov_22.881709,nomatch,,,,,,,,
NODE_325_length_27363_cov_23.020340,nomatch,,,,,,,,
NODE_326_length_27277_cov_22.938088,nomatch,,,,,,,,
NODE_327_length_27183_cov_21.865639,nomatch,,,,,,,,
NODE_328_length_27155_cov_21.803457,nomatch,,,,,,,,
NODE_329_length_27061_cov_23.115921,nomatch,,,,,,,,
NODE_330_length_27058_cov_20.195286,nomatch,,,,,,,,
NODE_331_length_27040_cov_21.508030,nomatch,,,,,,,,
NODE_332_length_27015_cov_22.918851,nomatch,,,,,,,,
NODE_333_length_26977_cov_31.639963,nomatch,,,,,,,,
NODE_334_length_26955_cov_21.395900,nomatch,,,,,,,,
NODE_335_length_26889_cov_22.379420,nomatch,,,,,,,,
NODE_336_length_26878_cov_22.338793,nomatch,,,,,,,,
NODE_337_length_26835_cov_20.853950,nomatch,,,,,,,,
NODE_338_length_26777_cov_27.124644,nomatch,,,,,,,,
NODE_339_length_26777_cov_22.835318,nomatch,,,,,,,,
NODE_340_length_26775_cov_22.216945,nomatch,,,,,,,,
NODE_341_length_26695_cov_22.567886,nomatch,,,,,,,,
NODE_342_length_26695_cov_22.416260,nomatch,,,,,,,,
NODE_343_length_26684_cov_21.008682,nomatch,,,,,,,,
NODE_344_length_26678_cov_21.788843,nomatch,,,,,,,,
NODE_345_length_26669_cov_23.690922,nomatch,,,,,,,,
NODE_346_length_26563_cov_23.060485,nomatch,,,,,,,,
NODE_347_length_26524_cov_21.845843,nomatch,,,,,,,,
NODE_348_length_26509_cov_23.569423,nomatch,,,,,,,,
NODE_349_length_26338_cov_36.282167,nomatch,,,,,,,,
NODE_350_length_26308_cov_23.317944,nomatch,,,,,,,,
NODE_351_length_26254_cov_23.222829,nomatch,,,,,,,,
NODE_352_length_26230_cov_24.412691,nomatch,,,,,,,,
NODE_353_length_26196_cov_22.061450,nomatch,,,,,,,,
NODE_354_length_26179_cov_23.240365,nomatch,,,,,,,,
NODE_355_length_26168_cov_23.545629,nomatch,,,,,,,,
NODE_356_length_26143_cov_36.367605,nomatch,,,,,,,,
NODE_357_length_26029_cov_26.728383,nomatch,,,,,,,,
NODE_358_length_25943_cov_22.032591,nomatch,,,,,,,,
NODE_359_length_25921_cov_22.164061,nomatch,,,,,,,,
NODE_360_length_25821_cov_22.577144,nomatch,,,,,,,,
NODE_361_length_25809_cov_23.920644,nomatch,,,,,,,,
NODE_362_length_25697_cov_31.994653,nomatch,,,,,,,,
NODE_363_length_25647_cov_22.219984,nomatch,,,,,,,,
NODE_364_length_25634_cov_13.584928,nomatch,,,,,,,,
NODE_365_length_25611_cov_22.077622,nomatch,,,,,,,,
NODE_366_length_25530_cov_21.257848,nomatch,,,,,,,,
NODE_367_length_25465_cov_21.682606,nomatch,,,,,,,,
NODE_368_length_25453_cov_23.486010,nomatch,,,,,,,,
NODE_369_length_25450_cov_24.633745,nomatch,,,,,,,,
NODE_370_length_25417_cov_22.426835,nomatch,,,,,,,,
NODE_371_length_25400_cov_21.809620,nomatch,,,,,,,,
NODE_372_length_25327_cov_23.243960,nomatch,,,,,,,,
NODE_373_length_25206_cov_22.071232,nomatch,,,,,,,,
NODE_374_length_24954_cov_23.104148,nomatch,,,,,,,,
NODE_375_length_24813_cov_23.065815,nomatch,,,,,,,,
NODE_376_length_24794_cov_25.716106,nomatch,,,,,,,,
NODE_377_length_24737_cov_22.802595,nomatch,,,,,,,,
NODE_378_length_24713_cov_13.421578,nomatch,,,,,,,,
NODE_379_length_24710_cov_22.176511,nomatch,,,,,,,,
NODE_380_length_24683_cov_23.152524,nomatch,,,,,,,,
NODE_381_length_24660_cov_25.608388,nomatch,,,,,,,,
NODE_382_length_24636_cov_24.341016,nomatch,,,,,,,,
NODE_383_length_24618_cov_23.126686,nomatch,,,,,,,,
NODE_384_length_24531_cov_24.184142,nomatch,,,,,,,,
NODE_385_length_24511_cov_22.755668,nomatch,,,,,,,,
NODE_386_length_24447_cov_23.785925,nomatch,,,,,,,,
NODE_387_length_24431_cov_22.113657,nomatch,,,,,,,,
NODE_388_length_24417_cov_22.237510,nomatch,,,,,,,,
NODE_389_length_24313_cov_23.016587,nomatch,,,,,,,,
NODE_390_length_24270_cov_21.700823,nomatch,,,,,,,,
NODE_391_length_24208_cov_27.280771,nomatch,,,,,,,,
NODE_392_length_24166_cov_23.900494,nomatch,,,,,,,,
NODE_393_length_24097_cov_21.638301,nomatch,,,,,,,,
NODE_394_length_24091_cov_22.996502,nomatch,,,,,,,,
NODE_395_length_24072_cov_22.786122,nomatch,,,,,,,,
NODE_396_length_24012_cov_21.263213,nomatch,,,,,,,,
NODE_397_length_23897_cov_23.445130,nomatch,,,,,,,,
NODE_398_length_23825_cov_32.991283,nomatch,,,,,,,,
NODE_399_length_23753_cov_22.668567,nomatch,,,,,,,,
NODE_400_length_23738_cov_22.576730,nomatch,,,,,,,,
NODE_401_length_23697_cov_38.801651,nomatch,,,,,,,,
NODE_402_length_23688_cov_22.287747,nomatch,,,,,,,,
NODE_403_length_23593_cov_23.203649,nomatch,,,,,,,,
NODE_404_length_23590_cov_24.797091,nomatch,,,,,,,,
NODE_405_length_23582_cov_21.219443,nomatch,,,,,,,,
NODE_406_length_23578_cov_21.188460,nomatch,,,,,,,,
NODE_407_length_23537_cov_23.391347,nomatch,,,,,,,,
NODE_408_length_23485_cov_23.341464,nomatch,,,,,,,,
NODE_409_length_23324_cov_29.896417,nomatch,,,,,,,,
NODE_410_length_23313_cov_24.838612,nomatch,,,,,,,,
NODE_411_length_23293_cov_22.682245,nomatch,,,,,,,,
NODE_412_length_23257_cov_23.128689,nomatch,,,,,,,,
NODE_413_length_23154_cov_35.479655,nomatch,,,,,,,,
NODE_414_length_23130_cov_33.350974,nomatch,,,,,,,,
NODE_415_length_23105_cov_21.131579,nomatch,,,,,,,,
NODE_416_length_23049_cov_20.862049,nomatch,,,,,,,,
NODE_417_length_23004_cov_23.333580,nomatch,,,,,,,,
NODE_418_length_22986_cov_23.786416,nomatch,,,,,,,,
NODE_419_length_22984_cov_20.668966,nomatch,,,,,,,,
NODE_420_length_22877_cov_22.278421,nomatch,,,,,,,,
NODE_421_length_22859_cov_21.925380,nomatch,,,,,,,,
NODE_422_length_22745_cov_25.007985,nomatch,,,,,,,,
NODE_423_length_22700_cov_22.583610,nomatch,,,,,,,,
NODE_424_length_22684_cov_21.835582,nomatch,,,,,,,,
NODE_425_length_22646_cov_22.557845,nomatch,,,,,,,,
NODE_426_length_22542_cov_22.011039,nomatch,,,,,,,,
NODE_427_length_22498_cov_21.427590,nomatch,,,,,,,,
NODE_428_length_22427_cov_23.310604,nomatch,,,,,,,,
NODE_429_length_22266_cov_27.670467,nomatch,,,,,,,,
NODE_430_length_22266_cov_23.296183,nomatch,,,,,,,,
NODE_431_length_22206_cov_23.538389,nomatch,,,,,,,,
NODE_432_length_22178_cov_23.366861,nomatch,,,,,,,,
NODE_433_length_22158_cov_22.153254,nomatch,,,,,,,,
NODE_434_length_22078_cov_21.856325,nomatch,,,,,,,,
NODE_435_length_21974_cov_24.344979,nomatch,,,,,,,,
